year_month,Estimated_Hourly_Cost_USD,CAISO Total,Monthly_Price_Cents_per_kWh,hour,dayofweek,month,daily_mean_load_lag_1,daily_std_load_lag_1,daily_mean_load_lag_7,daily_std_load_lag_7,daily_mean_load_lag_15,daily_std_load_lag_15,daily_mean_load_lag_30,daily_std_load_lag_30,daily_mean_cost_lag_1,daily_std_cost_lag_1,daily_mean_cost_lag_7,daily_std_cost_lag_7,daily_mean_cost_lag_15,daily_std_cost_lag_15,daily_mean_cost_lag_30,daily_std_cost_lag_30,PGE,SCE,SDGE,VEA,HE_num,PGE_loadlag,SCE_loadlag,SDGE_loadlag,VEA_loadlag,daily_mean_load_lag_1_loadlag,daily_std_load_lag_1_loadlag,daily_mean_load_lag_7_loadlag,daily_std_load_lag_7_loadlag,daily_mean_load_lag_15_loadlag,daily_std_load_lag_15_loadlag,daily_mean_load_lag_30_loadlag,daily_std_load_lag_30_loadlag,HE_num_loadlag,Coal,Hydro,Natural Gas,Nuclear,Other,Petroleum,Solar,Wind,Battery storage,Geothermal,Pumped storage,Solar with integrated battery storage,temperature_2m_mean,temperature_2m_max,temperature_2m_min,apparent_temperature_mean,apparent_temperature_max,apparent_temperature_min,dew_point_2m_mean,relative_humidity_2m_mean,relative_humidity_2m_max,relative_humidity_2m_min,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max,wind_gusts_10m_max,shortwave_radiation_sum,cloudcover_mean,et0_fao_evapotranspiration,pressure_msl_mean,weathercode,cdd,hdd,year_month_start
2021-11,0.0,0.0,23.87,2.701388888888889,2.8333333333333335,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9500.175125000002,9537.08787326389,1841.2310338541668,53.158692708333334,4.151909722222222,,,,,,,,,,,,,,,,,,,,,,,,,,10.156805443333333,15.34,6.261666666666667,7.526969267666667,12.64873855,3.4524176326666667,5.1897916217999995,73.65564063333333,92.42486576666667,49.10221916666667,1.2933334733333335,1.29000014,0.0023333333333333335,17.589700233333335,31.3319991,10.333333333333334,10.333333333333334,38.82916693226666,1.776264427,1022.3373896666667,0.0,7.843194506666666,2021-11-01
2021-12,0.0,0.0,23.38,3.603494623655914,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10576.436933243727,10385.557314068099,2054.0230432347666,81.77524977598567,5.088933691756273,,,,,,,,,,,,,,,,,,,,,,,,,,4.204569695483872,9.364516129032259,0.08709677419354842,0.39639164045161296,5.462572981935484,-3.9427431967741935,-2.2391128477419353,65.8475539032258,85.75466487096774,42.18342506451613,0.1806451693548387,0.17419355645161289,0.004516129032258065,16.24657170967742,27.987096322580644,9.473870967741936,9.473870967741936,35.22177414516129,1.4401236232258066,1028.4607558064515,0.0,13.795430161290323,2021-12-01
2022-01,0.0,0.0,23.070000000000004,3.724462365591398,3.064516129032258,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10292.81807123656,10144.932155017921,1994.1770295698925,84.69969982078854,5.177531362007168,,,,,,,,,,,,,,,,,,,,,,,,,,2.070631676451613,6.085483870967742,-1.403225806451613,-1.8430812150967741,2.2804778338709673,-5.546639948387098,-2.318212300645161,74.48913629032258,90.92297677419354,54.19333338709677,0.7548386806451612,0.6903225838709678,0.04516129032258064,15.42552964516129,27.464515580645163,8.500322580645161,8.500322580645161,63.79032240322581,1.0984833203225806,1027.806441935484,0.0,15.929368387096774,2022-01-01
2022-02,0.0,0.0,25.34,3.650297619047619,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9770.279193948412,9557.177594246032,1898.6343998015873,75.72466765873016,5.131944444444444,,,,,,,,,,,,,,,,,,,,,,,,,,3.384077368428571,7.6625000000000005,-0.7428571428571428,-0.5234440980357143,3.721053562142857,-4.897891482142858,-3.056398852142857,65.61129025,87.30015535714286,41.59921321428572,0.203571425,0.07500000357142857,0.09000000357142857,15.540738892857144,28.118570642857144,11.699285714285713,11.699285714285713,65.99553603571428,1.6747267228571427,1028.6574267857143,0.0,14.615922642857143,2022-02-01
2022-03,0.0,0.0,26.37,5.407258064516129,2.903225806451613,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9923.481207437277,9779.004500448027,1820.2743301971327,59.09831989247312,6.892697132616488,,,,,,,,,,,,,,,,,,,,,,,,,,11.152621287096775,16.47741935483871,6.606451612903226,8.232697108387097,13.779220596774193,3.0374832861290324,4.692338771064517,67.68916770967742,87.48815525806451,45.09688238709677,4.032258274193548,4.022580856129032,0.006774193870967742,21.00557493548387,37.73032170967742,15.046774193548387,15.046774193548387,61.80645138709678,2.7139189967741935,1018.191395483871,0.0,6.847378638709677,2022-03-01
2022-04,0.0,0.0,23.280000000000005,3.805555555555556,3.1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9285.166590277777,9434.683202546295,1835.5493958333332,46.09017361111111,5.218981481481482,,,,,,,,,,,,,,,,,,,,,,,,,,16.665069733333333,21.738333333333333,12.128333333333334,15.110200133333334,20.702871983333335,10.198967470000001,9.356041389333335,64.57195396666667,85.7959381,43.847338799999996,0.7533333300000001,0.7533333300000001,0.0,18.606326066666668,32.9519994,18.401666666666664,18.401666666666664,58.06944456666667,3.841823506666666,1016.2782056666667,1.1106945781333333,2.4456247146666663,2022-04-01
2022-05,0.0,0.0,27.209999999999997,4.728494623655914,2.935483870967742,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10210.37050881114,9943.025278705532,1835.8125639894708,48.32359988320116,6.191420250896057,,,,,,,,,,,,,,,,,,,,,,,,,,20.84529564516129,25.862903225806452,16.47258064516129,20.285786645161288,25.854376,15.692014064516128,12.677419516129032,61.9813325483871,83.67705367741935,41.00850622580646,0.19032259032258064,0.19032259032258064,0.0,18.65168935483871,32.01677348387096,20.88064516129032,20.88064516129032,50.627687929032255,4.7283722,1011.8620974193548,3.2523521332258065,0.40705640903225804,2022-05-01
2022-06,0.0,0.0,28.16,3.6,2.966666666666667,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11663.108395833335,11350.040391493056,2073.4168897569443,56.913181423611114,5.0671875,,,,,,,,,,,,,,,,,,,,,,,,,,27.6111807,32.38666666666667,23.398333333333333,30.25794653333333,35.12549693333334,26.165481633333336,20.428333533333333,67.55998373333334,87.76126646666667,45.85408986666666,4.736666513333334,4.736666513333334,0.0,19.663405599999997,35.44799926666666,20.139333333333333,20.139333333333333,50.25555521666667,5.2001707433333335,1003.1916656666667,9.611180593333334,0.0,2022-06-01
2022-07,0.0,0.0,26.179999999999996,3.708333333333333,3.193548387096774,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11945.564165546595,12037.420901657706,2173.7409375,69.27646057347671,5.198476702508961,,,,,,,,,,,,,,,,,,,,,,,,,,27.976949,31.137096774193548,25.25,33.21293703225806,36.89792970967742,29.97872541935484,24.568279838709678,82.65502535483871,94.90676648387097,67.11300622580646,6.474193661290322,6.474193661290322,0.0,16.292682822580645,30.820644516129033,18.293225806451613,18.293225806451613,64.99462332258065,4.012296732258064,1003.3928712903225,9.976948983870967,0.0,2022-07-01
2022-08,0.0,0.0,26.49,3.4623655913978495,2.806451612903226,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12125.42913530466,12902.761620743728,2481.387134856631,70.1297233422939,4.888776881720429,,,,,,,,,,,,,,,,,,,,,,,,,,28.35463693548387,31.59193548387097,25.379032258064516,33.43950803225807,37.12014403225807,29.630174096774194,24.160282129032257,78.87119848387097,90.58156587096774,62.98691106451613,4.8999998016129025,4.8999998016129025,0.0,16.37554229032258,29.624515548387095,19.06,19.06,70.29838722580645,4.390995324516129,1006.3916751612902,10.35463695483871,0.0,2022-08-01
2022-09,0.0,0.0,25.959999999999997,3.4833333333333334,3.033333333333333,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11940.216366319444,13072.08221875,2603.133854166667,58.94075347222223,4.932638888888889,,,,,,,,,,,,,,,,,,,,,,,,,,22.449652366666665,26.183333333333334,19.05,23.904014266666664,27.776605633333336,19.93875256666667,17.506319299999998,75.20053200000001,91.76638039999999,54.97630386666666,1.0900000033333332,1.0900000033333332,0.0,16.428730316666666,28.643999283333333,17.083000000000002,17.083000000000002,53.76527773333333,3.599729283333333,1013.4194846666667,4.450138412333333,0.000486056,2022-09-01
2022-10,0.0,0.0,25.76,4.349462365591398,3.064516129032258,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10152.226080869175,10716.138102598567,2117.243705197133,48.06482078853046,5.823700716845878,,,,,,,,,,,,,,,,,,,,,,,,,,15.761693370967743,19.940322580645162,11.97258064516129,14.549375806451613,18.637532903225807,10.29493393548387,10.270429951612904,71.9322024516129,91.71209480645162,48.91904229032258,2.8032256064516132,2.8032256064516132,0.0,16.907790322580645,30.135483032258065,13.323225806451612,13.323225806451612,43.959677654838714,2.625288764516129,1023.6166738709678,0.8053090483870968,3.0436157122580645,2022-10-01
2022-11,0.0,0.0,25.52,2.875,2.9,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9903.468467881943,9767.215276909723,1945.7685468749999,74.74216145833333,4.3296875,,,,,,,,,,,,,,,,,,,,,,,,,,12.435694416666667,16.355,9.129999999999999,10.579480193333334,14.632715303333333,6.9376624866666665,8.185555676666667,77.28998870000001,93.27360253333333,57.316464133333334,1.7266665866666666,1.7266665866666666,0.0,16.990181749999998,30.07199908333333,8.689,8.689,64.67222197666666,1.6356324256666668,1022.0872253333333,0.03361110666666667,5.59791668,2022-11-01
2022-12,0.0,0.0,26.040000000000003,4.029569892473118,3.096774193548387,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10670.141826836918,10385.86446908602,2056.1725380824373,81.75664090501792,5.513664874551972,,,,,,,,,,,,,,,,,,,,,,,,,,1.3301075124193549,5.483870967741935,-2.167741935483871,-2.8220071093548387,1.212243734516129,-6.449180748387097,-5.5854835354838706,62.9873590967742,82.69748538709676,40.88840625806452,0.12258064516129033,0.1032258064516129,0.013548387096774193,15.65156812903226,26.94193501612903,8.90967741935484,8.90967741935484,46.65456988064516,1.224035341935484,1029.2314548387096,0.0,16.669892548387097,2022-12-01
2023-01,0.0,0.0,26.47,4.368279569892473,2.935483870967742,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10577.830098209106,10108.763525609205,2076.6379038882146,82.32157275903222,5.87231182795699,,,,,,,,,,,,,,,,,,,,,,,,,,1.562500013419355,6.945161290322581,-2.864516129032258,-2.5905259125161293,2.8605464464516124,-7.23864095483871,-4.729570018709677,66.3517130967742,84.2730315483871,45.25388038709678,1.058064516129032,0.9161290322580646,0.09935483870967741,17.293327967741934,30.13548335483871,10.441612903225806,10.441612903225806,38.651881570967745,1.3626976596774194,1027.2701629032258,0.0,16.437499967741935,2023-01-01
2023-02,0.0,0.0,27.25,3.3779761904761902,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10146.157133541163,9781.439646526282,2025.581951697667,81.28866953569195,4.841269841269841,,,,,,,,,,,,,,,,,,,,,,,,,,3.9274555017857145,8.116071428571429,0.11785714285714281,0.21052358757142858,4.613113496071429,-3.839764996785714,-0.9197917110714285,73.20915796428572,91.49462589285714,52.14258292857143,1.0749999642857142,1.0428571214285713,0.02250000107142857,16.650559910714286,29.15999925,11.052857142857144,11.052857142857144,63.49851207142857,1.5118795828571427,1028.083055,0.0,14.07254457142857,2023-02-01
2023-03,0.0,0.0,30.39,4.935483870967742,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10310.358917822576,10249.59159764247,1973.6801440730264,67.3646833621819,6.407482078853047,,,,,,,,,,,,,,,,,,,,,,,,,,11.802889532258064,17.387096774193548,6.854838709677419,8.85299315032258,14.46600629032258,3.662806552512903,3.9616935251612904,61.949565806451616,85.43087087096774,36.538241322580646,0.9129032193548388,0.8967742193548387,0.011290322580645159,18.63656305483871,33.15483793548387,15.980645161290322,15.980645161290322,54.16397863548387,3.1090174999999998,1020.4228506451614,0.021102105483870967,6.218212526451613,2023-03-01
2023-04,0.0,0.0,29.7,4.155555555555555,3.1666666666666665,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9748.779543649873,9906.728322003117,1895.6023135998257,53.147479821906245,5.5940972222222225,,,,,,,,,,,,,,,,,,,,,,,,,,15.67652795,20.323333333333334,11.483333333333333,13.56338545,18.701267700000002,8.477437486666666,9.006458208666666,67.04102573333333,85.28382806666667,47.62484563333333,2.586666666666667,2.586666666666667,0.0,22.920891666666666,39.803999100000006,16.686666666666667,16.686666666666667,55.26666677786667,3.592693812,1014.0386183333334,0.40805543666666666,2.7315274916666668,2023-04-01
2023-05,0.0,0.0,29.820000000000004,3.327956989247312,2.806451612903226,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10301.392569554884,9903.656996593638,1890.7389787490367,52.68240060895273,4.754144265232975,,,,,,,,,,,,,,,,,,,,,,,,,,20.986895225806453,25.269354838709674,17.15967741935484,21.130455467741935,25.847939741935484,16.79035193548387,14.744892225806451,69.78458751612904,87.90596906451613,51.23301329032258,3.719354835483871,3.719354835483871,0.0,18.24585898064516,32.45806364516129,18.406451612903226,18.406451612903226,68.90591408612903,4.067570961290323,1010.7492067741936,3.1340724522580645,0.1471772987096774,2023-05-01
2023-06,0.0,0.0,31.24,3.9944444444444445,3.033333333333333,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10520.14901440295,10413.376362197743,2014.853743989149,55.485746421600695,5.439236111111112,,,,,,,,,,,,,,,,,,,,,,,,,,25.579375233333334,29.875,21.80166666666667,27.846283333333336,32.4592676,23.840076933333332,19.435208316666667,71.2230106,89.0699814,51.663510733333325,2.5933333500000004,2.5933333500000004,0.0,16.89948105,30.455999333333335,18.360333333333333,18.360333333333333,64.00694448666667,4.422241426666667,1005.5550079999999,7.579375158666666,0.0,2023-06-01
2023-07,0.0,0.0,29.459999999999997,6.095430107526882,3.064516129032258,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12027.804849752463,12994.122783070117,2280.96816133815,100.98697962522178,7.550627240143369,,,,,,,,,,,,,,,,,,,,,,,,,,27.863843193548387,31.14516129032258,25.440322580645162,32.831574548387096,36.761931741935484,29.748192,24.773656161290322,83.94752603225805,93.98558416129032,69.40898206451614,8.045161391612902,8.045161391612902,0.0,18.683179,34.060644258064514,17.378387096774194,17.378387096774194,73.55645141935483,3.850902983870968,1004.0310396774194,9.863843229032259,0.0,2023-07-01
2023-08,0.0,0.0,29.97,4.294354838709677,2.903225806451613,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12086.21652748544,12744.971569800628,2350.2849898408376,75.77079193459677,5.766577060931899,,,,,,,,,,,,,,,,,,,,,,,,,,27.314381967741937,30.669354838709676,24.299999999999997,31.78619293548387,35.59752593548387,28.17267758064516,23.191128967741935,79.27771087096775,94.15906925806452,61.800148645161286,3.9645162012903223,3.9645162012903223,0.0,15.643794158064516,29.020644548387093,20.199677419354842,20.199677419354842,44.0604835483871,4.379438587096774,1005.4591477419355,9.31438197419355,0.0,2023-08-01
2023-09,0.0,0.0,30.01,3.911111111111111,3.1,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10616.17232271007,11323.620213994096,2231.290613843056,59.080234677260414,5.388194444444445,,,,,,,,,,,,,,,,,,,,,,,,,,23.50715286666667,26.65666666666667,20.831666666666667,26.205078066666665,29.505970933333334,23.116411033333335,19.93999983333333,81.37237069999999,94.23069703333334,64.65442256666667,5.096666736666666,5.096666736666666,0.0,14.558609716666666,26.111999400000002,14.168333333333333,14.168333333333333,61.22222198,2.992870308333333,1013.194444,5.5071528800000005,0.0,2023-09-01
2023-10,0.0,0.0,31.78,5.434139784946237,2.935483870967742,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10286.652347149195,11005.602459674732,2030.1194772099016,72.7846930954917,6.895609318996415,,,,,,,,,,,,,,,,,,,,,,,,,,18.314113032258064,22.94516129032258,14.706451612903225,18.11031212903226,22.67426825806452,14.124070761290323,12.95732515483871,72.72942319354839,90.82237858064516,48.557245516129036,0.20000000483870967,0.20000000483870967,0.0,12.975965293548386,22.958709290322577,13.811290322580644,13.811290322580644,46.27284969354839,2.7610784290322576,1020.079310967742,0.9505376456774193,0.6364246208064516,2023-10-01
2023-11,0.0,0.0,29.540000000000003,5.422222222222222,2.966666666666667,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9859.915346367708,10544.589434201389,1894.1145633538194,81.02650296850608,6.830902777777778,,,,,,,,,,,,,,,,,,,,,,,,,,9.94145793,14.21,5.895,6.94311842,11.288414389999998,2.74876077848,3.918611009333333,68.4929358,87.59947353333334,47.84135619999999,1.51333337,1.51333337,0.0,18.917731866666667,32.84399956666667,10.287666666666667,10.287666666666667,40.18055574453333,1.9615370273333332,1024.0471009999999,0.22256927666666665,8.281111342666666,2023-11-01
2023-12,0.0,0.0,29.12,4.866935483870968,3.193548387096774,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10422.951083471551,10305.11858773544,1982.2015422150537,89.85730260521505,6.329525089605735,,,,,,,,,,,,,,,,,,,,,,,,,,2.6282257870967745,6.719354838709678,-0.8661290322580646,-1.4164137170967743,2.7948213922580645,-5.145990793548386,-3.068414006451613,69.288462,86.87176170967741,47.833970161290324,1.5935484306451615,1.5096774564516129,0.05870967838709678,17.099577741935484,30.263225096774196,8.329032258064515,8.329032258064515,44.5201612483871,1.2591689083870967,1027.8338858064517,0.0,15.371774206451613,2023-12-01
2024-01,0.0,0.0,29.62,4.414092884923358,2.806451612903226,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10427.357026212789,10149.701573322629,1991.7321528953864,88.87016436549887,5.840663249256463,10421.057985489248,10106.645328887096,1992.8324286787633,89.5341661421371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.686827956989247,279.5416666666667,2690.1666666666665,15714.958333333334,2262.0416666666665,927.1458333333334,41.520833333333336,1478.8541666666667,1345.5625,,,,,1.647715007419355,6.182258064516129,-2.109677419354839,-2.3944489241935485,2.3273061403225803,-6.4453154,-3.0575940026451613,73.73667722580645,89.48508796774193,53.30991783870967,0.6935484000000001,0.5387096838709676,0.10838709580645162,15.559499112903225,27.12774130645161,8.83548387096774,8.83548387096774,43.61827972129032,1.1282534148387098,1028.2244725806452,0.0,16.352284935483873,2024-01-01
2024-02,0.0,0.0,31.41,5.668592565419418,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10190.234210291424,10308.856127098654,2037.8034091261973,83.60844732705324,7.128684300358686,10182.120020865661,10311.863419431753,2050.0030571221264,82.88485404118533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.961925287356322,214.4,4362.375,11456.375,2259.55,1012.075,43.325,1017.05,2294.6,,,,,2.608692384482759,6.718965517241379,-1.2551724137931033,-1.5349008203448278,2.666600068965517,-5.97920990675862,-1.9755746522068967,73.42964334482758,89.22887727586206,52.292039172413794,2.503448306896552,1.2551724206896553,0.8762069172413793,19.45685320689655,33.41793058620689,10.178275862068967,10.178275862068967,66.93821824137932,1.4347316468965516,1026.923152413793,0.0,15.391307406896551,2024-02-01
2024-03,0.0,0.0,32.46,5.385752688172043,3.193548387096774,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9464.297827267306,9648.778905217321,1890.886932545363,83.35607639425655,6.837197580645161,9761.636877501895,9665.683143689394,1933.8920928295454,80.79350419280303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.84280303030303,202.30555555555554,4327.416666666667,8457.0,2267.8055555555557,1258.5833333333333,66.69444444444444,3767.8055555555557,2716.3888888888887,,,,,9.778561669032259,14.667741935483871,5.567741935483871,6.7525976506451615,12.001720741935483,2.030992549677419,3.9775537606451614,69.70989425806452,88.90533696774193,46.93224874193548,1.2677418612903226,1.2677418612903226,0.0,19.1127825483871,32.72516012903226,14.706129032258064,14.706129032258064,55.98655918709678,2.530818524516129,1018.8983783870967,0.0,8.221438293548387,2024-03-01
2024-04,0.0,0.0,34.49,3.904166666666667,2.8333333333333335,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9410.014964266897,9772.934914704745,1865.8849599177083,70.06118410430902,5.375115740740741,9337.220218729166,9752.85923880303,1974.968542693182,61.56282484229167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.84280303030303,118.77777777777777,4022.222222222222,7133.0,1266.2222222222222,974.3333333333334,44.0,7954.444444444444,3271.3333333333335,,,,,17.133124966666667,21.83833333333333,13.021666666666667,16.380405733333333,21.528669100000002,11.781271086666667,11.719722383333334,72.58868003333333,91.3112615,49.265500100000004,1.0066666733333334,1.0066666733333334,0.0,16.21281773333333,28.667999466666668,17.267,17.267,69.65694473333333,3.370694116666667,1012.7889083333333,0.48979174266666664,1.3566669110666667,2024-04-01
2024-05,0.0,0.0,34.55,16.561827956989244,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10092.854421257842,10786.935217443548,1658.1455761663083,81.97034287322357,17.981854838709676,10064.662420866263,10812.285346734543,1654.549315334543,83.23670516683468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.258064516129032,182.01075268817203,3448.489247311828,7264.021505376344,1403.3333333333335,-1459.5376344086021,70.87096774193549,11323.2311827957,2981.6451612903224,,,,,21.8149195483871,26.96451612903226,17.106451612903225,21.939614580645163,27.385502258064516,16.785218096774194,14.112163870967741,64.59141177419355,86.91960312903225,41.08914293548387,0.9709677516129033,0.9709677516129033,0.0,18.332441451612905,32.23741858064516,21.181612903225805,21.181612903225805,46.50940887096774,4.754690645161291,1012.2623574193548,3.907795828064516,0.09287631225806452,2024-05-01
2024-06,0.0,0.0,33.24,16.270833333333332,3.1666666666666665,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12739.352166785504,14182.574960590277,1976.1774506791664,116.82038618992709,17.665277777777778,12740.622718031946,14118.679590715277,1983.9733019277778,117.27795325557639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.783333333333335,157.34722222222223,3163.3777777777777,9287.230555555556,2271.1402777777776,-1606.3402777777778,63.13888888888889,11210.425,2739.811111111111,,,,,26.936458466666668,31.83833333333333,22.654999999999998,28.861156633333334,33.8759284,24.82042733333333,18.2706246,61.9233949,84.12634046666668,39.3226757,1.2000000766666667,1.2000000766666667,0.0,16.4469836,28.763999333333334,20.349,20.349,69.90138879999999,5.237835126666667,1005.954748,8.936458496666667,0.0,2024-06-01
2024-07,0.0,0.0,32.73,16.561827956989244,2.806451612903226,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14994.878141354167,16675.173564277553,2478.375570147737,134.07963167063843,17.981854838709676,15010.390771895161,16672.634719321235,2472.703975157258,133.8898036259207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.258064516129032,233.58064516129033,3280.7096774193546,15112.274193548386,2264.9032258064517,-2073.8817204301076,78.27956989247312,11510.483870967742,1596.1236559139786,,,,,28.260281967741935,31.153225806451612,25.611290322580643,33.24364367741936,36.62245887096774,29.82452429032258,24.943414225806453,82.93266403225806,93.30786425806451,69.58612441935483,14.709677535483872,14.709677535483872,0.0,20.301775193548387,37.114837838709676,16.010967741935485,16.010967741935485,72.44489199483871,3.732466351612903,1002.5120967741935,10.260281835483871,0.0,2024-07-01
2024-08,0.0,0.0,31.22,16.561827956989244,3.096774193548387,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11881.45376024888,14834.602735428989,2408.4391457292786,129.21792580800852,17.981854838709676,11948.600560794355,14814.960487741935,2420.6696298178763,127.98277905097446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.258064516129032,392.4139784946237,3099.0860215053767,14045.370967741936,2221.784946236559,-2191.784946236559,82.2741935483871,11898.698924731183,1925.4784946236557,,,,,29.172445774193548,32.35322580645161,26.44677419354839,35.217573225806454,39.102352677419354,31.99571722580645,25.57231193548387,81.7569149032258,94.02788477419354,66.16270716129031,3.241935462580645,3.241935462580645,0.0,14.616385083870968,27.89419279032258,19.432258064516127,19.432258064516127,46.069892596774196,4.28394394516129,1005.1958593548386,11.172445870967742,0.0,2024-08-01
2024-09,0.0,0.0,31.83,16.648611111111112,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12385.209081180556,15407.684871274305,2566.93146084375,105.84061579307988,18.013194444444444,12447.177537256945,15428.984129701388,2581.506441954167,104.73668218088889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.933333333333334,539.6083333333333,2300.936111111111,13498.625,2117.411111111111,-2086.775,76.58888888888889,11798.180555555557,1666.9111111111113,,,,,25.127986,28.575,22.0,27.812767966666666,31.908162866666665,23.5812997,20.951597033333332,78.52685436666667,91.63096976666667,63.620043566666666,3.3866666,3.3866666,0.0,20.559749399999998,35.207998833333335,16.189,16.189,52.51527791666667,3.65263053,1012.2052756666667,7.127986133333334,0.0,2024-09-01
