period,Coal,Hydro,Natural Gas,Nuclear,Other,Petroleum,Solar,Wind
2024-09-19T19,389,2431,8952,2246,-3000,86,17351,867
2024-09-19T20,391,2512,9316,2245,-3273,86,17559,802
2024-09-19T21,462,2507,8836,2240,-3146,86,17388,928
2024-09-19T22,426,2615,9122,2239,-3631,87,17381,1096
2024-09-19T23,421,2713,8146,2239,-2581,86,16881,1427
2024-09-20T00,511,2857,7346,2239,-1151,87,15610,1655
2024-09-20T01,705,3433,7354,2238,-236,87,12676,1971
2024-09-20T02,757,4416,8612,2236,2574,87,6239,2476
2024-09-20T03,949,5299,8985,2237,5384,87,910,3244
2024-09-20T04,1005,5032,9787,2240,5423,85,22,3838
2024-09-20T05,878,4788,9805,2241,4769,86,22,3749
2024-09-20T06,704,4280,10267,2241,2937,85,27,3778
2024-09-20T07,572,3741,9969,2244,1447,86,28,4102
2024-09-20T08,725,3635,9780,2248,230,86,28,4299
2024-09-20T09,667,3644,8875,2249,132,86,26,4293
2024-09-20T10,611,3499,9107,2247,-218,86,-24,4067
2024-09-20T11,604,3326,9350,2247,-623,86,-24,3765
2024-09-20T12,586,3451,9329,2243,-738,86,-24,3675
2024-09-20T13,661,3606,9284,2241,-266,86,-24,3649
2024-09-20T14,774,3621,9132,2242,830,86,-16,3390
2024-09-20T15,565,3552,9514,2243,1502,86,413,3653
2024-09-20T16,403,2896,8580,2245,518,86,4911,3725
2024-09-20T17,372,1916,7232,2249,-775,86,11764,3278
2024-09-20T18,370,1743,7781,2249,-1237,86,13842,2619
2024-09-20T19,364,1636,8574,2248,-1678,86,14543,1944
2024-09-20T20,368,1493,8746,2248,-1696,86,15209,1718
2024-09-20T21,431,1588,9441,2247,-2355,86,15488,1852
2024-09-20T22,426,1761,9303,2247,-2263,86,15568,1912
2024-09-20T23,378,1879,8525,2246,-1301,86,14103,2212
2024-09-21T00,382,2264,8574,2243,-1045,86,12858,2537
2024-09-21T01,479,2871,9530,2240,-1161,87,12838,2513
2024-09-21T02,710,3737,10397,2237,367,87,7838,3080
2024-09-21T03,893,5050,10818,2235,3572,86,1087,3860
2024-09-21T04,981,5099,11015,2239,3192,85,0,4404
2024-09-21T05,907,4853,10423,2244,2584,86,7,4809
2024-09-21T06,864,4648,10186,2244,1707,86,10,5116
2024-09-21T07,745,4410,10128,2244,1557,87,10,4895
2024-09-21T08,768,4070,10619,2245,380,86,11,4808
2024-09-21T09,713,2962,9969,2244,1220,86,11,4599
2024-09-21T10,612,2910,10092,2242,496,87,11,4333
2024-09-21T11,560,2756,9704,2242,202,87,10,4178
2024-09-21T12,558,2713,9636,2242,156,87,9,3955
2024-09-21T13,601,2640,9848,2240,356,87,9,3545
2024-09-21T14,608,2645,10088,2240,1252,87,23,2888
2024-09-21T15,485,2400,10111,2238,1810,87,627,2479
2024-09-21T16,525,2114,9084,2239,246,87,5986,1814
2024-09-21T17,622,1728,8425,2240,-1594,87,14244,1466
2024-09-21T18,657,1504,9489,2239,-2593,87,16915,1024
2024-09-21T19,693,1513,9201,2240,-2855,86,17730,660
2024-09-21T20,690,1567,8832,2241,-3071,86,17548,555
2024-09-21T21,656,1635,8685,2236,-3118,86,17735,680
2024-09-21T22,525,1868,8305,2233,-2557,86,17294,826
2024-09-21T23,527,1945,7775,2232,-1739,86,17018,1095
2024-09-22T00,515,2480,8519,2231,-1730,70,16464,1578
2024-09-22T01,568,3461,9500,2229,-1237,57,13732,2186
2024-09-22T02,701,4778,10720,2228,301,56,8622,2661
2024-09-22T03,697,5348,10882,2227,4111,57,1709,2736
2024-09-22T04,704,5217,11207,2231,4562,81,-9,2698
2024-09-22T05,697,4945,11560,2237,3659,85,-22,2704
2024-09-22T06,668,4981,11498,2232,2615,86,-17,2730
2024-09-22T07,694,4378,11293,2232,2340,86,-20,2760
2024-09-22T08,606,4026,11212,2232,1414,86,-24,2595
2024-09-22T09,513,3781,11615,2230,1033,87,-24,2363
2024-09-22T10,456,3270,11669,2230,785,87,-24,2356
2024-09-22T11,407,2848,11389,2231,608,87,-23,2362
2024-09-22T12,402,2650,11211,2232,381,87,-26,2172
2024-09-22T13,543,2570,11245,2231,281,87,-24,2111
2024-09-22T14,687,2831,11114,2226,580,86,-14,1698
2024-09-22T15,631,2580,10697,2224,1126,87,553,1543
2024-09-22T16,520,1749,10141,2224,-532,87,5688,1246
2024-09-22T17,394,1535,10870,2224,-3542,87,13094,1061
2024-09-22T18,371,1442,11400,2229,-5074,86,16422,855
2024-09-22T19,408,1548,11172,2228,-5457,86,17409,734
2024-09-22T20,519,1574,10608,2226,-4845,86,17700,685
2024-09-22T21,685,1663,9637,2224,-3488,86,17803,620
2024-09-22T22,624,1872,8897,2225,-1898,86,17552,584
2024-09-22T23,725,2211,8235,2225,-483,86,16397,565
2024-09-23T00,703,2776,8857,2230,-706,86,15978,568
2024-09-23T01,924,3293,10966,2224,-33,86,14410,571
2024-09-23T02,1039,5359,13150,2220,2080,86,8213,675
2024-09-23T03,1054,5848,15011,2221,5376,86,1045,941
2024-09-23T04,1049,5685,15034,2221,5044,85,1,1703
2024-09-23T05,1027,5320,14259,2225,3906,85,-12,2236
2024-09-23T06,868,4643,13355,2228,3176,85,-55,2181
2024-09-23T07,696,4320,13014,2227,1843,85,-54,2128
2024-09-23T08,476,4148,12838,2230,722,85,-55,1865
2024-09-23T09,387,3103,13268,2235,273,85,-54,1570
2024-09-23T10,379,2931,12654,2231,238,86,-54,1392
2024-09-23T11,375,2671,12851,2228,-240,86,-53,1217
2024-09-23T12,373,2679,12725,2227,-24,86,-54,903
2024-09-23T13,436,2785,13411,2229,211,85,-54,554
2024-09-23T14,701,2719,13777,2225,1213,85,-45,450
2024-09-23T15,706,2674,14210,2224,1865,84,503,445
2024-09-23T16,592,2270,13943,2224,-166,85,5750,450
2024-09-23T17,472,1561,13994,2223,-3339,85,13743,280
2024-09-23T18,402,1115,14825,2226,-4394,85,16499,277
2024-09-23T19,517,1101,14759,2228,-4811,85,17164,330
2024-09-23T20,572,1063,14520,2226,-4276,85,17253,498
2024-09-23T21,666,1150,13838,2222,-2824,84,17252,525
2024-09-23T22,686,1317,13312,2222,-1439,84,17138,435
2024-09-23T23,850,1591,12947,2221,-162,84,17153,380
2024-09-24T00,1021,2326,14302,2219,135,85,16474,349
2024-09-24T01,1065,3572,16348,2218,535,85,14370,299
2024-09-24T02,1097,4853,19413,2217,2906,84,7956,282
2024-09-24T03,1065,5783,20578,2215,7168,84,957,277
2024-09-24T04,1052,5886,20177,2216,6486,84,12,519
2024-09-24T05,998,5448,18760,2219,5561,84,-48,719
2024-09-24T06,808,4825,18413,2216,4158,84,-55,662
2024-09-24T07,705,4468,17643,2216,2784,85,-55,515
2024-09-24T08,759,4142,17570,2220,703,85,-54,563
2024-09-24T09,731,3510,15853,2222,771,86,-53,786
2024-09-24T10,655,3211,14653,2225,503,86,-54,836
2024-09-24T11,723,3083,14265,2224,149,84,-53,782
2024-09-24T12,755,3099,13871,2221,69,86,-53,689
2024-09-24T13,837,3160,14072,2221,270,86,-54,559
2024-09-24T14,903,3389,14304,2220,952,86,-43,484
2024-09-24T15,666,3305,14351,2219,1872,85,521,501
2024-09-24T16,432,2470,14673,2218,-361,86,5686,368
2024-09-24T17,401,1820,14311,2217,-3102,86,14071,301
2024-09-24T18,399,1780,14293,2217,-3764,85,17071,318
2024-09-24T19,396,1854,13970,2219,-3833,85,17874,467
2024-09-24T20,394,1526,14201,2220,-3076,85,17952,587
2024-09-24T21,405,1610,14078,2219,-2290,85,17740,471
2024-09-24T22,535,1710,13614,2217,-1269,84,17528,389
2024-09-24T23,679,2096,13558,2218,-386,84,17482,382
2024-09-25T00,846,2581,15103,2220,-156,84,16794,458
2024-09-25T01,1042,3775,17198,2217,-87,84,14506,593
2024-09-25T02,1071,5117,19074,2215,2786,84,7703,846
2024-09-25T03,1009,5992,19949,2214,5729,85,840,1383
2024-09-25T04,925,5724,19882,2214,4567,84,9,2054
2024-09-25T05,795,5107,18541,2216,3835,85,12,2303
2024-09-25T06,795,4546,17663,2219,3268,86,16,2175
2024-09-25T07,738,3991,16722,2216,1586,86,16,2200
2024-09-25T08,638,3603,16079,2217,734,86,17,2218
2024-09-25T09,890,3254,14367,2219,1049,86,17,2061
2024-09-25T10,945,2732,13877,2218,716,84,17,1904
2024-09-25T11,952,2631,13567,2219,328,86,16,1729
2024-09-25T12,948,2643,13246,2223,403,86,16,1621
2024-09-25T13,1017,2901,13186,2226,654,86,16,1600
2024-09-25T14,1001,2499,13571,2222,1550,86,22,1594
2024-09-25T15,861,2246,13620,2217,1651,84,555,1597
2024-09-25T16,660,1702,12944,2215,85,86,5633,1532
2024-09-25T17,487,1552,10945,2214,-2321,86,14229,1562
2024-09-25T18,464,1055,12729,2213,-4768,85,17387,1566
2024-09-25T19,445,1136,11059,2214,-3493,85,18101,1526
2024-09-25T20,431,1087,10469,2215,-3094,86,18120,1415
2024-09-25T21,428,1709,8418,2214,-2047,80,18218,1574
2024-09-25T22,441,1784,8629,2216,-2161,51,18141,1909
2024-09-25T23,612,2026,7988,2216,-1196,72,17826,2175
2024-09-26T00,808,2328,8282,2216,-321,83,16815,2300
2024-09-26T01,987,2817,10552,2216,-648,85,14548,2464
2024-09-26T02,1183,3956,11942,2215,2415,85,7744,2659
2024-09-26T03,1202,4990,12778,2211,6359,85,813,2867
2024-09-26T04,1099,5233,12819,2210,5205,85,-32,3130
2024-09-26T05,1112,4743,12732,2210,3430,85,-61,3765
2024-09-26T06,1107,3976,12610,2212,2001,86,-57,3982
2024-09-26T07,1060,3538,12067,2214,1554,85,-56,3990
2024-09-26T08,935,3515,11276,2220,687,85,-57,3852
2024-09-26T09,887,3473,11648,2216,534,85,-57,3064
2024-09-26T10,768,3163,11170,2214,339,85,-56,2594
2024-09-26T11,723,3078,10787,2214,233,84,-56,2585
2024-09-26T12,681,3185,10493,2217,200,85,-55,2669
2024-09-26T13,726,3385,10659,2218,208,85,-55,2680
2024-09-26T14,880,3799,10775,2215,914,85,-48,2354
2024-09-26T15,773,3736,10880,2216,1718,84,487,1896
2024-09-26T16,610,2965,11080,2218,254,84,5614,1483
2024-09-26T17,475,2260,10770,2217,-2940,84,14256,1176
2024-09-26T18,458,1866,11298,2213,-4033,84,17278,975
2024-09-26T19,456,1876,11056,2211,-3904,84,18149,790
2024-09-26T20,454,1925,10841,2209,-3771,84,18321,714
2024-09-26T21,551,2083,10308,2209,-3111,84,18231,667
2024-09-26T22,786,2140,9377,2208,-1824,84,18139,588
2024-09-26T23,1066,2240,9619,2207,-909,84,17840,537
2024-09-27T00,1141,2526,9480,2207,178,84,16910,588
2024-09-27T01,1194,3467,11790,2207,340,84,14770,706
2024-09-27T02,1211,5118,14128,2208,3338,84,7637,990
2024-09-27T03,1232,5912,14606,2208,6997,84,799,1561
2024-09-27T04,1222,6027,14626,2209,5986,84,75,1791
2024-09-27T05,1220,5621,14414,2205,4668,84,22,1802
2024-09-27T06,1137,4921,13953,2203,2827,85,9,1820
2024-09-27T07,1106,4457,13584,2205,2629,85,11,1767
2024-09-27T08,1094,3917,13770,2212,1216,85,12,1678
2024-09-27T09,997,3495,13543,2216,474,85,12,1461
2024-09-27T10,875,2990,12848,2214,400,85,12,1278
2024-09-27T11,763,2989,12006,2212,354,85,12,1268
2024-09-27T12,760,2962,11830,2212,206,86,12,977
2024-09-27T13,802,3404,11810,2213,436,85,11,730
2024-09-27T14,964,3310,12204,2215,746,85,19,711
2024-09-27T15,891,3136,12335,2205,1330,84,544,620
2024-09-27T16,730,2380,12514,2205,-42,85,5605,519
2024-09-27T17,535,1480,11827,2206,-2674,85,14251,334
2024-09-27T18,472,1355,12539,2209,-4350,85,17550,307
2024-09-27T19,469,1068,12717,2213,-4626,85,18234,401
2024-09-27T20,466,969,12479,2211,-4147,85,18304,407
2024-09-27T21,451,1539,12102,2210,-3430,85,18000,346
2024-09-27T22,565,1738,11267,2210,-2236,84,18066,329
2024-09-27T23,764,2148,10396,2207,-666,85,17749,420
2024-09-28T00,965,2558,10920,2204,316,84,16993,540
2024-09-28T01,1173,3671,13991,2204,156,85,14645,796
2024-09-28T02,1185,5387,16279,2207,3342,85,7538,998
2024-09-28T03,1184,6241,16813,2207,6929,85,675,1115
2024-09-28T04,1105,6345,16854,2202,6002,85,-62,1115
2024-09-28T05,1000,5755,16116,2199,4822,85,-57,1252
2024-09-28T06,887,5406,15943,2199,3414,85,-54,1249
2024-09-28T07,862,5141,15542,2090,1859,85,-52,1104
2024-09-28T08,961,4533,15026,1851,900,85,-52,1102
2024-09-28T09,911,3905,14554,1624,1142,85,-51,1031
2024-09-28T10,998,3562,14058,1531,545,85,-51,1041
2024-09-28T11,968,3032,13789,1517,304,85,-50,980
2024-09-28T12,936,3015,13028,1517,425,85,-51,890
2024-09-28T13,927,3139,12942,1515,337,85,-51,866
2024-09-28T14,883,3302,12755,1482,627,85,-46,739
2024-09-28T15,764,3034,12123,1479,869,85,440,753
2024-09-28T16,587,2595,11453,1478,-325,85,5267,834
2024-09-28T17,498,2052,10948,1476,-3180,85,13952,804
2024-09-28T18,482,1897,11609,1477,-4402,85,16911,828
2024-09-28T19,493,1828,12310,1479,-5273,85,18041,884
2024-09-28T20,437,1805,11797,1476,-4721,85,18098,972
2024-09-28T21,432,2011,10210,1475,-3049,85,17932,1045
2024-09-28T22,544,2304,9427,1476,-1765,85,17819,1168
2024-09-28T23,724,2488,8938,1477,-474,85,17499,1370
2024-09-29T00,983,2790,9068,1475,310,85,16763,1853
2024-09-29T01,1100,3244,11153,1476,654,85,14323,2215
2024-09-29T02,1190,4802,14235,1475,3532,85,7024,2455
2024-09-29T03,1227,4963,14535,1475,7024,85,565,2620
2024-09-29T04,1124,5202,14293,1475,5822,85,-45,2893
2024-09-29T05,988,4779,13851,1476,3831,85,-42,3350
2024-09-29T06,879,4348,13332,1478,2286,85,-39,3552
2024-09-29T07,915,4459,12449,1476,1553,85,-39,3445
2024-09-29T08,928,3766,12319,1473,119,85,-38,3371
2024-09-29T09,1038,3692,11485,1472,274,85,-37,3215
2024-09-29T10,988,3487,10370,1474,-41,85,-37,2978
2024-09-29T11,887,3426,9523,1475,-270,85,-36,2982
2024-09-29T12,835,3240,8402,1476,150,85,-37,3201
2024-09-29T13,830,3102,7914,1481,280,85,-37,3358
2024-09-29T14,804,3111,7885,1482,367,74,-35,3173
2024-09-29T15,731,3254,7909,1478,1040,46,356,3074
2024-09-29T16,553,2426,8132,1480,75,46,4947,2721
2024-09-29T17,440,2018,9334,1483,-2997,46,13460,2108
2024-09-29T18,446,1810,10526,1486,-4446,46,16074,1804
2024-09-29T19,426,1722,11687,1486,-5544,46,17085,1446
2024-09-29T20,414,1738,10768,1482,-4442,46,17662,904
2024-09-29T21,422,2073,9346,1481,-2968,46,17692,716
2024-09-29T22,433,2287,8115,1480,-1617,46,17544,1029
2024-09-29T23,464,2600,7253,1478,-478,46,17198,1412
2024-09-30T00,713,2919,7593,1478,81,46,16373,1567
2024-09-30T01,925,3324,9613,1479,470,46,13970,1979
2024-09-30T02,1074,4754,12675,1480,2554,46,6895,2712
2024-09-30T03,1151,5061,14052,1484,5997,46,555,3388
2024-09-30T04,1069,5022,14061,1485,5500,46,-30,3556
2024-09-30T05,1084,5007,14081,1485,4562,46,-24,3234
2024-09-30T06,1049,4869,14108,1486,3266,46,-22,2872
2024-09-30T07,1030,4094,13192,1487,1676,46,-21,2713
2024-09-30T08,887,3664,12253,1486,956,46,-21,2633
2024-09-30T09,748,3278,13365,1485,49,46,-20,2292
2024-09-30T10,685,3061,12487,1487,-45,46,-19,2037
2024-09-30T11,589,3028,12257,1487,-211,46,-19,1651
2024-09-30T12,530,3244,11783,1487,-74,46,-20,1429
2024-09-30T13,608,3282,11553,1487,496,46,-20,1270
2024-09-30T14,720,3074,12302,1490,1294,46,-17,1356
2024-09-30T15,647,2881,12346,1491,2354,46,428,1494
2024-09-30T16,543,2494,12741,1490,567,46,4883,1372
2024-09-30T17,466,1742,12518,1487,-2674,46,13213,1245
2024-09-30T18,487,1357,14036,1506,-4946,46,16613,1339
2024-09-30T19,589,1370,14187,1517,-5218,46,17608,1619
2024-09-30T20,631,1443,14111,1559,-4790,46,17780,1411
2024-09-30T21,663,1499,12944,1754,-3552,46,17663,1251
2024-09-30T22,810,1618,11592,1993,-1602,46,17405,1072
2024-09-30T23,982,1775,11035,2189,-446,46,16966,996
2024-10-01T00,1135,2563,12631,2218,151,46,16256,1036
