period,Battery storage,Coal,Geothermal,Hydro,Natural Gas,Nuclear,Other,Petroleum,Pumped storage,Solar,Solar with integrated battery storage,Wind
2025-09-15T15,46,189,413,2888,12635,2268,3127,46,0,712,256,454
2025-09-15T16,-7,187,404,2249,12543,2267,-512,46,0,7159,424,310
2025-09-15T17,-41,188,398,1761,14344,2266,-4580,46,0,15634,431,210
2025-09-15T18,-60,188,398,1664,16466,2265,-7191,46,0,18690,431,214
2025-09-15T19,-148,187,394,1769,16919,2263,-7739,46,0,19343,431,255
2025-09-15T20,-105,187,396,1915,16576,2262,-7118,46,0,19299,431,311
2025-09-15T21,-66,187,391,1956,15963,2262,-5618,46,0,19598,432,355
2025-09-15T22,-13,199,390,2159,14170,2261,-3122,45,18,18491,431,325
2025-09-15T23,-2,201,391,2429,13689,2260,-1005,46,189,17873,399,339
2025-09-16T00,-1,199,368,2509,14050,2259,247,46,370,17299,395,474
2025-09-16T01,56,220,369,3503,15551,2259,294,46,371,15867,372,549
2025-09-16T02,19,215,366,5341,17652,2260,2753,45,365,10768,300,815
2025-09-16T03,-23,202,372,6010,18536,2260,8134,46,367,1991,282,1127
2025-09-16T04,-125,198,396,5780,18547,2260,7722,46,369,35,265,1436
2025-09-16T05,-103,190,401,5665,17928,2260,6468,46,368,22,201,1648
2025-09-16T06,24,192,406,5293,17775,2261,3904,46,368,1,10,1597
2025-09-16T07,20,189,413,4455,17064,2262,2738,46,370,-54,0,1348
2025-09-16T08,-1,188,404,3536,17083,2261,1124,46,368,-53,0,1024
2025-09-16T09,0,188,405,2910,16793,2260,441,29,179,-53,0,883
2025-09-16T10,0,187,407,2645,16308,2259,-10,-4,179,-54,0,732
2025-09-16T11,-15,189,406,2595,16344,2260,-688,-4,179,-53,0,533
2025-09-16T12,-16,189,410,2690,16421,2261,-1043,-4,179,-53,0,388
2025-09-16T13,1,187,414,2524,15417,2259,-128,0,181,-53,1,377
2025-09-16T14,-10,233,412,2677,15619,2260,89,24,178,-33,3,408
2025-09-16T15,-12,283,407,2675,15974,2259,1331,42,0,595,72,278
2025-09-16T16,-39,288,398,2316,16098,2259,-835,46,0,6413,94,173
2025-09-16T17,0,286,397,1765,17554,2258,-4919,46,0,15546,191,207
2025-09-16T18,-24,285,400,1848,18634,2259,-6813,46,0,18782,198,276
2025-09-16T19,-2,285,398,1919,17830,2258,-5926,46,0,19695,198,466
2025-09-16T20,1,283,400,1888,18074,2257,-5286,46,0,19475,199,548
2025-09-16T21,41,284,400,1911,17405,2257,-3504,46,0,19352,199,714
2025-09-16T22,39,409,396,1925,17963,2258,-2566,44,0,19191,200,805
2025-09-16T23,38,447,399,2350,18819,2257,-1936,46,177,19257,210,884
2025-09-17T00,26,452,399,2840,19607,2257,-1051,46,363,18390,231,841
2025-09-17T01,23,464,396,4302,19583,2256,173,46,387,16430,189,813
2025-09-17T02,79,463,397,5146,20937,2256,2400,46,378,10285,168,975
2025-09-17T03,83,426,402,5689,21820,2259,7629,46,369,1818,132,1089
2025-09-17T04,65,276,401,5666,21717,2261,7671,46,183,-36,135,1521
2025-09-17T05,60,238,399,5267,20472,2261,7274,46,181,-42,124,1906
2025-09-17T06,32,243,410,4901,19939,2260,5839,46,195,-37,6,1886
2025-09-17T07,51,253,405,4297,19596,2259,3157,46,0,-41,0,1573
2025-09-17T08,1,256,413,3777,19197,2259,1644,46,0,-42,0,1547
2025-09-17T09,1,313,411,3414,17866,2258,637,46,0,-41,0,1873
2025-09-17T10,0,319,411,2915,16864,2260,-121,46,0,-41,0,1927
2025-09-17T11,-1,224,409,2792,16431,2261,-636,46,0,-40,0,1749
2025-09-17T12,-1,207,410,2616,16638,2263,-1019,46,0,-42,0,1792
2025-09-17T13,0,212,407,2715,16649,2263,-957,46,0,-41,0,1437
2025-09-17T14,1,173,407,3024,16149,2261,184,46,0,-28,3,1159
2025-09-17T15,-31,93,404,2874,16522,2262,1069,46,11,554,56,1038
2025-09-17T16,-156,142,397,2604,16918,2263,-835,46,0,5485,182,680
2025-09-17T17,-153,221,393,2166,18583,2263,-4814,46,0,14003,200,385
2025-09-17T18,-176,239,392,2055,20225,2264,-6637,46,0,17595,212,297
2025-09-17T19,-66,265,392,2062,20922,2261,-6892,46,0,18451,221,276
2025-09-17T20,-9,322,393,2106,21189,2262,-6089,46,0,18391,219,324
2025-09-17T21,-8,396,395,2150,21097,2265,-4732,46,0,17741,210,387
2025-09-17T22,97,426,394,2696,20699,2262,-2382,46,179,15895,158,453
2025-09-17T23,151,635,400,3223,20899,2263,-558,46,184,13213,188,738
2025-09-18T00,45,733,406,3944,21152,2264,356,46,182,10493,285,1706
2025-09-18T01,-38,604,412,5105,20434,2264,1165,46,184,8493,336,2084
2025-09-18T02,-148,528,412,5853,20022,2263,3546,46,363,4551,165,2358
2025-09-18T03,-118,529,418,5959,20238,2263,5105,46,369,749,125,3071
2025-09-18T04,-1,528,416,5734,19740,2264,4600,46,185,-55,145,3258
2025-09-18T05,-1,442,420,5710,19044,2264,3599,46,179,-47,107,3361
2025-09-18T06,13,381,413,4937,18907,2263,2898,46,1,-45,45,3268
2025-09-18T07,-1,378,417,4390,18642,2262,977,46,0,-46,0,3242
2025-09-18T08,0,371,424,3903,17536,2263,315,46,0,-48,0,3061
2025-09-18T09,-3,370,410,3685,16307,2263,240,46,0,-47,0,3009
2025-09-18T10,-7,373,417,3025,16162,2263,-489,46,0,-48,0,2709
2025-09-18T11,-11,374,422,2708,16284,2262,-1104,46,0,-47,0,2109
2025-09-18T12,0,375,421,2560,16229,2262,-1164,46,0,-47,0,1657
2025-09-18T13,-1,373,410,2546,15998,2264,-738,46,0,-46,0,1409
2025-09-18T14,0,374,379,3076,16095,2265,-206,46,0,-41,0,1395
2025-09-18T15,12,435,390,3377,16551,2265,841,46,0,131,2,1135
2025-09-18T16,38,524,389,3171,16922,2264,2100,46,0,1308,25,946
2025-09-18T17,3,567,382,2499,17884,2262,1179,46,0,3499,15,844
2025-09-18T18,0,652,380,2468,18436,2262,-821,46,0,6177,2,755
2025-09-18T19,-25,848,382,2364,18391,2263,-1405,46,0,7210,68,1070
2025-09-18T20,-31,884,379,2418,19316,2262,-1992,46,0,8526,122,1279
2025-09-18T21,-40,797,377,2685,19338,2261,-1870,46,0,9237,111,1161
2025-09-18T22,22,729,371,2915,19153,2261,-2064,46,11,9259,119,1315
2025-09-18T23,-13,725,374,3057,18565,2261,-454,46,185,6986,139,1316
2025-09-19T00,34,587,369,3704,19326,2261,-13,46,189,6515,27,1736
2025-09-19T01,67,504,363,4654,19253,2263,1590,46,183,3655,15,1393
2025-09-19T02,-129,427,282,6196,18488,2262,2666,46,0,1852,7,1066
2025-09-19T03,-67,342,229,6419,18276,2261,3504,46,0,294,0,1176
2025-09-19T04,-18,347,230,6329,18409,2261,3222,46,0,-1,0,1303
2025-09-19T05,42,361,294,5840,18065,2260,2847,46,0,-41,4,1068
2025-09-19T06,53,319,277,5002,17683,2261,2448,46,0,-37,0,860
2025-09-19T07,18,339,258,4708,17403,2263,867,46,0,-38,0,728
2025-09-19T08,-7,365,266,3867,16445,2262,23,46,0,-38,1,604
2025-09-19T09,-29,364,279,3619,15811,2262,345,46,0,-39,45,619
2025-09-19T10,-18,361,284,3019,15824,2261,73,46,0,-41,0,486
2025-09-19T11,-1,362,282,3051,15203,2258,-180,46,0,-41,0,526
2025-09-19T12,1,362,306,2868,15257,2259,-456,46,0,-41,0,512
2025-09-19T13,90,303,312,2787,14948,2262,54,46,0,-41,0,340
2025-09-19T14,99,440,319,3389,15200,2262,524,46,0,-31,1,219
2025-09-19T15,118,462,316,3536,15497,2262,1390,46,0,231,19,225
2025-09-19T16,-30,461,315,3348,15265,2262,723,46,0,2710,19,203
2025-09-19T17,-5,462,318,2273,14138,2262,-659,46,0,7557,14,191
2025-09-19T18,-160,487,317,2372,14657,2264,-2337,46,0,11121,23,174
2025-09-19T19,-44,426,318,1973,15713,2264,-3896,46,0,14495,220,190
2025-09-19T20,-61,404,319,1957,15919,2263,-4623,45,0,15847,130,193
2025-09-19T21,-59,384,316,2292,15882,2262,-4254,45,0,16105,120,334
2025-09-19T22,26,316,313,2612,15597,2261,-3734,46,0,15891,115,442
2025-09-19T23,7,317,316,3237,15044,2258,-2392,46,184,15224,130,435
2025-09-20T00,-12,317,317,3209,14965,2258,-1264,46,175,14649,135,711
2025-09-20T01,56,318,315,3807,16053,2260,-961,46,211,13582,129,1037
2025-09-20T02,144,319,314,5214,16241,2260,1852,45,229,8604,118,1158
2025-09-20T03,122,302,317,5975,17275,2261,5388,45,0,1488,113,1342
2025-09-20T04,112,218,325,5810,17142,2262,5654,46,0,-34,109,1375
2025-09-20T05,143,186,336,5432,16626,2261,5048,46,0,-33,42,1353
2025-09-20T06,11,187,337,5429,16980,2261,3683,46,0,-31,13,1134
2025-09-20T07,-4,182,336,4919,16448,2262,2324,46,0,-33,0,1212
2025-09-20T08,-5,183,338,4143,16237,2260,1192,46,0,-32,0,1349
2025-09-20T09,3,189,332,3798,15506,2260,822,46,0,-33,0,1246
2025-09-20T10,-7,187,344,3212,14288,2257,532,46,0,-35,0,1192
2025-09-20T11,-10,188,350,3146,12636,2256,181,46,0,-34,0,1071
2025-09-20T12,-12,189,355,3072,12253,2259,-211,46,0,-35,1,1097
2025-09-20T13,-62,186,354,3352,11769,2261,-94,46,0,-34,11,1145
2025-09-20T14,34,183,324,3001,11989,2262,-24,46,0,-21,3,1182
2025-09-20T15,-11,189,356,2963,11272,2261,427,46,0,561,69,1134
2025-09-20T16,-139,188,360,2108,10161,2261,-1100,46,0,6164,132,940
2025-09-20T17,-161,186,362,1400,10914,2261,-3921,46,0,14870,197,850
2025-09-20T18,-155,188,363,1076,12456,2262,-5302,46,0,18299,209,883
2025-09-20T19,-44,188,362,1132,13185,2262,-6533,46,0,19688,210,779
2025-09-20T20,-28,188,360,1434,12783,2260,-6267,46,0,19679,232,760
2025-09-20T21,-27,188,369,1480,12363,2259,-5447,46,0,19464,233,751
2025-09-20T22,-24,191,370,2094,10606,2259,-3602,46,0,18988,233,819
2025-09-20T23,-28,193,372,2217,9569,2257,-2108,46,0,19173,227,1046
2025-09-21T00,-68,186,366,2221,9952,2257,-1446,46,0,18648,225,1239
2025-09-21T01,66,170,366,3060,10523,2258,-561,46,0,16620,151,1282
2025-09-21T02,103,201,369,4558,11378,2260,2887,46,0,10191,98,1466
2025-09-21T03,43,201,368,5445,11893,2260,7577,46,49,1936,116,1942
2025-09-21T04,0,201,371,5504,11798,2261,7023,46,59,-15,105,2359
2025-09-21T05,-6,194,373,4784,11469,2261,6157,46,0,-49,143,2675
2025-09-21T06,167,189,376,4137,11609,2262,4961,46,0,-47,155,2790
2025-09-21T07,175,187,376,3957,11268,2263,3372,46,0,-50,6,2760
2025-09-21T08,133,190,377,3212,10777,2262,2050,45,0,-46,0,2724
2025-09-21T09,-5,197,383,3339,10427,2260,1041,46,0,-46,6,2598
2025-09-21T10,-10,189,385,2792,10076,2258,319,46,0,-52,45,2363
2025-09-21T11,-11,188,387,2420,10089,2257,14,46,0,-52,18,2253
2025-09-21T12,-10,188,384,2301,9925,2259,-248,46,0,-50,0,2140
2025-09-21T13,-13,188,388,2291,9671,2260,-144,46,0,-51,0,2085
2025-09-21T14,-12,187,388,2504,9444,2264,138,46,0,-45,4,2074
2025-09-21T15,-11,189,384,2334,8978,2264,268,46,0,279,97,1840
2025-09-21T16,-115,188,384,2030,9798,2264,-1581,46,0,3999,194,1654
2025-09-21T17,-123,188,388,1436,11694,2264,-4050,46,0,10921,199,1203
2025-09-21T18,-45,188,384,1388,13823,2264,-6070,46,0,13768,199,1124
2025-09-21T19,-78,187,388,1240,14210,2263,-6510,46,0,14408,198,1120
2025-09-21T20,-145,187,387,1225,13550,2263,-6000,46,0,14391,199,1077
2025-09-21T21,-144,187,387,1647,12932,2263,-4338,46,0,13498,199,1018
2025-09-21T22,-63,193,392,2255,12167,2261,-3755,46,0,12661,199,1214
2025-09-21T23,-5,206,396,2321,10373,2258,-1749,46,0,12392,199,1350
2025-09-22T00,1,208,403,2879,9868,2257,-606,46,0,11634,199,1453
2025-09-22T01,63,209,403,3684,10588,2259,-430,46,0,9849,197,1749
2025-09-22T02,117,208,419,4543,11570,2261,2339,46,0,6253,152,2035
2025-09-22T03,5,209,422,5514,11816,2263,5431,46,0,1217,150,2511
2025-09-22T04,1,209,420,5195,12006,2261,5768,46,0,77,190,2632
2025-09-22T05,0,207,420,5238,12131,2262,4663,46,0,-50,143,2712
2025-09-22T06,19,204,422,4388,11760,2263,3594,45,0,-47,1,3059
2025-09-22T07,-7,200,429,4194,11052,2263,1930,42,0,-50,0,3491
2025-09-22T08,-1,198,417,3541,10495,2263,980,46,0,-49,0,3464
2025-09-22T09,-2,198,422,3095,10584,2262,584,46,0,-50,0,3494
2025-09-22T10,0,194,422,2855,10141,2263,192,46,0,-53,0,2968
2025-09-22T11,-1,189,420,2621,10950,2260,-577,46,0,-53,0,2746
2025-09-22T12,0,186,418,2591,10927,2259,-691,46,0,-53,0,2644
2025-09-22T13,0,185,419,2647,10722,2258,-34,46,0,-52,0,2191
2025-09-22T14,77,185,425,2869,11621,2260,983,46,0,-45,6,1786
2025-09-22T15,89,189,423,2821,12559,2262,2997,47,0,206,11,1594
2025-09-22T16,-35,190,424,2637,12622,2263,1943,47,0,3076,55,1139
2025-09-22T17,-126,189,421,1948,12640,2263,-1456,46,0,9960,200,791
2025-09-22T18,-152,188,418,1529,15476,2264,-4491,46,0,14250,215,409
2025-09-22T19,-80,188,417,1790,16167,2264,-5475,46,0,15869,199,403
2025-09-22T20,0,188,420,1369,16882,2263,-6097,46,0,17128,199,603
2025-09-22T21,-1,193,417,1555,17394,2260,-5804,46,0,18299,201,825
2025-09-22T22,5,201,418,2261,16858,2258,-4919,46,0,17291,199,788
2025-09-22T23,0,206,421,2457,14821,2258,-2812,66,0,17703,209,705
2025-09-23T00,0,205,421,2838,15150,2258,-1381,52,0,17111,198,738
2025-09-23T01,69,183,423,4452,15927,2258,-795,46,0,14947,174,758
2025-09-23T02,127,223,422,5953,17410,2259,3016,46,0,8118,149,592
2025-09-23T03,121,207,419,6242,18584,2260,7837,46,0,1131,172,555
2025-09-23T04,20,200,422,6329,18288,2261,7245,45,0,-39,65,695
2025-09-23T05,127,194,417,6101,17730,2262,5782,45,0,-38,165,741
2025-09-23T06,61,195,421,5384,17387,2263,4908,46,0,-34,7,679
2025-09-23T07,5,197,429,5038,16856,2262,2619,46,0,-34,0,785
2025-09-23T08,-7,199,425,4151,16573,2261,710,46,0,-50,0,900
2025-09-23T09,-15,189,425,3619,16482,2260,526,46,0,-55,0,983
2025-09-23T10,-15,186,431,3054,15330,2260,227,45,0,-55,0,1099
2025-09-23T11,-11,186,433,2857,14788,2260,-456,45,0,-56,0,1050
2025-09-23T12,-12,186,434,2532,14687,2260,-306,45,0,-56,0,982
2025-09-23T13,-10,183,438,2760,14530,2257,-119,45,0,-56,0,807
2025-09-23T14,100,186,440,3356,15209,2256,586,46,0,-49,11,459
2025-09-23T15,-15,188,435,2850,15890,2257,2379,46,0,490,136,261
2025-09-23T16,-140,187,434,2102,16045,2257,-715,46,0,5683,255,264
2025-09-23T17,-157,188,428,1769,16509,2259,-4397,46,0,13967,199,391
2025-09-23T18,-67,188,424,1520,18460,2259,-6294,46,0,17113,217,486
2025-09-23T19,-36,188,424,1464,19202,2259,-6905,46,0,18458,223,709
2025-09-23T20,-78,188,426,1543,18893,2259,-5906,51,190,18363,214,937
2025-09-23T21,-131,196,424,1830,18115,2257,-4633,46,428,18490,325,1061
2025-09-23T22,9,206,421,2556,17217,2255,-3276,46,616,18759,378,957
2025-09-23T23,-6,206,411,3025,16659,2254,-1523,71,618,17866,366,1046
2025-09-24T00,-3,204,410,3335,17472,2255,-512,48,604,16659,373,1119
2025-09-24T01,32,210,417,5122,17933,2251,-97,46,550,14474,248,1281
2025-09-24T02,21,209,420,6176,19772,2250,3134,46,458,8242,161,1290
2025-09-24T03,4,205,420,6274,20867,2252,7559,46,9,1078,173,1130
2025-09-24T04,23,197,420,6023,21063,2254,7294,46,0,-57,188,1079
2025-09-24T05,144,193,423,5540,20049,2256,6806,46,0,-54,136,1244
2025-09-24T06,166,195,428,5159,19375,2258,5520,46,0,-52,48,1216
2025-09-24T07,123,198,423,4718,18417,2261,3370,44,0,-56,59,1515
2025-09-24T08,57,196,427,4210,18013,2263,1225,45,0,-53,51,1562
2025-09-24T09,-12,190,424,3621,17027,2261,621,46,0,-53,74,1882
2025-09-24T10,-3,188,425,3154,16007,2260,131,46,0,-57,60,1939
2025-09-24T11,-12,189,425,2631,15112,2259,-173,46,0,-57,60,1933
2025-09-24T12,-11,188,426,2622,15335,2258,-650,46,0,-58,60,1839
2025-09-24T13,19,185,427,2722,14636,2254,20,46,0,-58,81,1774
2025-09-24T14,5,228,431,3528,15074,2255,614,46,0,-50,80,1725
2025-09-24T15,-3,230,430,3002,15566,2256,2256,46,0,397,88,1671
2025-09-24T16,-41,189,425,2396,16081,2256,46,46,0,4655,183,1549
2025-09-24T17,-44,189,424,1848,16421,2257,-1977,46,0,10303,190,1419
2025-09-24T18,45,186,421,1838,18233,2255,-4032,46,0,13120,145,1183
2025-09-24T19,34,186,420,1859,18937,2253,-4419,46,0,14408,115,1282
2025-09-24T20,15,186,416,1806,19312,2253,-4913,46,0,15915,178,1199
2025-09-24T21,-7,198,420,1917,19489,2252,-4965,46,0,16849,233,1125
2025-09-24T22,0,209,413,2172,19048,2253,-4030,46,0,16248,302,957
2025-09-24T23,-7,207,414,2470,18902,2255,-3785,66,3,16456,277,738
2025-09-25T00,-39,205,420,2712,17316,2255,-1411,63,189,16213,188,888
2025-09-25T01,0,248,419,3662,18088,2253,-741,56,210,14260,214,1177
2025-09-25T02,30,248,417,5133,19448,2254,3769,46,222,7518,102,1211
2025-09-25T03,32,205,421,5433,19556,2254,7801,46,190,1020,85,1729
2025-09-25T04,24,198,420,5319,19721,2256,6598,46,0,124,170,2376
2025-09-25T05,1,194,427,5027,19157,2257,5518,46,0,-60,60,2047
2025-09-25T06,1,195,426,4230,19448,2254,4033,46,0,-58,23,1617
2025-09-25T07,2,197,408,3644,18397,2255,1878,46,0,-56,36,1782
2025-09-25T08,-10,196,406,3396,17152,2257,343,46,0,-56,102,1522
2025-09-25T09,-10,197,399,3371,15813,2258,271,46,0,-57,70,1834
2025-09-25T10,-10,196,399,2700,14951,2259,-162,46,0,-57,73,1788
2025-09-25T11,-17,196,398,2517,13373,2259,-138,46,0,-56,70,2035
2025-09-25T12,-18,194,407,2361,13239,2259,-301,46,0,-57,70,2094
2025-09-25T13,-19,194,403,2500,12788,2259,-46,46,0,-56,61,2331
2025-09-25T14,-17,195,404,3043,13464,2256,241,46,0,-50,45,2490
2025-09-25T15,-18,199,409,2836,14478,2252,1273,45,0,457,45,2183
2025-09-25T16,-50,200,409,2417,13536,2252,-433,45,0,5591,145,1781
2025-09-25T17,-147,198,413,1572,11598,2254,-2493,45,0,13646,246,2071
2025-09-25T18,-151,198,414,1264,13632,2257,-5335,45,0,17370,255,2128
2025-09-25T19,-150,197,417,1226,14039,2256,-6070,45,0,18263,272,2052
2025-09-25T20,-146,196,411,1171,14890,2254,-6650,45,0,18722,253,2406
2025-09-25T21,19,196,404,1115,14368,2254,-6061,46,0,19031,238,3398
2025-09-25T22,4,201,416,1410,12935,2254,-5029,46,0,18915,256,3827
2025-09-25T23,3,208,435,1545,12037,2255,-3780,46,0,18990,231,4090
2025-09-26T00,4,213,431,2027,10676,2256,-2333,46,23,18223,322,4130
2025-09-26T01,82,240,432,3134,10543,2256,-877,46,0,15894,142,4428
2025-09-26T02,50,222,431,4124,11328,2258,3336,45,0,8072,179,4624
2025-09-26T03,138,216,436,4759,11622,2257,7024,45,0,927,145,4873
2025-09-26T04,121,208,436,4986,11037,2258,6871,45,0,38,108,5255
2025-09-26T05,13,212,439,4205,11294,2260,6144,45,0,-57,189,5478
2025-09-26T06,6,209,436,3485,10779,2261,4530,45,0,-53,165,5628
2025-09-26T07,0,204,425,3548,10759,2261,2499,44,0,-55,102,5703
2025-09-26T08,-2,194,428,2855,9843,2261,1571,45,0,-51,96,5692
2025-09-26T09,0,203,435,2596,9438,2260,413,46,0,-51,55,5580
2025-09-26T10,0,204,436,2490,9236,2260,56,46,0,-56,29,5364
2025-09-26T11,-1,200,434,2511,9906,2261,-959,46,0,-56,11,5139
2025-09-26T12,-5,193,438,2381,9863,2262,-1111,46,0,-56,0,5161
2025-09-26T13,-15,194,436,2480,9513,2263,-370,46,0,-57,0,4886
2025-09-26T14,122,195,438,2743,9991,2263,349,44,0,-48,8,4707
2025-09-26T15,46,198,435,2295,10682,2261,2593,46,0,443,182,4072
2025-09-26T16,-110,198,427,1902,10806,2261,558,46,0,5497,223,3396
2025-09-26T17,-166,198,430,1285,11993,2262,-3349,46,0,14159,242,2579
2025-09-26T18,-166,197,427,956,14217,2262,-5479,46,0,17877,231,1843
2025-09-26T19,-89,197,432,963,14904,2263,-6472,46,0,18987,199,1404
2025-09-26T20,-69,196,423,948,15361,2264,-7064,46,0,19196,202,1174
2025-09-26T21,-44,202,430,1120,14892,2263,-6615,46,0,19288,387,1222
2025-09-26T22,-2,207,431,1576,13382,2261,-4911,46,0,18308,410,1322
2025-09-26T23,1,212,443,1868,12022,2260,-2614,46,0,16393,416,1493
2025-09-27T00,4,212,443,1701,11165,2260,-682,46,0,14967,305,1696
2025-09-27T01,1,213,444,2849,11567,2258,-721,46,0,12722,189,2110
2025-09-27T02,-17,207,443,4553,11335,2257,2181,46,0,6668,154,2535
2025-09-27T03,12,207,448,4573,12027,2257,5950,46,0,867,151,2907
2025-09-27T04,25,200,450,4777,11855,2260,5976,46,0,59,113,3070
2025-09-27T05,25,194,449,4518,11979,2260,5864,46,0,66,111,2332
2025-09-27T06,18,199,445,4375,12174,2258,5454,46,0,-39,57,2053
2025-09-27T07,0,201,440,4203,11656,2255,4348,46,0,-33,3,1953
2025-09-27T08,0,198,451,3617,11624,2256,2632,46,0,-33,21,1909
2025-09-27T09,0,198,450,3453,12338,2258,1284,46,0,-36,0,1822
2025-09-27T10,0,198,452,3044,12140,2262,706,46,0,-35,39,1373
2025-09-27T11,-1,195,455,2672,12179,2262,158,46,0,-36,21,1060
2025-09-27T12,4,198,455,2422,11994,2258,15,46,0,-35,0,909
2025-09-27T13,149,195,456,2495,11965,2257,-93,46,0,-35,0,971
2025-09-27T14,144,193,457,2666,11684,2258,708,46,0,-30,3,1188
2025-09-27T15,105,197,457,2914,11573,2260,1486,46,0,218,72,1280
2025-09-27T16,-82,198,456,1713,11813,2262,326,45,0,3314,185,1187
2025-09-27T17,-90,198,459,999,12743,2263,-2854,45,0,10830,155,946
2025-09-27T18,-126,197,450,612,13324,2262,-4633,44,0,14491,66,937
2025-09-27T19,-25,197,451,572,14475,2261,-5917,44,0,15698,67,1093
2025-09-27T20,-86,196,446,572,14500,2261,-6147,45,0,15433,114,1189
2025-09-27T21,-61,196,449,612,14186,2257,-5577,45,0,15484,224,1417
2025-09-27T22,-68,196,446,859,14412,2255,-5574,46,0,15386,294,1800
2025-09-27T23,-21,203,448,1417,12267,2255,-3315,46,0,15645,297,1737
2025-09-28T00,-15,212,445,1605,11735,2255,-1712,46,0,13691,235,1982
2025-09-28T01,62,213,446,2515,10800,2254,-484,46,0,11363,177,1741
2025-09-28T02,25,212,443,4310,10961,2253,2690,46,159,5361,146,1404
2025-09-28T03,2,214,449,4916,11648,2255,5650,46,182,420,115,1623
2025-09-28T04,25,213,448,4858,11334,2255,5874,46,182,-48,227,1944
2025-09-28T05,10,203,448,4035,11076,2254,6263,46,0,-49,210,2007
2025-09-28T06,24,194,449,3874,11203,2252,5167,45,0,-47,140,1908
2025-09-28T07,1,197,453,3614,11118,2254,3869,46,0,-47,6,1861
2025-09-28T08,5,197,455,2928,11107,2258,3209,46,0,-47,2,1961
2025-09-28T09,73,196,453,3020,11046,2257,2136,46,0,-48,1,1739
2025-09-28T10,153,197,458,2920,10833,2254,1116,46,0,-48,8,1677
2025-09-28T11,147,199,457,2492,10803,2255,615,46,0,-49,4,1327
2025-09-28T12,9,216,459,2441,10947,2253,124,46,0,-49,0,1316
2025-09-28T13,42,199,457,2435,10850,2252,80,45,0,-48,6,1358
2025-09-28T14,48,197,459,1971,11220,2252,106,46,0,-48,101,1379
2025-09-28T15,9,197,456,1938,10998,2253,822,45,0,265,220,1213
2025-09-28T16,-134,197,450,1347,10801,2255,-442,46,0,4327,198,919
2025-09-28T17,-166,198,450,800,11899,2256,-3561,46,0,13214,218,800
2025-09-28T18,-167,197,448,424,13653,2257,-5514,46,0,16706,215,674
2025-09-28T19,-165,197,446,291,14469,2257,-6418,46,0,17460,200,679
2025-09-28T20,-67,195,444,331,15615,2257,-7347,46,0,18423,214,531
2025-09-28T21,-4,196,447,344,14571,2257,-6148,46,0,18514,401,593
2025-09-28T22,-3,197,441,664,13586,2257,-5184,46,0,18045,413,816
2025-09-28T23,-2,204,446,873,11815,2255,-3349,46,0,17760,382,909
2025-09-29T00,-1,211,444,933,10421,2253,-1448,46,0,15941,329,1006
2025-09-29T01,36,213,446,1656,10774,2251,-684,46,0,13096,185,1158
2025-09-29T02,53,214,444,4197,10613,2251,1489,46,0,7058,122,1366
2025-09-29T03,10,212,450,5006,11306,2252,6311,46,0,707,113,1619
2025-09-29T04,25,211,447,4831,11405,2251,6594,46,0,-50,209,1925
2025-09-29T05,14,211,447,4123,10737,2251,6544,46,0,-51,218,1635
2025-09-29T06,25,205,448,4027,10824,2250,5764,46,0,-48,106,1161
2025-09-29T07,97,197,452,3846,10414,2252,3826,45,0,-47,101,899
2025-09-29T08,147,195,452,3619,10738,2255,2481,46,0,-47,97,631
2025-09-29T09,9,195,448,2731,11189,2257,913,46,0,-49,35,510
2025-09-29T10,0,197,448,2392,11599,2256,-14,45,0,-49,30,518
2025-09-29T11,-1,195,455,2167,12460,2253,-596,45,0,-48,29,599
2025-09-29T12,-1,194,457,2062,12895,2252,-628,45,0,-48,1,508
2025-09-29T13,73,195,453,2238,12501,2253,-26,46,0,-49,24,414
2025-09-29T14,104,197,456,2442,12795,2252,1071,46,0,-41,3,304
2025-09-29T15,-6,196,459,2988,13371,2248,2709,46,0,374,89,201
2025-09-29T16,-166,197,447,2791,13336,2247,40,46,0,4725,171,159
2025-09-29T17,-168,196,444,2045,13374,2246,-2684,46,0,12438,196,185
2025-09-29T18,-156,197,441,1529,13763,2247,-4515,45,0,15953,199,191
2025-09-29T19,-145,196,440,1382,14325,2247,-5342,45,0,17207,200,322
2025-09-29T20,-5,196,440,1365,13813,2248,-5270,45,0,17504,228,507
2025-09-29T21,-2,200,436,1453,13693,2250,-5226,45,0,18337,404,743
2025-09-29T22,-11,209,437,1444,13210,2251,-4782,46,201,18174,399,1197
2025-09-29T23,-1,214,439,1563,11694,2251,-3057,46,235,16901,361,1582
2025-09-30T00,-8,214,435,1916,11007,2251,-2129,46,240,16213,331,1564
2025-09-30T01,78,218,436,2641,11622,2251,-1031,46,474,13852,169,1514
2025-09-30T02,123,214,438,4116,12631,2245,2078,46,473,6758,154,1590
2025-09-30T03,122,211,439,4840,13195,2243,6480,46,474,649,116,1542
2025-09-30T04,136,208,442,5139,12806,2242,6203,46,473,245,119,1747
2025-09-30T05,12,201,442,4387,12229,2243,5777,43,474,38,205,2150
2025-09-30T06,14,198,442,4342,12198,2245,5060,43,473,-52,104,2031
2025-09-30T07,23,198,451,3863,12083,2247,2977,46,228,-54,40,1891
2025-09-30T08,0,199,448,3161,11985,2250,2248,46,0,-55,123,1700
2025-09-30T09,-1,198,451,2989,11354,2245,886,46,0,-55,35,2053
