period,Coal,Hydro,Natural Gas,Nuclear,Other,Petroleum,Solar,Wind
2024-04-20T00,191,1740,8413,1139,-1735,33,15213,4111
2024-04-20T01,185,2569,6981,1139,-304,33,14111,4637
2024-04-20T02,185,4154,5902,1139,1037,34,10594,4780
2024-04-20T03,253,5836,6390,1139,2489,34,4203,4919
2024-04-20T04,246,6617,6665,1140,5195,34,321,5097
2024-04-20T05,255,6572,6713,1140,4907,34,103,5167
2024-04-20T06,193,6341,6617,1140,4343,34,88,5349
2024-04-20T07,184,6034,6046,1140,2616,35,96,5323
2024-04-20T08,184,5711,5705,1140,980,35,106,5267
2024-04-20T09,185,5678,5420,1140,648,35,96,5154
2024-04-20T10,239,5758,4829,1140,535,35,111,5016
2024-04-20T11,241,5307,4738,1140,345,35,102,4650
2024-04-20T12,256,5313,4963,1140,156,35,106,4292
2024-04-20T13,193,5680,5110,1141,381,35,105,3685
2024-04-20T14,184,5570,5235,1141,821,35,196,3372
2024-04-20T15,183,5102,5812,1141,734,35,1692,3486
2024-04-20T16,183,4009,5490,1141,-96,35,8527,3377
2024-04-20T17,187,2653,6699,1141,-509,35,13167,2844
2024-04-20T18,302,1744,7088,1140,-841,34,15579,2298
2024-04-20T19,324,1619,7793,1139,-1680,34,15948,1859
2024-04-20T20,312,1579,7747,1140,-2212,34,16242,1434
2024-04-20T21,212,1435,7668,1140,-2368,34,16350,1138
2024-04-20T22,183,1323,7890,1139,-2612,34,16279,1381
2024-04-20T23,183,1473,7279,1138,-2168,34,15932,1871
2024-04-21T00,183,1997,6857,1139,-1454,34,15750,2768
2024-04-21T01,183,2634,5776,1139,-372,34,15269,3375
2024-04-21T02,185,3634,5036,1140,1313,34,12285,3724
2024-04-21T03,233,5936,5123,1141,3467,34,5026,3947
2024-04-21T04,272,6771,5846,1141,5441,34,366,4216
2024-04-21T05,272,6477,5977,1141,4937,34,85,4128
2024-04-21T06,197,6345,6070,1141,3739,34,92,3870
2024-04-21T07,185,6122,5324,1141,1733,34,96,3683
2024-04-21T08,174,5838,4954,1141,679,34,102,3719
2024-04-21T09,174,5707,4590,1141,667,35,100,3599
2024-04-21T10,175,5524,4217,1141,672,35,100,3437
2024-04-21T11,220,5454,4113,1141,485,35,97,3299
2024-04-21T12,237,5402,4147,1141,618,35,96,2966
2024-04-21T13,220,5629,4189,1141,675,35,78,2447
2024-04-21T14,245,5809,4392,1141,854,35,151,2054
2024-04-21T15,183,5423,4204,1141,916,35,1764,1511
2024-04-21T16,175,3941,4475,1141,-362,35,8866,1050
2024-04-21T17,175,2737,5759,1142,-1501,35,13165,605
2024-04-21T18,175,1458,7760,1141,-2808,34,15063,409
2024-04-21T19,174,1195,8713,1141,-3868,34,15661,363
2024-04-21T20,174,1140,8593,1141,-3903,34,15755,412
2024-04-21T21,173,1144,8450,1141,-3583,34,15822,428
2024-04-21T22,174,1203,7525,1141,-2771,33,16133,513
2024-04-21T23,174,1564,6228,1141,-1261,34,15728,533
2024-04-22T00,174,1703,5786,1141,-316,34,15948,516
2024-04-22T01,180,2694,5575,1142,1143,34,15032,534
2024-04-22T02,306,4411,6492,1142,1298,34,11820,756
2024-04-22T03,447,6475,7326,1142,3899,34,4707,1096
2024-04-22T04,456,7568,7505,1142,6358,34,268,1773
2024-04-22T05,368,7603,7554,1142,5311,34,0,2229
2024-04-22T06,252,7096,7664,1142,4133,34,9,2166
2024-04-22T07,196,6998,7163,1142,2025,34,15,1937
2024-04-22T08,186,6581,7066,1142,589,35,3,1683
2024-04-22T09,185,5610,7364,1142,723,35,3,1357
2024-04-22T10,183,5399,7470,1142,512,35,-10,986
2024-04-22T11,183,5259,7247,1142,502,34,-10,854
2024-04-22T12,184,5331,7476,1142,435,35,-8,869
2024-04-22T13,183,5813,7528,1142,481,34,-5,874
2024-04-22T14,236,5975,7852,1142,1119,34,84,839
2024-04-22T15,189,5955,7886,1141,1883,35,1862,914
2024-04-22T16,184,4418,7065,1141,235,35,8915,871
2024-04-22T17,184,4046,5566,1141,-316,34,13864,746
2024-04-22T18,185,2937,5884,1140,-499,34,15513,877
2024-04-22T19,185,2620,7658,1140,-2040,34,16691,929
2024-04-22T20,184,2584,7784,1140,-2445,34,17626,989
2024-04-22T21,184,2612,7423,1139,-2362,34,18026,1270
2024-04-22T22,184,2640,7799,1139,-2666,34,17955,1530
2024-04-22T23,184,2796,7525,1139,-2414,34,17435,1763
2024-04-23T00,185,3098,6485,1138,-974,34,16318,2094
2024-04-23T01,205,3676,6552,1138,-537,14,15219,2512
2024-04-23T02,262,5212,7525,1138,137,0,12581,2861
2024-04-23T03,353,7171,9378,1139,2439,0,5201,3199
2024-04-23T04,351,7856,10251,1139,5251,0,390,3559
2024-04-23T05,391,7683,10425,1140,4595,0,108,3598
2024-04-23T06,290,6977,9487,1140,4102,0,118,3497
2024-04-23T07,195,6644,9172,1140,1621,0,119,3411
2024-04-23T08,230,6235,8703,1140,639,0,121,3439
2024-04-23T09,257,5824,8500,1140,372,0,117,3380
2024-04-23T10,206,5475,7682,1139,427,0,118,3435
2024-04-23T11,187,5474,7572,1139,323,0,119,3523
2024-04-23T12,185,5366,7409,1138,340,0,117,3391
2024-04-23T13,185,5501,7573,1138,487,0,108,3428
2024-04-23T14,184,6281,8017,1138,1072,0,211,3532
2024-04-23T15,184,6264,8068,1138,1527,0,1943,3607
2024-04-23T16,184,4751,7466,1139,11,0,9102,3071
2024-04-23T17,184,3723,6548,1139,250,4,14810,2720
2024-04-23T18,199,3192,6929,1139,-5,12,16291,2475
2024-04-23T19,177,2795,7459,1138,-1112,35,16891,2502
2024-04-23T20,176,2580,8208,1138,-2071,35,17469,2577
2024-04-23T21,210,2656,7744,1138,-1848,35,17573,2969
2024-04-23T22,187,2722,7804,1137,-2169,35,17335,3188
2024-04-23T23,184,2557,7617,1137,-1725,35,16799,3480
2024-04-24T00,185,2843,8111,1136,-1706,35,16240,3798
2024-04-24T01,225,3273,7408,1135,-771,35,14969,3986
2024-04-24T02,367,4416,7878,1135,31,35,12489,4042
2024-04-24T03,322,6310,9002,1135,2352,35,5289,3969
2024-04-24T04,283,7132,9962,1137,5186,35,357,4231
2024-04-24T05,400,7268,9744,1138,4741,36,27,4074
2024-04-24T06,321,7066,9664,1138,3799,36,0,3817
2024-04-24T07,209,6836,8678,1140,1697,36,12,3834
2024-04-24T08,304,6394,8174,1141,681,37,13,3951
2024-04-24T09,236,5995,7262,1139,579,37,1,3822
2024-04-24T10,186,5540,6374,1139,546,37,-17,4131
2024-04-24T11,183,5566,5595,1139,373,37,-21,4228
2024-04-24T12,185,5684,5656,1138,382,37,-28,3982
2024-04-24T13,268,5670,5881,1137,536,37,-37,3732
2024-04-24T14,369,5627,7073,1136,862,37,69,3403
2024-04-24T15,277,5696,7713,1137,1312,36,1820,3123
2024-04-24T16,268,5213,7472,1137,27,36,7565,2833
2024-04-24T17,268,4051,6436,1138,254,36,11629,2644
2024-04-24T18,267,3029,6525,1138,-696,36,13618,2566
2024-04-24T19,207,2563,6886,1138,-1816,36,15163,2777
2024-04-24T20,189,2037,8189,1138,-2933,35,15764,3514
2024-04-24T21,184,1835,8150,1139,-3039,35,15947,3721
2024-04-24T22,183,1690,8022,1138,-3062,35,15442,4181
2024-04-24T23,182,1609,7947,1138,-2540,35,15160,4628
2024-04-25T00,182,2063,6953,1138,-1773,35,14524,5029
2024-04-25T01,183,2865,6161,1137,-675,35,12774,5006
2024-04-25T02,185,4529,6210,1137,-203,35,10325,5379
2024-04-25T03,291,5858,6173,1137,2459,36,4163,5284
2024-04-25T04,334,6690,6519,1138,5806,36,200,4880
2024-04-25T05,364,6905,6881,1138,5678,36,10,4583
2024-04-25T06,244,6712,6893,1139,4532,36,30,4627
2024-04-25T07,185,6111,6170,1139,2501,37,29,4723
2024-04-25T08,184,5798,5758,1140,862,37,26,4857
2024-04-25T09,183,5795,5416,1140,514,37,16,4908
2024-04-25T10,183,5777,5057,1140,656,37,-20,4633
2024-04-25T11,183,5671,5291,1139,214,37,-19,4552
2024-04-25T12,184,5710,5172,1138,56,37,9,4582
2024-04-25T13,195,5786,5314,1139,603,37,17,4419
2024-04-25T14,182,5905,6287,1139,1143,37,135,4258
2024-04-25T15,255,5927,7132,1137,1676,37,1756,4127
2024-04-25T16,267,5173,6750,1138,348,37,7403,4118
2024-04-25T17,265,4402,6257,1138,360,36,11326,4553
2024-04-25T18,251,3386,6423,1139,-844,36,13070,4591
2024-04-25T19,186,3203,6527,1139,-1633,36,14478,4757
2024-04-25T20,175,2655,7182,1140,-2063,36,15678,5217
2024-04-25T21,174,2648,7394,1140,-2361,36,15643,5441
2024-04-25T22,174,2599,7649,1140,-2697,36,15570,5570
2024-04-25T23,174,2651,7787,1140,-2638,36,15453,5564
2024-04-26T00,174,2737,6838,1140,-1682,35,14979,5382
2024-04-26T01,174,3343,6139,1140,-390,36,12939,5458
2024-04-26T02,174,4548,6648,1140,193,36,10508,5398
2024-04-26T03,173,6232,6901,1140,1818,36,4627,5214
2024-04-26T04,173,6942,7178,1140,5411,36,369,5090
2024-04-26T05,173,7463,7323,1141,4847,36,90,4869
2024-04-26T06,173,6805,7354,1141,3742,36,118,4742
2024-04-26T07,171,6438,7040,1141,1872,36,126,4710
2024-04-26T08,173,6002,6433,1141,650,36,125,4509
2024-04-26T09,173,5642,5855,1141,350,36,117,5103
2024-04-26T10,173,5375,5178,1142,328,37,92,4841
2024-04-26T11,173,5453,4978,1141,184,37,86,4754
2024-04-26T12,173,5469,4674,1141,305,37,90,4839
2024-04-26T13,174,5884,4893,1141,417,36,74,5150
2024-04-26T14,176,5880,5468,1141,901,36,172,5232
2024-04-26T15,173,5898,5691,1141,1692,36,1680,4794
2024-04-26T16,176,5375,5028,1140,740,36,7623,4534
2024-04-26T17,196,4680,4613,1140,368,36,11595,4706
2024-04-26T18,181,3660,4744,1141,443,36,12650,4683
2024-04-26T19,287,3384,4860,1141,-13,36,12867,4893
2024-04-26T20,242,3276,5826,1141,-1175,36,13594,4988
2024-04-26T21,272,2947,6328,1141,-2026,36,14404,5370
2024-04-26T22,194,2938,6308,1141,-2312,36,14436,5150
2024-04-26T23,175,3028,6836,1141,-2516,36,14959,5205
2024-04-27T00,175,3478,6722,1141,-1944,36,14529,4930
2024-04-27T01,176,3601,6446,1141,-1190,36,12794,5093
2024-04-27T02,172,4565,6342,1142,-719,36,10423,4988
2024-04-27T03,174,6256,5313,1142,1406,36,4623,4784
2024-04-27T04,183,6721,5396,1142,4717,36,341,4249
2024-04-27T05,182,6788,5472,1142,4841,36,2,4036
2024-04-27T06,182,6486,5856,1142,4010,36,37,3789
2024-04-27T07,183,6213,5571,1143,2295,36,33,3815
2024-04-27T08,184,5816,5319,1143,926,35,29,4414
2024-04-27T09,202,5216,5081,1143,1064,35,45,4661
2024-04-27T10,186,5034,4976,1142,375,35,60,4775
2024-04-27T11,184,4695,4597,1143,431,36,60,4722
2024-04-27T12,183,4727,4373,1143,300,36,55,4692
2024-04-27T13,184,4999,4439,1142,364,36,39,4623
2024-04-27T14,248,4931,4397,1142,730,36,147,4465
2024-04-27T15,286,5031,4487,1143,883,36,2303,4268
2024-04-27T16,203,3841,5127,1142,-203,35,8713,3872
2024-04-27T17,184,2916,6736,1142,-1429,35,12396,3419
2024-04-27T18,183,2222,7064,1142,-1900,35,13174,3214
2024-04-27T19,182,1916,8109,1143,-3118,35,13941,3283
2024-04-27T20,181,1826,8559,1143,-3573,35,13688,2948
2024-04-27T21,181,1747,9025,1143,-3984,35,13664,2944
2024-04-27T22,182,1742,8660,1143,-3621,35,13395,3262
2024-04-27T23,182,1737,8288,1143,-3171,35,13039,3395
2024-04-28T00,181,1845,6921,1142,-2156,35,13293,3588
2024-04-28T01,181,2706,5121,1143,-208,35,12693,3991
2024-04-28T02,189,3871,5008,1143,406,35,11341,4398
2024-04-28T03,184,5453,4254,1143,1871,35,5619,4593
2024-04-28T04,185,6210,4253,1143,5466,35,445,4510
2024-04-28T05,184,6190,3989,1143,6458,36,19,4450
2024-04-28T06,184,5909,3833,1143,5924,36,49,4581
2024-04-28T07,183,5454,3927,1143,3545,36,52,4630
2024-04-28T08,183,5178,4509,1143,1592,36,435,4617
2024-04-28T09,191,5033,4559,1144,1258,36,444,4335
2024-04-28T10,185,4623,4950,1143,553,36,448,4283
2024-04-28T11,184,4487,4896,1143,485,36,441,4266
2024-04-28T12,183,4340,5346,1143,217,36,441,4115
2024-04-28T13,184,4208,5598,1143,283,36,444,3896
2024-04-28T14,201,4423,5245,1143,513,36,513,3660
2024-04-28T15,186,4303,5429,1143,224,36,2624,3314
2024-04-28T16,245,3588,5665,1144,-1031,36,9247,2843
2024-04-28T17,208,2789,6612,1144,-1943,35,12991,2379
2024-04-28T18,185,2185,7144,1143,-2721,35,13564,2123
2024-04-28T19,180,1997,7793,1143,-3448,35,13865,1788
2024-04-28T20,180,1968,8119,1143,-3827,35,13638,1592
2024-04-28T21,181,1924,8641,1143,-4292,35,13704,1571
2024-04-28T22,181,1932,7913,1143,-3652,35,13639,1800
2024-04-28T23,180,1936,7016,1143,-2707,35,13419,2108
2024-04-29T00,180,1991,6147,1143,-1746,35,13575,2471
2024-04-29T01,184,2293,4801,1144,-492,35,12856,3296
2024-04-29T02,221,3949,4741,1144,25,35,11858,3908
2024-04-29T03,303,5478,4082,1143,1740,34,6217,4258
2024-04-29T04,338,6377,4810,1143,5080,35,887,4430
2024-04-29T05,310,6516,4901,1143,5360,35,443,4567
2024-04-29T06,211,6527,4964,1144,4503,35,463,4402
2024-04-29T07,186,6104,4838,1144,2919,35,476,4214
2024-04-29T08,200,5703,4885,1144,1634,35,96,4299
2024-04-29T09,186,5972,4895,1144,1392,35,95,4373
2024-04-29T10,183,6005,5231,1144,505,36,93,4153
2024-04-29T11,183,5849,5177,1144,409,36,85,3935
2024-04-29T12,185,5917,5420,1144,449,35,66,3702
2024-04-29T13,222,5957,5253,1144,1084,35,66,3688
2024-04-29T14,286,6051,6111,1144,1753,35,213,3667
2024-04-29T15,267,5702,6346,1144,1946,36,2642,3316
2024-04-29T16,266,4582,5968,1144,124,35,10772,3173
2024-04-29T17,196,3302,6962,1144,-1066,34,15040,3110
2024-04-29T18,183,2297,7452,1144,-1751,35,15938,3215
2024-04-29T19,182,1935,8147,1145,-3022,35,16630,2990
2024-04-29T20,183,1882,8656,1145,-3733,35,16886,3096
2024-04-29T21,182,1886,8180,1144,-3372,34,16761,3359
2024-04-29T22,181,1921,7659,1144,-3095,33,16781,3741
2024-04-29T23,181,1926,7013,1144,-2304,34,16254,3942
2024-04-30T00,183,1656,6580,1144,-1072,34,15984,4172
2024-04-30T01,184,2261,6393,1144,-129,34,15176,4444
2024-04-30T02,185,3899,6943,1144,647,35,12972,4710
2024-04-30T03,263,6237,6943,1144,2367,35,6046,4690
2024-04-30T04,231,6913,7907,1144,6606,36,519,4429
2024-04-30T05,188,6872,7974,1144,6300,37,50,4492
2024-04-30T06,184,6960,7829,1144,4265,37,54,4711
2024-04-30T07,189,6656,7053,1145,2644,37,54,4701
2024-04-30T08,246,6291,7143,1145,1015,37,61,4673
2024-04-30T09,313,5416,7322,1145,626,38,59,4683
2024-04-30T10,252,5357,7368,1145,393,38,72,4715
2024-04-30T11,246,5340,7410,1145,224,38,65,4616
2024-04-30T12,246,5369,7240,1145,585,38,64,4331
2024-04-30T13,191,5724,7341,1145,931,38,56,4130
2024-04-30T14,186,5749,7922,1145,1882,38,202,3883
2024-04-30T15,185,5505,8022,1145,1909,38,2560,3494
2024-04-30T16,184,4591,7049,1144,-37,38,10281,3114
2024-04-30T17,183,3803,6918,1144,-1167,38,14823,3175
2024-04-30T18,183,2693,7644,1144,-1889,38,15905,3013
2024-04-30T19,183,2024,8472,1144,-2888,39,17073,2507
2024-04-30T20,183,1716,8991,1144,-3438,39,17583,2266
2024-04-30T21,183,1468,9249,1145,-3697,39,17812,2627
2024-04-30T22,186,1465,8859,1145,-3396,39,17762,2975
2024-04-30T23,185,1533,7632,1145,-2119,39,17155,3293
2024-05-01T00,183,1736,7603,1145,-1726,39,16830,3717
