period,Battery storage,Coal,Geothermal,Hydro,Natural Gas,Nuclear,Other,Petroleum,Pumped storage,Solar,Solar with integrated battery storage,Wind
2025-08-15T14,118,261,394,3743,11726,1699,1396,46,0,24,13,3069
2025-08-15T15,-25,237,393,3464,11928,1698,2321,46,0,1567,131,2796
2025-08-15T16,6,234,383,2414,12514,1699,-605,46,0,9468,385,2397
2025-08-15T17,-117,228,379,1545,14579,1700,-3389,46,0,16334,429,2215
2025-08-15T18,-90,221,375,1279,16683,1812,-5412,46,0,18742,399,1745
2025-08-15T19,-94,218,375,1200,17386,1992,-6288,46,0,19831,431,1081
2025-08-15T20,-149,215,378,1248,17164,2169,-6132,46,0,20261,426,989
2025-08-15T21,-33,212,379,1401,16121,2250,-5551,46,0,20277,399,1047
2025-08-15T22,-5,232,379,1615,14724,2261,-4073,46,0,20066,401,1537
2025-08-15T23,-2,233,381,2219,13218,2262,-2523,46,6,19508,421,2158
2025-08-16T00,-25,233,380,2621,12288,2264,-1180,46,182,18797,417,3051
2025-08-16T01,-6,314,382,3237,12881,2264,-878,46,234,17426,429,3867
2025-08-16T02,52,413,385,4961,12595,2266,106,46,235,14187,357,4214
2025-08-16T03,96,480,392,6022,12706,2265,4233,46,235,6716,334,4474
2025-08-16T04,96,549,392,6290,12880,2266,7840,46,235,763,340,4550
2025-08-16T05,20,507,398,5809,12589,2268,7785,46,234,49,325,4444
2025-08-16T06,18,407,397,5584,12457,2268,6385,46,234,-58,19,4704
2025-08-16T07,71,331,406,5487,11928,2267,3800,46,235,-55,119,4906
2025-08-16T08,148,321,433,5018,11029,2268,2427,46,233,-54,17,4849
2025-08-16T09,148,316,434,4939,10373,2269,1952,46,0,-53,0,4590
2025-08-16T10,14,317,427,4471,10202,2270,1190,46,0,-55,0,4239
2025-08-16T11,45,317,430,3962,9738,2271,110,46,0,-57,0,4083
2025-08-16T12,-1,317,432,3854,9328,2271,27,46,0,-57,0,3933
2025-08-16T13,48,320,419,4118,9137,2271,105,46,0,-56,0,3817
2025-08-16T14,-21,319,414,4022,9145,2271,357,46,0,14,24,3329
2025-08-16T15,-20,262,416,3473,8427,2270,411,46,0,1548,254,2997
2025-08-16T16,-57,216,410,2318,8742,2270,-1205,46,0,9307,391,2553
2025-08-16T17,-22,220,411,1685,10647,2269,-3800,46,0,16166,398,2057
2025-08-16T18,-25,249,413,1741,12609,2270,-5873,46,0,18900,398,1812
2025-08-16T19,-152,307,420,1610,13321,2269,-6776,46,0,19847,398,1726
2025-08-16T20,-151,312,415,1499,13025,2267,-6407,46,0,19955,399,1942
2025-08-16T21,-152,352,418,1636,11858,2269,-5254,46,0,19865,428,2336
2025-08-16T22,-121,274,423,1973,11444,2271,-4940,46,0,19611,437,2369
2025-08-16T23,-34,305,429,2101,10344,2269,-3416,46,0,19394,438,2888
2025-08-17T00,-2,256,427,2330,8829,2269,-1456,46,0,18439,434,3687
2025-08-17T01,-6,233,426,2776,8800,2267,-1093,46,372,17526,415,4087
2025-08-17T02,60,270,427,3993,8453,2269,67,46,464,14485,369,4527
2025-08-17T03,28,310,427,5495,8859,2269,3615,46,475,6686,349,4660
2025-08-17T04,47,333,429,5690,9192,2268,7696,46,473,571,306,4587
2025-08-17T05,44,421,431,5344,9055,2267,8376,46,472,-19,290,4625
2025-08-17T06,124,493,431,4954,8936,2267,6898,46,239,-7,103,4712
2025-08-17T07,124,362,434,4840,8650,2268,4461,46,233,-13,35,4838
2025-08-17T08,124,237,434,4874,7756,2270,3344,46,219,-15,3,4760
2025-08-17T09,148,240,434,4463,7767,2272,2118,46,0,-13,0,4651
2025-08-17T10,14,223,427,3971,7573,2272,1089,46,0,-14,0,4623
2025-08-17T11,45,309,430,3398,7494,2272,311,46,0,-14,0,4418
2025-08-17T12,-1,280,432,3249,7537,2272,-179,46,0,-15,0,4376
2025-08-17T13,48,297,419,3305,7514,2270,-180,46,0,-14,1,4287
2025-08-17T14,-21,346,414,3346,7278,2270,329,46,0,64,19,3946
2025-08-17T15,-20,297,416,2936,6801,2270,192,46,0,1658,185,3554
2025-08-17T16,-57,241,410,2303,7595,2272,-1563,46,0,9557,382,3170
2025-08-17T17,-22,213,411,1617,9815,2272,-3891,46,0,15771,398,2980
2025-08-17T18,-25,211,413,1645,10785,2273,-4808,45,0,17088,398,2562
2025-08-17T19,-152,210,420,1477,11805,2271,-5914,46,0,18204,398,2175
2025-08-17T20,-151,211,415,1483,12486,2271,-6497,46,0,18847,400,1960
2025-08-17T21,-152,251,418,1543,11843,2272,-5728,46,0,19011,428,1971
2025-08-17T22,-121,299,423,1986,11156,2273,-4966,46,0,19188,437,1919
2025-08-17T23,-34,292,429,2112,8757,2274,-2402,46,0,18601,438,2127
2025-08-18T00,-2,362,427,2624,7365,2271,-659,46,0,18575,434,2462
2025-08-18T01,-6,445,426,2981,8317,2271,-288,46,179,17450,415,2980
2025-08-18T02,61,456,427,4245,10027,2272,53,46,422,14590,369,3370
2025-08-18T03,27,494,427,5468,10214,2273,5092,46,473,6620,349,3739
2025-08-18T04,47,467,429,6406,10474,2274,8243,46,518,560,306,4013
2025-08-18T05,44,515,431,6423,9906,2273,7874,46,228,-46,288,4257
2025-08-18T06,124,462,431,5761,9917,2273,6581,46,248,-42,55,4256
2025-08-18T07,124,480,434,5255,9546,2270,3675,46,0,-37,1,4207
2025-08-18T08,6,425,440,5384,9364,2270,1963,46,0,-40,0,4109
2025-08-18T09,7,367,431,4658,9135,2270,900,46,0,-38,0,4138
2025-08-18T10,0,274,434,3862,9950,2271,-211,46,0,-38,0,4223
2025-08-18T11,-3,218,433,3492,10147,2270,-730,46,0,-40,0,4083
2025-08-18T12,-1,214,438,3317,9884,2271,-655,46,0,-39,0,3866
2025-08-18T13,-1,275,439,3439,9851,2272,-88,46,0,-38,4,3575
2025-08-18T14,-22,395,439,3675,10301,2271,539,46,0,37,23,3408
2025-08-18T15,-21,432,436,2717,10630,2273,719,46,0,1645,206,2898
2025-08-18T16,-20,320,428,2004,11221,2273,-1407,46,0,9513,333,2210
2025-08-18T17,-22,248,429,1257,13765,2273,-4463,46,0,16395,397,1611
2025-08-18T18,-20,216,425,1204,15144,2274,-5711,46,0,18605,405,958
2025-08-18T19,-13,237,429,1221,15999,2274,-6047,46,0,19713,398,707
2025-08-18T20,-1,213,422,1270,17062,2273,-6407,46,0,20009,400,722
2025-08-18T21,-2,228,425,1262,16038,2272,-4657,46,0,19906,424,678
2025-08-18T22,-1,300,424,1862,14550,2271,-2553,46,0,19752,428,766
2025-08-18T23,-36,382,417,1846,13334,2271,-781,46,0,19140,399,875
2025-08-19T00,-69,475,418,2352,13535,2272,566,46,0,18611,399,1081
2025-08-19T01,-87,540,421,3576,14717,2272,189,46,0,17296,391,1343
2025-08-19T02,-57,530,422,5253,15051,2272,913,46,229,14127,370,1804
2025-08-19T03,-10,570,421,6181,15116,2273,5300,46,234,6359,319,2503
2025-08-19T04,22,536,429,7018,14897,2274,8342,46,0,507,349,2971
2025-08-19T05,9,429,428,6931,14766,2273,7096,45,0,-7,319,3224
2025-08-19T06,112,311,434,6388,14537,2272,5521,44,0,-2,58,2743
2025-08-19T07,0,249,429,5850,14158,2271,2208,44,0,2,1,2506
2025-08-19T08,0,290,429,5619,13803,2270,175,45,0,1,0,2357
2025-08-19T09,7,223,431,4836,13789,2269,328,45,0,3,0,2609
2025-08-19T10,0,215,434,3786,13714,2270,-435,45,0,1,0,2486
2025-08-19T11,-3,213,433,3576,13379,2269,-730,45,0,2,0,2209
2025-08-19T12,-1,213,438,3553,13297,2270,-1088,45,0,2,0,2146
2025-08-19T13,-1,209,439,3633,13256,2271,-637,45,0,2,4,2085
2025-08-19T14,-22,211,439,3833,12904,2272,471,45,0,81,23,1747
2025-08-19T15,-21,235,436,3180,13047,2274,1669,46,0,1341,229,1343
2025-08-19T16,-20,212,428,2202,13606,2274,-1181,46,0,8359,390,1013
2025-08-19T17,-22,211,429,1580,16370,2273,-4239,46,0,15396,399,915
2025-08-19T18,-20,211,425,1323,19840,2272,-6777,46,0,18080,405,691
2025-08-19T19,-13,211,429,1297,20353,2271,-7005,46,0,18835,398,577
2025-08-19T20,-1,212,422,1482,20255,2270,-6871,46,0,19773,400,613
2025-08-19T21,-2,219,425,1619,18771,2268,-4999,46,0,19894,424,573
2025-08-19T22,-1,279,424,1941,17252,2269,-2575,46,0,19469,429,722
2025-08-19T23,-36,402,417,2291,16483,2269,-697,46,6,18706,400,935
2025-08-20T00,-69,445,418,2839,16242,2268,374,45,183,17989,400,1386
2025-08-20T01,-87,531,421,4036,16378,2269,293,45,184,16317,397,1785
2025-08-20T02,-58,576,422,5548,17114,2270,534,46,233,13103,370,2359
2025-08-20T03,-9,574,421,6231,17077,2270,5935,46,232,6055,319,3182
2025-08-20T04,21,508,429,6648,17020,2271,8920,46,231,468,349,3666
2025-08-20T05,9,424,428,6325,16565,2270,8072,46,0,-20,321,3832
2025-08-20T06,112,361,434,5913,16218,2270,6606,46,0,-15,105,3936
2025-08-20T07,0,269,429,5312,15879,2269,3013,46,0,-10,3,3872
2025-08-20T08,-1,217,420,4974,15209,2268,891,46,0,-12,0,3906
2025-08-20T09,-1,215,422,4285,14961,2268,211,46,0,-11,0,3910
2025-08-20T10,-1,213,425,3358,14791,2268,-518,46,0,-12,0,4051
2025-08-20T11,0,213,425,3256,14070,2269,-914,46,0,-15,0,4014
2025-08-20T12,-108,212,425,3259,14260,2271,-1451,46,0,-13,0,3931
2025-08-20T13,-25,211,428,3592,13791,2269,-1012,46,0,-14,0,3705
2025-08-20T14,15,201,427,3548,13602,2269,-93,46,0,37,17,3250
2025-08-20T15,-93,201,427,3267,14033,2270,598,46,0,1297,224,2840
2025-08-20T16,-171,212,424,2414,15805,2271,-2394,46,0,8527,390,2203
2025-08-20T17,-37,211,419,1695,18915,2271,-5489,46,0,15653,398,1526
2025-08-20T18,-14,212,421,1529,21402,2271,-7260,46,0,18532,398,975
2025-08-20T19,-1,213,417,1608,21672,2272,-6930,46,0,19691,405,603
2025-08-20T20,-2,217,421,1641,21190,2271,-5980,45,0,19970,420,452
2025-08-20T21,-1,224,417,1628,19833,2271,-3886,45,0,19718,432,392
2025-08-20T22,12,232,416,1912,18501,2270,-1561,45,0,19568,433,616
2025-08-20T23,43,298,415,2327,18620,2269,376,46,0,19159,433,910
2025-08-21T00,34,355,410,3223,19887,2270,1366,46,228,18470,432,1290
2025-08-21T01,83,394,407,4354,20784,2271,350,46,234,17005,428,1769
2025-08-21T02,80,501,405,6176,21806,2272,1392,46,235,13327,347,2695
2025-08-21T03,110,507,409,6899,22520,2273,6429,46,234,5715,335,3155
2025-08-21T04,117,439,407,7292,21769,2273,9121,46,14,517,348,3342
2025-08-21T05,139,384,415,6787,21448,2272,8201,46,0,-3,335,3620
2025-08-21T06,82,376,417,6555,21425,2271,6249,46,0,-23,32,3378
2025-08-21T07,-1,492,417,5870,20162,2270,2707,46,0,-4,53,3264
2025-08-21T08,0,506,17,5564,19027,2270,500,736,0,396,2,2934
2025-08-21T09,0,340,16,4843,18685,2271,194,697,0,397,0,2917
2025-08-21T10,0,222,16,4201,18556,2270,-411,688,0,393,0,2658
2025-08-21T11,0,213,16,3763,18793,2269,-800,683,0,390,0,2266
2025-08-21T12,0,213,17,3510,18774,2269,-791,678,0,397,0,1814
2025-08-21T13,0,214,16,3635,18353,2269,-254,717,0,397,0,1282
2025-08-21T14,0,290,17,3500,18774,2269,263,721,0,428,34,892
2025-08-21T15,9,249,16,3263,18817,2270,1122,788,0,1433,359,581
2025-08-21T16,0,214,16,2850,21006,2270,-2241,930,0,7889,784,410
2025-08-21T17,1,212,17,2254,23757,2272,-6218,1034,0,15126,897,286
2025-08-21T18,27,214,18,2278,24161,2271,-7113,1096,0,17719,944,185
2025-08-21T19,32,256,18,2384,23828,2271,-6657,1149,0,18587,932,161
2025-08-21T20,1,294,16,2859,22386,2271,-4557,1230,0,18591,931,232
2025-08-21T21,11,412,19,3052,22486,2269,-2878,1247,0,18456,921,327
2025-08-21T22,0,442,17,3100,22674,2268,-756,1220,0,17803,898,370
2025-08-21T23,0,464,18,3464,24214,2266,-91,1264,0,17825,874,574
2025-08-22T00,0,550,17,4160,25736,2265,1021,1211,179,16313,817,705
2025-08-22T01,0,546,18,5970,25773,2267,1683,1207,181,14718,718,1160
2025-08-22T02,2,547,16,7138,27581,2267,2537,981,185,11289,427,1537
2025-08-22T03,3,540,16,7523,27849,2266,6310,879,0,4802,264,2074
2025-08-22T04,0,504,18,7528,27632,2267,6750,855,0,710,192,2557
2025-08-22T05,0,536,15,7215,27429,2267,5231,815,0,365,229,3056
2025-08-22T06,0,446,17,7024,25697,2267,3555,840,0,370,11,3301
2025-08-22T07,0,299,16,6382,24502,2266,851,813,0,372,0,3126
2025-08-22T08,0,229,16,5728,22522,2266,42,813,0,371,0,2707
2025-08-22T09,0,223,16,4746,21606,2265,329,697,0,392,0,2315
2025-08-22T10,0,220,16,4336,21707,2265,-504,688,0,387,0,2068
2025-08-22T11,0,214,16,4396,22062,2265,-1394,683,0,384,0,1766
2025-08-22T12,0,213,17,4106,21257,2265,-1282,678,0,390,0,1440
2025-08-22T13,0,212,16,4112,20796,2264,-830,717,0,389,0,1351
2025-08-22T14,0,251,17,3861,20668,2263,-203,721,0,414,35,1241
2025-08-22T15,9,231,16,4037,21045,2263,366,788,0,1179,401,1047
2025-08-22T16,0,225,16,3645,22964,2265,-2424,930,0,7254,795,831
2025-08-22T17,1,227,17,2720,23606,2264,-4519,1034,0,13708,898,680
2025-08-22T18,27,223,18,2492,25374,2263,-6812,1096,0,16933,943,508
2025-08-22T19,32,236,18,2662,25233,2262,-6662,1149,0,18042,931,352
2025-08-22T20,1,355,16,3099,24158,2262,-5100,1230,0,18229,930,338
2025-08-22T21,11,494,19,3186,23345,2262,-3022,1247,0,17367,921,366
2025-08-22T22,0,587,17,3598,23430,2262,-1211,1220,231,16829,899,441
2025-08-22T23,0,590,18,4082,23641,2263,289,1264,234,15967,893,525
2025-08-23T00,0,591,17,5138,24364,2264,1802,1211,235,15009,836,573
2025-08-23T01,0,590,18,6587,25343,2263,1098,1207,235,14166,734,706
2025-08-23T02,6,590,16,7489,26741,2264,2658,981,234,10203,488,1048
2025-08-23T03,0,591,16,7433,26992,2265,6410,879,234,4025,303,1371
2025-08-23T04,0,544,18,7554,26748,2266,6625,855,233,559,276,1746
2025-08-23T05,0,455,15,7091,25852,2266,6435,815,0,334,248,2267
2025-08-23T06,0,467,17,7068,25235,2266,5207,840,0,339,12,2687
2025-08-23T07,0,414,16,6082,24155,2267,2402,813,0,343,0,2771
2025-08-23T08,119,372,410,4622,23356,2268,963,46,0,-59,0,2701
2025-08-23T09,93,344,406,4508,21506,2267,678,46,0,-58,0,2630
2025-08-23T10,8,239,407,3948,20727,2267,-26,46,0,-58,0,2637
2025-08-23T11,-1,218,407,3578,20067,2267,-98,46,0,-59,0,2120
2025-08-23T12,0,217,411,3466,19984,2266,-732,46,0,-51,0,1807
2025-08-23T13,-130,214,409,3404,19815,2266,-710,46,0,-58,0,1438
2025-08-23T14,-22,221,406,3335,20146,2266,-889,46,0,-37,9,1250
2025-08-23T15,-16,214,399,3071,19744,2267,-251,46,0,527,87,1107
2025-08-23T16,-17,212,397,2660,22392,2266,-3675,46,0,5725,176,1052
2025-08-23T17,-14,214,390,2645,24297,2266,-6126,46,0,11199,146,1007
2025-08-23T18,61,221,399,2635,23531,2267,-5381,46,0,12611,367,865
2025-08-23T19,-14,241,400,2555,23441,2267,-4647,46,0,13368,378,861
2025-08-23T20,-52,323,396,2895,21429,2267,-3316,46,0,13669,275,999
2025-08-23T21,-81,387,398,3029,20941,2267,-2971,46,0,13674,335,1749
2025-08-23T22,-18,436,396,3405,20885,2265,-2480,46,0,13963,263,1338
2025-08-23T23,15,509,396,3737,21439,2263,-194,46,219,12083,254,1299
2025-08-24T00,8,569,401,4561,21809,2262,1164,46,235,11447,261,1545
2025-08-24T01,20,566,406,5106,23695,2262,266,46,235,11556,210,1445
2025-08-24T02,47,563,401,5863,23984,2264,2220,45,234,8674,161,1506
2025-08-24T03,56,562,409,6215,23444,2263,6086,46,234,3113,161,2105
2025-08-24T04,3,548,408,6173,23022,2264,6815,46,234,115,158,2177
2025-08-24T05,-39,495,411,5924,22705,2264,5927,46,233,-62,103,2365
2025-08-24T06,49,404,407,5579,22578,2266,4529,46,0,-55,28,2292
2025-08-24T07,22,273,406,5091,21952,2265,2016,46,0,-54,2,2087
2025-08-24T08,-34,233,409,4110,21142,2265,907,46,0,-54,0,1933
2025-08-24T09,-151,219,407,3821,19957,2266,902,46,0,-54,0,1734
2025-08-24T10,-126,213,404,3596,19005,2266,262,46,0,-54,0,1519
2025-08-24T11,-149,212,408,3290,18454,2265,-230,46,0,-56,0,1357
2025-08-24T12,-147,213,413,3211,18073,2265,-723,46,0,-56,0,1366
2025-08-24T13,-2,211,410,3196,18165,2265,-847,46,0,-56,0,1327
2025-08-24T14,-25,210,412,3114,18383,2265,-910,46,0,-3,10,1306
2025-08-24T15,-29,214,409,2881,18036,2265,-666,46,0,1075,105,1300
2025-08-24T16,-30,214,403,2816,16803,2265,-2497,46,0,6472,194,1189
2025-08-24T17,-18,212,397,2690,19616,2266,-6302,46,0,12901,431,1230
2025-08-24T18,-2,217,389,2847,20942,2266,-7708,46,0,15828,403,1122
2025-08-24T19,-1,218,394,2789,20610,2266,-7319,46,0,16963,398,939
2025-08-24T20,-2,296,389,2689,19915,2265,-6412,46,0,17004,400,932
2025-08-24T21,-1,411,390,2988,18024,2264,-4208,46,0,18392,400,1123
2025-08-24T22,-2,522,388,3110,17230,2263,-1772,46,0,17548,399,1222
2025-08-24T23,-1,535,393,3555,18363,2263,-672,46,357,16149,401,1433
2025-08-25T00,-2,536,397,4254,19464,2263,-690,46,403,14937,424,2130
2025-08-25T01,52,559,402,4777,20518,2262,338,46,403,13255,400,2905
2025-08-25T02,151,555,408,5389,21743,2263,3810,46,377,9200,400,2532
2025-08-25T03,79,552,406,5825,23073,2263,7465,46,369,3538,320,2280
2025-08-25T04,84,560,414,6018,23604,2265,7812,46,365,147,208,2515
2025-08-25T05,114,554,416,5550,23120,2266,7180,46,359,-64,55,2678
2025-08-25T06,129,547,410,5152,21849,2265,5917,46,171,-59,25,2747
2025-08-25T07,85,559,415,4402,20807,2266,3038,46,0,-57,1,2652
2025-08-25T08,-107,451,419,3840,20150,2266,872,46,0,-58,0,2546
2025-08-25T09,-152,315,415,3016,19509,2266,290,46,0,-57,0,2601
2025-08-25T10,-143,220,415,2765,19365,2267,-640,46,0,-58,0,2517
2025-08-25T11,68,213,411,2830,19832,2267,-1601,46,0,-58,0,2201
2025-08-25T12,5,213,400,3007,20116,2267,-1933,46,0,-58,0,1843
2025-08-25T13,-5,214,400,3011,19795,2267,-1552,46,0,-58,0,1619
2025-08-25T14,-5,281,403,3113,19357,2267,-414,46,0,-40,15,1537
2025-08-25T15,46,392,402,2880,18922,2266,1570,46,0,636,197,1586
2025-08-25T16,-8,294,353,2460,19970,2265,-553,46,0,5152,389,1559
2025-08-25T17,-26,341,343,2305,24040,2267,-4834,46,0,10255,398,1635
2025-08-25T18,-13,340,338,2378,24162,2267,-5604,46,0,13062,398,1626
2025-08-25T19,-24,383,335,2523,24018,2268,-5707,46,0,14119,398,1440
2025-08-25T20,-127,468,335,2408,23521,2268,-5112,46,0,15400,400,1116
2025-08-25T21,-52,358,334,2469,22901,2268,-3863,46,231,16497,430,1118
2025-08-25T22,-37,306,291,2967,22515,2267,-2133,46,371,15870,406,1335
2025-08-25T23,131,371,281,3219,22422,2266,-615,46,446,14093,431,1623
2025-08-26T00,149,444,280,3800,22697,2265,2772,46,473,10624,402,1698
2025-08-26T01,131,424,281,5097,23653,2265,4097,46,423,8666,366,1916
2025-08-26T02,10,469,283,6220,24133,2264,3851,46,181,6693,337,2073
2025-08-26T03,-97,445,280,6427,24100,2265,5854,46,180,3015,108,2254
2025-08-26T04,-36,390,282,6517,24154,2265,5707,46,179,104,0,2454
2025-08-26T05,-6,379,280,6131,23706,2266,5139,46,0,-49,0,2363
2025-08-26T06,122,286,283,5842,22789,2266,3746,46,0,-44,4,2152
2025-08-26T07,14,233,283,4810,20618,2266,1371,46,28,-43,21,2219
2025-08-26T08,-23,218,286,4158,19199,2266,596,46,0,-44,1,1999
2025-08-26T09,-38,233,285,3591,18452,2265,510,46,0,-43,0,1645
2025-08-26T10,-2,289,290,3247,18885,2267,-13,46,0,-43,0,1751
2025-08-26T11,-21,221,289,2972,18851,2267,-703,46,0,-46,1,1610
2025-08-26T12,-2,212,296,3035,18929,2267,-1176,46,0,-47,27,1664
2025-08-26T13,-4,238,293,2995,18587,2267,-724,46,0,-46,0,1583
2025-08-26T14,32,295,296,3649,18284,2264,-16,46,0,-25,1,1376
2025-08-26T15,46,365,296,2935,18186,2263,1766,46,0,665,27,1279
2025-08-26T16,-66,276,293,2552,19326,2263,152,46,0,5378,409,1168
2025-08-26T17,-148,263,286,1544,22815,2267,-4087,46,0,11975,431,1182
2025-08-26T18,-153,368,285,1436,24266,2267,-6871,46,0,15868,427,1110
2025-08-26T19,-150,318,287,1554,23988,2265,-7981,45,0,17862,417,994
2025-08-26T20,-119,234,284,1141,22102,2265,-6585,46,0,18433,403,694
2025-08-26T21,-19,230,285,1662,21136,2266,-5099,46,0,17930,388,790
2025-08-26T22,-4,269,283,2254,20059,2265,-2870,46,0,16728,400,1062
2025-08-26T23,0,386,282,2616,18828,2262,-678,46,0,16092,397,1544
2025-08-27T00,-1,443,280,3716,18659,2262,101,46,0,15990,346,1713
2025-08-27T01,-14,471,283,4699,19887,2263,74,46,0,14662,223,1822
2025-08-27T02,5,518,282,5940,20647,2263,897,46,0,11722,262,1932
2025-08-27T03,78,507,283,6782,21449,2262,5692,46,0,4405,287,1883
2025-08-27T04,76,466,282,6936,20997,2261,8336,46,0,198,159,1719
2025-08-27T05,73,440,287,6792,20454,2263,7213,46,0,-51,149,1912
2025-08-27T06,120,329,282,6471,19670,2267,5847,46,0,-46,49,1925
2025-08-27T07,134,226,285,5627,18833,2264,1976,46,0,-41,3,1850
2025-08-27T08,30,222,285,4710,18377,2263,740,46,0,-45,1,1813
2025-08-27T09,0,216,286,3771,17724,2264,367,46,0,-43,42,1955
2025-08-27T10,0,213,284,3301,17778,2265,-97,46,0,-44,0,1890
2025-08-27T11,-2,213,286,3079,16896,2265,-366,44,0,-46,0,1867
2025-08-27T12,0,213,286,3094,16594,2263,-527,46,0,-45,0,1641
2025-08-27T13,0,215,289,3421,15707,2262,-98,46,0,-46,1,1581
2025-08-27T14,-1,269,283,3798,15808,2263,232,46,0,2,55,1481
2025-08-27T15,-96,221,278,3629,15692,2262,809,46,0,1118,137,1398
2025-08-27T16,-146,215,283,2939,15564,2259,-1354,46,0,8205,393,1422
2025-08-27T17,-155,217,280,2193,18103,2259,-5462,45,0,15946,391,1416
2025-08-27T18,-150,216,282,1923,19224,2260,-6795,46,0,18513,398,1442
2025-08-27T19,-49,215,280,1935,19144,2262,-7193,46,0,19411,398,1290
2025-08-27T20,-1,226,276,1989,18631,2262,-6387,46,0,19785,399,1143
2025-08-27T21,14,341,280,2294,17663,2262,-4452,46,0,19559,399,1058
2025-08-27T22,2,417,278,2758,16990,2262,-2100,46,0,18805,400,997
2025-08-27T23,15,499,284,2962,17311,2261,-509,46,182,17581,399,1069
2025-08-28T00,-2,447,283,3482,17500,2261,957,46,182,15953,396,1358
2025-08-28T01,25,402,286,4130,19060,2261,260,46,417,13912,335,1765
2025-08-28T02,24,346,286,5504,19549,2262,1603,46,421,10316,300,2014
2025-08-28T03,8,348,287,6346,20218,2262,5302,46,375,4234,300,2474
2025-08-28T04,-70,349,286,6126,19711,2263,7180,46,366,508,304,2616
2025-08-28T05,26,305,290,6087,19309,2263,6256,46,176,-40,287,2693
2025-08-28T06,5,222,292,5401,18921,2263,4681,46,177,-34,14,2989
2025-08-28T07,-3,214,291,5003,18394,2264,2260,46,171,-35,0,3400
2025-08-28T08,-1,212,287,4023,17809,2263,668,46,0,-36,0,3796
2025-08-28T09,-2,217,289,3581,17086,2262,145,46,0,-35,0,3605
2025-08-28T10,-1,308,291,3177,17022,2261,-484,46,0,-27,0,3505
2025-08-28T11,-1,402,290,2431,17252,2262,-1224,46,0,-35,0,3370
2025-08-28T12,-2,515,289,2406,17401,2263,-1411,46,0,-34,0,3113
2025-08-28T13,0,567,292,2488,16900,2263,-952,46,0,-34,0,2699
2025-08-28T14,0,578,293,2878,16763,2264,55,46,0,-13,12,2114
2025-08-28T15,-2,594,291,3419,17628,2265,286,46,0,306,18,1697
2025-08-28T16,-1,603,293,2390,17648,2264,-530,46,0,3553,215,1312
2025-08-28T17,-3,606,291,2143,18809,2263,-3007,46,0,8409,226,1043
2025-08-28T18,-6,606,290,2204,18949,2266,-4017,46,0,11349,225,1087
2025-08-28T19,-1,606,289,1891,19811,2268,-4748,46,0,12929,226,1081
2025-08-28T20,0,605,289,1617,20193,2264,-4767,46,0,13939,202,790
2025-08-28T21,-2,607,287,1790,20425,2262,-4202,46,0,13938,298,725
2025-08-28T22,15,605,283,2428,19206,2262,-2089,46,0,13209,312,629
2025-08-28T23,2,605,286,2594,18312,2263,-239,46,0,12065,395,459
2025-08-29T00,13,607,285,3081,18214,2263,570,46,0,11522,399,625
2025-08-29T01,18,605,285,3384,19340,2264,608,46,0,10049,393,637
2025-08-29T02,103,583,290,4877,19228,2263,1619,46,0,8757,247,917
2025-08-29T03,12,464,287,5643,19309,2263,5602,46,0,3434,328,1498
2025-08-29T04,80,374,288,5757,19062,2264,7226,46,0,438,249,1952
2025-08-29T05,94,261,294,5384,19062,2265,6498,46,0,-55,228,2186
2025-08-29T06,138,262,293,4558,19360,2265,5197,46,0,-52,79,2123
2025-08-29T07,69,215,298,4261,18716,2265,2599,46,0,-54,4,2012
2025-08-29T08,31,213,296,3486,18405,2265,1048,46,0,-52,0,1809
2025-08-29T09,0,212,298,3186,18094,2265,365,46,0,-51,1,1701
2025-08-29T10,0,212,296,3011,17242,2264,-162,46,0,-53,8,1829
2025-08-29T11,0,212,297,2665,16792,2264,-609,46,0,-55,37,1780
2025-08-29T12,0,212,300,2752,16878,2265,-1051,46,0,-54,2,1731
2025-08-29T13,-1,210,302,3123,16494,2266,-741,46,0,-55,0,1590
2025-08-29T14,-1,218,300,3274,16043,2267,-128,46,0,-15,0,1626
2025-08-29T15,-29,226,300,3427,15948,2267,674,46,0,1036,20,1476
2025-08-29T16,-128,226,297,2971,15431,2267,-1721,46,0,7942,139,1348
2025-08-29T17,-127,229,296,2660,16762,2268,-5186,46,0,15881,195,1233
2025-08-29T18,-136,230,295,2116,18937,2270,-7006,46,0,18790,198,1142
2025-08-29T19,-106,230,293,2024,19162,2270,-7098,46,0,20089,199,1106
2025-08-29T20,-9,231,291,1906,18677,2270,-6093,46,0,20672,199,922
2025-08-29T21,-114,231,298,2037,17510,2269,-4636,46,0,20775,199,933
2025-08-29T22,-13,234,294,2526,16265,2268,-3025,46,0,20798,199,979
2025-08-29T23,31,241,295,3057,15394,2268,-1254,46,181,20404,199,1088
2025-08-30T00,25,295,299,4081,15352,2266,31,46,182,18924,215,1179
2025-08-30T01,66,247,298,4180,17181,2267,257,46,183,17377,196,1288
2025-08-30T02,4,234,307,5413,19294,2268,934,46,181,12929,152,1909
2025-08-30T03,40,215,305,5832,18977,2269,6089,46,178,4446,192,2569
2025-08-30T04,54,209,305,5778,17966,2269,8013,46,178,192,150,2907
2025-08-30T05,74,210,306,5333,17320,2271,7959,46,177,-32,144,2928
2025-08-30T06,74,200,305,4960,17068,2271,6412,46,0,-45,38,2921
