period,Coal,Hydro,Natural Gas,Nuclear,Other,Petroleum,Solar,Wind
2024-12-20T00,642,1330,12552,2262,-2483,46,11034,423
2024-12-20T01,769,1982,12709,2261,612,46,6185,321
2024-12-20T02,849,2777,14738,2260,2504,46,879,325
2024-12-20T03,836,2968,14659,2260,3262,46,182,366
2024-12-20T04,839,2917,14805,2260,2743,46,14,429
2024-12-20T05,838,2759,14241,2260,2858,46,17,596
2024-12-20T06,709,2620,14070,2262,2773,46,15,601
2024-12-20T07,648,2323,14104,2263,1895,46,-37,550
2024-12-20T08,601,2238,13973,2264,1396,46,-40,499
2024-12-20T09,592,1967,12759,2265,537,46,-40,473
2024-12-20T10,498,1727,11963,2263,1666,45,-41,525
2024-12-20T11,419,1555,10960,2264,1910,44,-41,448
2024-12-20T12,391,1562,10903,2264,1748,46,-41,397
2024-12-20T13,469,1563,10764,2263,1298,46,-40,356
2024-12-20T14,613,1833,11038,2261,1341,46,-39,337
2024-12-20T15,799,2281,11375,2261,1746,46,-37,363
2024-12-20T16,955,2252,11732,2261,2738,45,209,374
2024-12-20T17,866,2052,11614,2261,1997,46,3006,384
2024-12-20T18,697,1356,11656,2260,-1455,46,8962,333
2024-12-20T19,542,1153,12426,2261,-3085,46,11422,345
2024-12-20T20,453,1121,12829,2262,-4086,9,12045,448
2024-12-20T21,427,1134,13737,2262,-5232,-2,12034,654
2024-12-20T22,432,1156,13734,2262,-5334,-2,12166,735
2024-12-20T23,497,1208,13386,2261,-4898,-2,11874,664
2024-12-21T00,590,1436,12151,2262,-3160,-2,10395,651
2024-12-21T01,753,1901,10659,2261,638,-2,5716,681
2024-12-21T02,868,2655,11621,2260,3921,-2,731,758
2024-12-21T03,836,2786,12211,2260,4550,-2,242,778
2024-12-21T04,822,2838,12334,2260,3775,-2,209,821
2024-12-21T05,872,2747,12494,2259,3091,-2,81,870
2024-12-21T06,887,2763,12301,2259,2935,-2,-18,881
2024-12-21T07,907,2405,11965,2260,2659,-2,-29,918
2024-12-21T08,717,2394,12015,2264,1914,-2,-30,954
2024-12-21T09,518,2221,11810,2265,1320,-2,-29,950
2024-12-21T10,402,1803,11049,2265,1221,-2,-28,956
2024-12-21T11,390,1729,10670,2265,815,-2,-29,913
2024-12-21T12,390,1758,10656,2265,383,-2,-30,702
2024-12-21T13,394,1822,9897,2263,528,-2,-30,641
2024-12-21T14,393,1948,10157,2263,423,-2,-30,743
2024-12-21T15,510,2174,10204,2263,556,-2,-29,732
2024-12-21T16,644,1994,10258,2263,1220,-2,186,665
2024-12-21T17,638,1959,9803,2261,399,-2,2744,425
2024-12-21T18,479,1525,10750,2261,-2116,-2,8679,481
2024-12-21T19,397,1341,11037,2263,-3462,-2,11276,295
2024-12-21T20,390,1331,10460,2263,-3882,-2,11705,282
2024-12-21T21,388,1285,11109,2263,-4691,-2,12120,334
2024-12-21T22,390,1267,11724,2263,-5248,-2,11920,631
2024-12-21T23,428,1309,11110,2264,-4680,-2,11456,770
2024-12-22T00,631,1686,10934,2264,-4010,-3,10293,1290
2024-12-22T01,840,2323,8651,2263,-141,-3,5588,1368
2024-12-22T02,1026,2846,9274,2262,3760,-2,633,1617
2024-12-22T03,1135,2867,9395,2262,4661,-2,38,1700
2024-12-22T04,1119,2957,9276,2261,4303,-2,38,1795
2024-12-22T05,1099,2840,9434,2260,3596,-2,31,1475
2024-12-22T06,1014,3042,9639,2261,2946,-2,-38,1322
2024-12-22T07,875,2778,9880,2260,2312,-2,-37,1199
2024-12-22T08,988,2373,9692,2261,1808,-2,-38,1121
2024-12-22T09,894,2105,9727,2263,1106,-3,-38,1313
2024-12-22T10,798,2384,9394,2262,1022,-3,-38,1746
2024-12-22T11,690,2154,8807,2261,1024,-3,-38,2045
2024-12-22T12,622,1927,9003,2261,220,-3,-38,2349
2024-12-22T13,599,1871,8350,2263,267,-3,-38,2997
2024-12-22T14,636,1953,7835,2263,603,-3,-38,3048
2024-12-22T15,812,1832,8130,2262,546,-3,-36,3205
2024-12-22T16,745,1969,8199,2262,862,-3,102,3395
2024-12-22T17,665,2010,8413,2261,727,-3,1702,3057
2024-12-22T18,533,1504,8207,2260,-256,-3,4591,3064
2024-12-22T19,442,1248,7611,2260,199,-3,6048,2991
2024-12-22T20,576,1276,7914,2261,-986,-3,6918,2864
2024-12-22T21,542,1049,7940,2263,-1348,-3,7622,2859
2024-12-22T22,562,1042,8685,2262,-2032,-3,7969,2724
2024-12-22T23,657,1177,9589,2262,-3128,-2,8741,2936
2024-12-23T00,835,1735,9515,2263,-2493,-3,8048,2959
2024-12-23T01,765,2305,8771,2264,203,-3,4060,2947
2024-12-23T02,682,3089,9584,2262,1837,-3,311,3469
2024-12-23T03,691,3388,10098,2261,2800,-3,6,3837
2024-12-23T04,707,3562,9797,2261,2628,-3,10,4194
2024-12-23T05,711,3416,10070,2261,2156,-3,-16,3626
2024-12-23T06,697,3493,10461,2260,2075,-3,-17,2390
2024-12-23T07,676,3303,10725,2260,1436,-3,-18,2155
2024-12-23T08,691,2838,10785,2262,945,-3,-45,1903
2024-12-23T09,682,2530,10251,2264,487,-3,-46,1858
2024-12-23T10,698,1925,10593,2264,177,-3,-25,1777
2024-12-23T11,700,1684,10305,2263,-310,-3,-44,2300
2024-12-23T12,696,1751,10219,2265,-727,-4,-47,2864
2024-12-23T13,687,1760,9205,2266,-303,-4,-49,3038
2024-12-23T14,685,2045,9101,2265,146,17,-46,2541
2024-12-23T15,694,2568,9473,2265,727,28,24,1864
2024-12-23T16,698,2886,9828,2266,1609,32,187,1995
2024-12-23T17,704,2635,9549,2265,1070,41,2658,2031
2024-12-23T18,689,2020,10099,2264,-1609,46,7854,1285
2024-12-23T19,616,1773,10988,2262,-3179,46,11015,1097
2024-12-23T20,497,1535,11465,2261,-3917,46,12049,1217
2024-12-23T21,533,1546,11720,2262,-4112,46,12103,1207
2024-12-23T22,589,1336,11520,2263,-3861,46,12201,1519
2024-12-23T23,686,1314,10809,2262,-2975,46,11620,1567
2024-12-24T00,631,1652,10840,2259,-2423,46,9555,1336
2024-12-24T01,623,2144,10361,2258,586,46,5541,1416
2024-12-24T02,680,2857,11231,2259,2936,46,711,1256
2024-12-24T03,691,3065,11830,2258,4067,46,54,1126
2024-12-24T04,695,3148,12298,2258,2882,46,-17,1073
2024-12-24T05,684,3015,11900,2258,2800,46,-14,708
2024-12-24T06,656,2866,11874,2259,3066,46,86,579
2024-12-24T07,674,2618,11907,2259,2715,46,37,359
2024-12-24T08,687,2302,12318,2260,2375,46,-16,298
2024-12-24T09,696,2286,11785,2262,1752,46,-17,254
2024-12-24T10,700,2188,11612,2262,1392,46,-20,325
2024-12-24T11,697,2273,10873,2262,1276,46,-20,394
2024-12-24T12,603,2231,10378,2263,763,46,-20,540
2024-12-24T13,592,2220,11113,2264,-169,46,-20,1175
2024-12-24T14,675,2335,10247,2264,413,46,-20,1154
2024-12-24T15,687,2632,9633,2263,1107,46,-16,1240
2024-12-24T16,701,2756,9517,2264,2046,46,202,851
2024-12-24T17,730,2527,9748,2264,1384,46,2221,820
2024-12-24T18,701,2220,9362,2263,630,46,5499,880
2024-12-24T19,696,2144,9746,2262,232,46,6805,723
2024-12-24T20,656,1797,10093,2261,-416,46,7749,1500
2024-12-24T21,652,1651,10254,2262,-1223,46,6996,2586
2024-12-24T22,650,1669,11751,2263,-2990,46,7005,4076
2024-12-24T23,650,1678,12085,2264,-3821,46,6948,4432
2024-12-25T00,646,1699,11787,2264,-3299,46,7235,4427
2024-12-25T01,806,2100,10216,2262,-1249,46,4779,4281
2024-12-25T02,979,3061,8930,2263,2302,46,726,4417
2024-12-25T03,1078,3407,9051,2264,2328,46,22,4463
2024-12-25T04,1133,3400,8701,2264,1635,46,26,4249
2024-12-25T05,1060,3363,8247,2263,1641,46,88,4270
2024-12-25T06,1056,3162,8449,2264,1781,46,55,3763
2024-12-25T07,972,3062,8614,2265,1120,46,110,3925
2024-12-25T08,989,3086,8198,2267,853,46,-32,3561
2024-12-25T09,825,2996,8113,2265,630,45,-40,3205
2024-12-25T10,725,2488,7558,2263,2192,46,-41,3208
2024-12-25T11,709,2404,7173,2264,2117,46,-41,3166
2024-12-25T12,667,2336,6784,2266,1662,46,-40,3521
2024-12-25T13,662,2199,6435,2265,1222,46,-40,3698
2024-12-25T14,702,2420,6656,2265,931,46,-41,3683
2024-12-25T15,793,2484,6867,2264,1364,46,-38,3404
2024-12-25T16,741,2491,7198,2264,2257,46,208,3230
2024-12-25T17,663,2407,7120,2263,1330,46,3075,2634
2024-12-25T18,488,1811,7203,2262,-789,46,9078,1730
2024-12-25T19,404,1615,7773,2263,-1981,46,10927,1354
2024-12-25T20,397,1575,8540,2265,-3138,46,11846,1308
2024-12-25T21,394,1500,8960,2266,-3780,46,11470,1685
2024-12-25T22,443,1514,9480,2266,-4377,46,10962,2642
2024-12-25T23,491,1466,10116,2265,-4730,46,10214,3753
2024-12-26T00,579,1942,9772,2267,-3961,46,9140,3879
2024-12-26T01,724,2501,6977,2267,663,46,4517,3273
2024-12-26T02,844,3098,7133,2266,3494,46,429,3404
2024-12-26T03,919,3465,7665,2265,4684,46,-5,2643
2024-12-26T04,873,3847,7754,2265,4670,46,-49,2192
2024-12-26T05,889,3835,8076,2265,3328,46,-45,2648
2024-12-26T06,821,3770,8039,2266,2775,46,-44,3001
2024-12-26T07,657,3265,7977,2266,2429,46,-43,3382
2024-12-26T08,641,3053,8115,2267,1879,45,-45,3087
2024-12-26T09,640,3045,8391,2268,1099,46,-46,2373
2024-12-26T10,532,2518,8040,2267,777,46,-46,2295
2024-12-26T11,463,2461,7937,2266,488,46,-46,2158
2024-12-26T12,458,2473,8773,2269,-655,46,-46,2954
2024-12-26T13,509,2486,9229,2270,-1078,46,-47,3108
2024-12-26T14,663,2497,8960,2269,-509,46,-48,2666
2024-12-26T15,867,2584,8926,2269,632,45,-47,2401
2024-12-26T16,1027,2757,8723,2268,1413,46,30,2424
2024-12-26T17,927,2787,8257,2267,1861,46,1065,2597
2024-12-26T18,759,2126,7783,2267,1844,46,3606,2430
2024-12-26T19,570,1725,9242,2267,-688,46,7367,1944
2024-12-26T20,414,1575,10554,2266,-3178,46,9524,2386
2024-12-26T21,393,1462,10599,2267,-4192,46,10600,3067
2024-12-26T22,395,1447,11511,2267,-5219,46,10978,3760
2024-12-26T23,459,1428,11043,2267,-4932,46,11257,3362
2024-12-27T00,660,1430,9917,2266,-3127,46,11282,3464
2024-12-27T01,888,2050,8369,2267,59,46,6068,3223
2024-12-27T02,1090,3095,8613,2267,2760,46,699,3090
2024-12-27T03,1130,3610,8182,2268,4147,46,12,3221
2024-12-27T04,1121,3749,8024,2268,3357,46,6,3128
2024-12-27T05,1040,3761,7772,2268,3633,46,-46,2816
2024-12-27T06,943,3555,7884,2267,3149,46,-48,2757
2024-12-27T07,851,3250,8197,2267,2625,46,-48,2714
2024-12-27T08,738,3046,8539,2270,2081,45,-49,2719
2024-12-27T09,703,2725,8464,2272,1174,45,-49,3145
2024-12-27T10,724,2628,8031,2269,1168,46,-49,3672
2024-12-27T11,666,2544,7908,2268,640,46,-50,3855
2024-12-27T12,615,2548,7758,2267,286,44,-50,4125
2024-12-27T13,565,2520,7475,2268,270,46,-50,4088
2024-12-27T14,518,2707,7552,2268,584,46,-50,3974
2024-12-27T15,611,2888,7780,2268,1223,46,-50,3868
2024-12-27T16,737,3067,8094,2267,2319,46,51,3821
2024-12-27T17,649,2909,7689,2269,2213,46,1733,4051
2024-12-27T18,611,2588,7883,2268,560,46,4862,3873
2024-12-27T19,496,2181,9471,2267,-1597,46,8257,3935
2024-12-27T20,492,1935,9849,2266,-2671,46,9737,3887
2024-12-27T21,474,1801,10331,2266,-3601,46,10711,3981
2024-12-27T22,438,1735,10789,2265,-4070,46,10844,4291
2024-12-27T23,406,1729,10401,2264,-3696,46,10492,4316
2024-12-28T00,558,1827,10205,2264,-3072,46,9544,4040
2024-12-28T01,721,2338,8058,2265,-112,46,5814,3940
2024-12-28T02,852,3287,8267,2266,3768,46,834,3628
2024-12-28T03,872,3541,8321,2267,5465,46,96,3507
2024-12-28T04,814,3875,8375,2268,4595,46,70,3383
2024-12-28T05,864,3988,8406,2268,3734,46,-6,3397
2024-12-28T06,920,3817,8243,2268,2759,46,-11,3470
2024-12-28T07,861,3239,8267,2268,1837,46,-36,3446
2024-12-28T08,775,3016,8317,2267,2262,46,-39,3151
2024-12-28T09,665,2821,8213,2267,1117,46,-39,2671
2024-12-28T10,535,2462,8061,2266,2054,46,-38,2510
2024-12-28T11,421,2397,7974,2266,1767,46,-39,2219
2024-12-28T12,412,2370,7676,2267,903,46,-39,2235
2024-12-28T13,411,2161,7497,2267,667,46,-41,2418
2024-12-28T14,413,2279,7456,2267,611,46,-41,2382
2024-12-28T15,512,2619,6957,2268,1076,46,-42,2495
2024-12-28T16,524,2423,6916,2269,1625,46,47,2798
2024-12-28T17,495,2179,7313,2269,1166,46,1234,2986
2024-12-28T18,514,1909,6660,2269,-178,46,5254,2802
2024-12-28T19,464,1736,8652,2268,-2962,46,8712,2661
2024-12-28T20,434,1789,9426,2268,-3960,46,9600,2384
2024-12-28T21,403,1770,10945,2268,-5711,46,10809,2355
2024-12-28T22,444,1713,11422,2266,-6151,46,10822,2747
2024-12-28T23,538,1582,10664,2264,-5383,45,10793,2877
2024-12-29T00,629,1806,9733,2264,-3983,46,9286,2817
2024-12-29T01,731,2353,7632,2265,-983,46,4931,2867
2024-12-29T02,843,2840,7279,2265,2727,46,785,2890
2024-12-29T03,868,3203,7799,2266,4420,46,71,2936
2024-12-29T04,857,3484,7869,2267,4073,46,76,2893
2024-12-29T05,838,3444,7913,2268,3977,46,76,2823
2024-12-29T06,818,3644,7672,2269,3481,46,42,2746
2024-12-29T07,703,3352,7720,2268,3526,46,-6,2596
2024-12-29T08,598,3139,7898,2269,3394,46,-8,2512
2024-12-29T09,578,2913,8646,2270,2115,46,-8,2599
2024-12-29T10,578,2651,8198,2269,1721,46,-9,2620
2024-12-29T11,516,2494,8197,2267,1000,46,-9,2759
2024-12-29T12,508,2271,7919,2267,375,46,-9,2806
2024-12-29T13,490,2411,7714,2269,312,46,-9,2583
2024-12-29T14,533,2441,7477,2270,454,46,-10,2820
2024-12-29T15,691,2415,7198,2270,1120,46,-8,3046
2024-12-29T16,630,2374,6995,2271,2040,46,265,3244
2024-12-29T17,472,2209,7082,2271,746,46,3148,3025
2024-12-29T18,485,1739,7102,2271,-1833,46,9377,2828
2024-12-29T19,554,1589,8428,2270,-3581,46,12063,3297
2024-12-29T20,536,1433,9195,2268,-4559,46,12924,3876
2024-12-29T21,659,1380,9610,2268,-5193,46,12627,4395
2024-12-29T22,790,1389,9866,2267,-5396,46,12192,4510
2024-12-29T23,804,1520,9578,2265,-4909,46,11468,4377
2024-12-30T00,831,1667,8806,2264,-3922,46,10110,4507
2024-12-30T01,838,2083,6427,2264,-276,46,5835,4315
2024-12-30T02,841,3147,6551,2265,3197,46,822,4328
2024-12-30T03,858,3298,6583,2265,4854,46,40,4162
2024-12-30T04,863,3700,6794,2267,3900,46,47,4426
2024-12-30T05,921,3823,7036,2268,3067,46,97,4702
2024-12-30T06,920,3819,6946,2267,2344,46,17,4919
2024-12-30T07,766,3532,6998,2268,1861,46,-7,5015
2024-12-30T08,595,3145,6836,2268,1274,46,-10,4867
2024-12-30T09,437,3004,6895,2267,499,46,-9,4752
2024-12-30T10,394,2639,7163,2265,-52,46,-9,4461
2024-12-30T11,434,2623,7237,2265,-135,46,-9,4300
2024-12-30T12,420,2621,7626,2267,-472,46,-9,3936
2024-12-30T13,443,2586,7209,2267,-242,46,-9,3622
2024-12-30T14,579,2502,6696,2268,601,46,-9,3652
2024-12-30T15,731,2889,7264,2269,1030,46,-9,3780
2024-12-30T16,762,3175,7422,2270,2054,46,228,4001
2024-12-30T17,697,2776,7385,2270,1618,46,3127,3563
2024-12-30T18,649,2268,8282,2269,-1810,46,10206,2774
2024-12-30T19,555,2022,8822,2269,-3140,46,13350,2072
2024-12-30T20,415,1795,9190,2271,-3601,46,13681,1743
2024-12-30T21,391,1576,9165,2270,-3488,46,13143,1621
2024-12-30T22,390,1414,9381,2270,-3699,46,13498,1617
2024-12-30T23,393,1346,9009,2269,-3066,46,13507,1579
2024-12-31T00,504,1615,7786,2270,-1587,46,12365,1453
2024-12-31T01,708,2317,7505,2269,605,46,7569,1455
2024-12-31T02,757,3221,9431,2268,4323,46,1128,1341
2024-12-31T03,880,3364,10252,2268,5824,46,72,1266
2024-12-31T04,884,3740,10613,2270,5368,46,59,1285
2024-12-31T05,888,3810,10926,2271,4519,46,35,1208
2024-12-31T06,838,3778,11179,2271,3627,46,-49,1116
2024-12-31T07,720,3650,11069,2271,3047,46,-49,1156
2024-12-31T08,611,3542,10984,2271,1938,46,-48,1718
2024-12-31T09,551,3316,10628,2272,708,46,-48,2499
2024-12-31T10,609,2774,9555,2268,980,46,-48,2678
2024-12-31T11,716,2527,9400,2268,999,46,-48,2925
2024-12-31T12,685,2578,8973,2268,909,46,-48,2700
2024-12-31T13,648,2571,9054,2269,650,46,-49,2497
2024-12-31T14,659,2602,9051,2269,560,46,-49,2674
2024-12-31T15,837,2900,9032,2270,2092,46,-47,2270
2024-12-31T16,1016,3227,9081,2272,3314,46,187,1878
2024-12-31T17,985,2873,8891,2272,2866,46,2864,1070
2024-12-31T18,856,2501,10224,2272,-1919,46,9814,931
2024-12-31T19,770,2145,10984,2272,-3471,46,13006,733
2024-12-31T20,655,1881,11313,2272,-4193,46,13302,590
2024-12-31T21,645,1769,12076,2273,-5291,46,13347,535
2024-12-31T22,467,1766,12527,2272,-5853,46,13667,508
2024-12-31T23,453,1803,11584,2269,-4843,46,13648,507
2025-01-01T00,606,1842,10518,2269,-3395,46,12367,460
