period,Coal,Hydro,Natural Gas,Nuclear,Other,Petroleum,Solar,Wind
2024-02-20T03,245,4859,14922,2258,3934,42,452,2323
2024-02-20T04,229,5369,14878,2259,3985,42,123,2238
2024-02-20T05,207,5633,14908,2258,3741,43,45,1834
2024-02-20T06,225,5494,14695,2258,3218,43,46,1702
2024-02-20T07,205,5396,14119,2258,2040,43,53,1736
2024-02-20T08,203,4974,13591,2257,697,43,52,1914
2024-02-20T09,195,4419,12469,2257,338,8,50,2007
2024-02-20T10,195,3872,12365,2257,-33,-3,56,2074
2024-02-20T11,196,3743,12089,2258,-347,4,71,2036
2024-02-20T12,196,3758,11493,2257,-45,34,63,1920
2024-02-20T13,196,3841,11434,2258,65,46,43,1752
2024-02-20T14,196,4249,11788,2259,251,46,29,1741
2024-02-20T15,195,4192,12852,2260,1184,46,45,1601
2024-02-20T16,209,4349,13592,2260,2120,46,526,1565
2024-02-20T17,201,4270,13251,2259,1139,46,3773,1467
2024-02-20T18,290,3926,13324,2258,-470,46,8015,1326
2024-02-20T19,294,3560,12722,2258,-588,46,9941,980
2024-02-20T20,352,3433,12281,2259,-405,44,10084,659
2024-02-20T21,295,3523,12901,2257,-371,32,9222,675
2024-02-20T22,209,3709,13209,2257,-525,44,8336,872
2024-02-20T23,196,3780,13422,2256,180,46,6811,1013
2024-02-21T00,196,4154,13513,2257,1024,46,5277,1543
2024-02-21T01,199,4155,13374,2256,1590,43,3382,1671
2024-02-21T02,302,4797,14731,2255,1451,39,1761,1436
2024-02-21T03,330,5233,15918,2256,2828,39,242,1240
2024-02-21T04,226,5706,16057,2256,2934,39,74,1198
2024-02-21T05,235,5659,16013,2257,2314,39,77,1162
2024-02-21T06,262,5707,15457,2257,2220,39,78,1156
2024-02-21T07,239,5383,14790,2257,1446,39,76,1234
2024-02-21T08,254,5101,14068,2257,533,39,73,1354
2024-02-21T09,202,4888,13086,2258,187,40,75,1539
2024-02-21T10,210,4483,11766,2258,374,42,44,1690
2024-02-21T11,198,4369,11706,2255,129,42,15,1643
2024-02-21T12,196,4338,11529,2256,177,42,15,2032
2024-02-21T13,196,4317,11479,2256,510,42,17,2079
2024-02-21T14,198,4483,11703,2256,772,40,15,2421
2024-02-21T15,283,4209,12150,2256,1905,40,18,2495
2024-02-21T16,307,4408,12072,2257,2377,40,560,2689
2024-02-21T17,245,4177,11601,2257,547,41,4596,2875
2024-02-21T18,199,3438,9624,2257,-687,41,11616,2579
2024-02-21T19,196,3106,9635,2258,-1761,41,12694,2554
2024-02-21T20,194,2947,10042,2258,-2632,41,11984,2504
2024-02-21T21,194,2955,9967,2258,-3020,41,12420,2495
2024-02-21T22,193,2885,9547,2258,-2697,42,11783,3076
2024-02-21T23,193,2900,9126,2257,-2092,41,11167,3200
2024-02-22T00,196,3129,8555,2257,-1059,42,10397,2867
2024-02-22T01,226,3702,8286,2258,312,42,8109,2869
2024-02-22T02,282,4553,10067,2258,1156,42,3968,2957
2024-02-22T03,349,4976,12853,2259,3176,41,483,2612
2024-02-22T04,266,5643,13387,2260,3888,41,98,2299
2024-02-22T05,260,5805,13379,2258,3040,41,98,2678
2024-02-22T06,275,5597,12804,2258,2345,41,59,3214
2024-02-22T07,279,5114,11957,2258,1374,42,67,3305
2024-02-22T08,241,4802,11297,2260,938,41,55,2972
2024-02-22T09,205,4656,9954,2262,527,42,49,3135
2024-02-22T10,203,4423,9744,2260,110,41,46,2764
2024-02-22T11,203,4462,9045,2259,68,41,44,2616
2024-02-22T12,203,4547,9449,2259,-38,42,41,2225
2024-02-22T13,202,4580,9273,2260,361,42,41,1745
2024-02-22T14,204,4649,9822,2260,1030,42,40,1566
2024-02-22T15,245,4232,10948,2260,2438,41,89,1349
2024-02-22T16,311,4358,11151,2261,3771,42,1071,1057
2024-02-22T17,223,4130,10183,2261,1133,42,6943,780
2024-02-22T18,205,3423,8512,2261,-879,42,12850,694
2024-02-22T19,204,2842,7934,2261,-1046,42,13687,669
2024-02-22T20,203,2777,8460,2261,-2078,42,13876,605
2024-02-22T21,203,2761,8644,2261,-2870,42,14259,693
2024-02-22T22,202,2770,8547,2260,-2779,42,13919,592
2024-02-22T23,202,2493,7823,2258,-2168,42,13660,499
2024-02-23T00,203,2698,6842,2257,-1113,42,12509,317
2024-02-23T01,233,2961,7002,2259,82,42,10902,419
2024-02-23T02,271,4332,9638,2261,1183,42,6682,754
2024-02-23T03,283,4940,12597,2261,3432,41,765,659
2024-02-23T04,284,5809,13549,2261,3680,41,73,691
2024-02-23T05,282,5601,13605,2261,3506,41,79,628
2024-02-23T06,267,5660,13854,2261,2630,42,80,740
2024-02-23T07,207,5630,13199,2261,1661,42,65,686
2024-02-23T08,204,5336,12833,2261,890,42,18,554
2024-02-23T09,204,5287,11915,2261,558,42,18,500
2024-02-23T10,203,4655,11455,2261,409,42,18,574
2024-02-23T11,202,4651,11168,2261,265,42,18,655
2024-02-23T12,203,4704,10824,2260,183,42,21,694
2024-02-23T13,203,4723,10756,2260,406,42,26,789
2024-02-23T14,225,4861,10871,2260,657,42,33,988
2024-02-23T15,339,4597,11662,2261,1759,42,61,1116
2024-02-23T16,358,4715,12187,2261,3233,42,660,1217
2024-02-23T17,273,4367,11483,2261,1642,42,3769,1254
2024-02-23T18,209,3609,10331,2261,-12,42,8189,1068
2024-02-23T19,203,3309,8324,2261,-769,42,11675,1290
2024-02-23T20,204,3189,8229,2260,-1590,41,12382,1644
2024-02-23T21,211,3093,8713,2261,-2640,42,13388,1642
2024-02-23T22,205,3063,8893,2259,-2869,41,13475,1665
2024-02-23T23,204,2989,8488,2258,-2421,41,13297,1857
2024-02-24T00,227,2546,7407,2258,-1160,41,12267,1831
2024-02-24T01,334,3209,7163,2258,559,41,9797,1607
2024-02-24T02,266,4367,9541,2257,1111,41,5872,1408
2024-02-24T03,261,4973,12168,2258,3104,41,659,1278
2024-02-24T04,207,5533,12272,2258,3358,41,135,1209
2024-02-24T05,204,5697,12310,2258,3016,41,123,1036
2024-02-24T06,202,5837,11739,2259,2658,42,18,778
2024-02-24T07,203,5726,11425,2259,2226,42,18,717
2024-02-24T08,203,5271,10847,2257,1599,42,17,619
2024-02-24T09,203,4992,10206,2257,1052,42,18,592
2024-02-24T10,203,4834,8937,2258,1184,43,16,512
2024-02-24T11,205,4771,8150,2259,860,43,16,549
2024-02-24T12,205,4685,7809,2259,660,43,16,604
2024-02-24T13,204,4623,7401,2258,624,43,16,628
2024-02-24T14,204,4594,7397,2258,674,43,17,819
2024-02-24T15,220,4133,7855,2259,1326,43,29,922
2024-02-24T16,206,4216,8067,2259,2029,42,446,874
2024-02-24T17,204,3964,7329,2260,961,42,3007,811
2024-02-24T18,204,3274,6236,2261,-29,42,6922,854
2024-02-24T19,203,2420,5917,2260,-456,42,9492,934
2024-02-24T20,222,1911,6352,2260,-1941,42,10830,961
2024-02-24T21,205,1895,6695,2259,-2307,42,11102,504
2024-02-24T22,203,1922,6521,2258,-2166,41,10621,404
2024-02-24T23,203,1814,6231,2257,-1684,41,10486,398
2024-02-25T00,203,1944,6123,2256,-1174,41,10620,438
2024-02-25T01,203,2857,5635,2256,215,42,8670,487
2024-02-25T02,201,4237,6935,2258,808,41,5188,914
2024-02-25T03,201,5000,7874,2256,2932,42,663,921
2024-02-25T04,200,5768,7915,2257,3889,43,47,926
2024-02-25T05,202,5986,7361,2256,3615,44,51,960
2024-02-25T06,202,5934,7368,2256,3009,44,52,963
2024-02-25T07,204,5664,7860,2257,1988,44,53,988
2024-02-25T08,252,5366,7197,2258,960,44,52,1083
2024-02-25T09,327,5139,7188,2260,35,45,52,989
2024-02-25T10,338,4323,6636,2260,677,44,53,1085
2024-02-25T11,326,4359,5879,2261,927,44,51,1031
2024-02-25T12,256,4420,5430,2260,854,44,52,998
2024-02-25T13,257,4589,5144,2258,679,44,53,949
2024-02-25T14,201,4871,5372,2257,463,45,58,951
2024-02-25T15,196,5167,5566,2258,636,44,89,1005
2024-02-25T16,196,5124,5965,2257,653,43,477,1052
2024-02-25T17,220,3935,5248,2258,248,43,3983,1046
2024-02-25T18,297,2494,5162,2260,-705,43,8932,1069
2024-02-25T19,217,2257,5456,2259,-1354,43,9950,999
2024-02-25T20,193,2218,6510,2259,-2616,43,10432,697
2024-02-25T21,194,1981,6491,2259,-2642,43,10138,586
2024-02-25T22,194,1868,6274,2260,-2489,44,10120,640
2024-02-25T23,195,1886,6051,2259,-2205,44,10244,918
2024-02-26T00,196,2111,5363,2256,-1145,44,9623,1190
2024-02-26T01,196,3157,5180,2255,-358,44,8425,1567
2024-02-26T02,196,4359,6207,2255,-37,44,5095,1838
2024-02-26T03,195,5414,6120,2254,2421,44,742,2141
2024-02-26T04,194,5721,6314,2256,3838,45,90,2489
2024-02-26T05,194,5796,6523,2258,3430,45,108,2535
2024-02-26T06,194,5843,6494,2260,2737,45,94,2456
2024-02-26T07,199,5739,6606,2258,1219,46,98,2614
2024-02-26T08,309,5335,5824,2258,576,45,94,2818
2024-02-26T09,272,5115,5321,2257,508,45,115,3041
2024-02-26T10,210,4529,5768,2258,311,45,117,2961
2024-02-26T11,320,4374,5302,2257,164,43,89,2931
2024-02-26T12,327,4265,5053,2261,398,43,68,2676
2024-02-26T13,324,4315,4985,2262,376,43,57,2741
2024-02-26T14,278,4662,5166,2258,420,43,55,2980
2024-02-26T15,291,4644,5977,2258,1138,43,94,3484
2024-02-26T16,212,4842,6747,2257,3018,43,474,3223
2024-02-26T17,203,4220,7309,2255,2456,43,2967,2698
2024-02-26T18,203,3948,6633,2257,759,40,6133,2596
2024-02-26T19,202,3432,6556,2258,-149,40,8169,2528
2024-02-26T20,202,3317,6755,2256,-881,40,9281,2641
2024-02-26T21,202,2972,7565,2256,-1884,41,9757,2852
2024-02-26T22,201,3206,7617,2256,-2319,41,8798,3315
2024-02-26T23,200,2975,7103,2256,-916,42,6524,3721
2024-02-27T00,203,3409,7199,2257,-727,41,4753,4260
2024-02-27T01,254,3536,7740,2255,-240,41,3569,4334
2024-02-27T02,209,4172,8203,2255,526,41,1863,4043
2024-02-27T03,244,4839,8595,2255,2668,41,275,3987
2024-02-27T04,208,5485,8572,2255,2908,42,89,4393
2024-02-27T05,223,5714,8347,2254,2161,42,97,4584
2024-02-27T06,205,5621,8407,2255,1759,42,92,4790
2024-02-27T07,203,5510,7756,2257,1212,42,68,4589
2024-02-27T08,203,4970,6982,2259,631,42,53,4177
2024-02-27T09,195,4969,6498,2258,-145,42,61,4334
2024-02-27T10,195,4551,5578,2257,137,42,67,4365
2024-02-27T11,196,4405,5450,2257,6,42,43,4165
2024-02-27T12,219,4329,5078,2257,97,42,33,4102
2024-02-27T13,256,4565,5126,2258,416,42,73,4170
2024-02-27T14,353,4753,5350,2259,1188,42,74,4234
2024-02-27T15,394,5353,5906,2258,2648,42,137,4455
2024-02-27T16,270,5651,6630,2257,3525,42,1091,4135
2024-02-27T17,199,4923,6455,2254,986,42,6551,3831
2024-02-27T18,196,3975,6336,2255,-310,42,11696,4017
2024-02-27T19,196,3443,7241,2256,-1417,42,12795,3741
2024-02-27T20,196,2432,7933,2258,-2232,42,12383,3615
2024-02-27T21,195,2275,7838,2257,-2492,42,12528,3187
2024-02-27T22,195,2894,7938,2254,-2729,42,12569,2631
2024-02-27T23,195,2428,7485,2254,-2224,42,12665,2245
2024-02-28T00,195,3103,7332,2254,-1626,42,12800,1964
2024-02-28T01,197,3586,7757,2254,-751,42,11251,1914
2024-02-28T02,257,4428,8323,2255,843,42,6781,2304
2024-02-28T03,204,5574,9942,2256,3509,42,841,2181
2024-02-28T04,215,5913,10655,2256,4605,42,-22,2068
2024-02-28T05,369,5854,11059,2256,3960,42,-16,1711
2024-02-28T06,332,5671,11325,2257,3459,43,-15,1509
2024-02-28T07,230,5608,11540,2259,2351,43,-12,1125
2024-02-28T08,198,5202,10731,2259,975,43,-10,1055
2024-02-28T09,204,5172,10031,2261,399,42,-9,976
2024-02-28T10,203,4977,9365,2261,701,43,-10,862
2024-02-28T11,203,4895,9477,2261,434,42,-13,584
2024-02-28T12,203,4889,9591,2261,297,42,-15,325
2024-02-28T13,206,5137,9532,2261,334,41,-15,255
2024-02-28T14,267,5263,9459,2261,965,42,-13,260
2024-02-28T15,370,4925,10035,2263,1851,42,46,279
2024-02-28T16,248,4662,10801,2264,3022,41,1237,312
2024-02-28T17,205,4176,9158,2263,458,41,7463,330
2024-02-28T18,204,3180,6468,2260,-760,40,12743,370
2024-02-28T19,203,2982,6392,2259,-1488,40,13013,380
2024-02-28T20,203,2847,7242,2259,-2695,40,13520,288
2024-02-28T21,203,2795,7767,2259,-3256,40,13913,285
2024-02-28T22,202,2809,7449,2260,-2934,40,13549,295
2024-02-28T23,202,2706,6993,2261,-2447,40,13367,437
2024-02-29T00,205,2781,6187,2262,-1703,41,12854,378
2024-02-29T01,294,2972,5994,2261,-541,41,11538,594
2024-02-29T02,401,3927,7169,2260,720,41,7616,876
2024-02-29T03,383,5103,9313,2260,3845,41,1030,1009
2024-02-29T04,285,5915,10242,2257,4423,41,-18,1082
2024-02-29T05,230,6065,10167,2258,3605,41,-54,1293
2024-02-29T06,296,5827,9626,2261,2707,41,-40,1679
2024-02-29T07,359,5654,8975,2263,1976,41,-34,1844
2024-02-29T08,255,5323,8551,2264,975,41,-35,1832
2024-02-29T09,204,5152,7867,2262,679,41,-29,1707
2024-02-29T10,203,4928,7234,2259,577,41,-15,1641
2024-02-29T11,202,4905,7064,2259,548,41,-39,1441
2024-02-29T12,202,4920,6806,2260,251,41,-45,1501
2024-02-29T13,204,4944,6978,2262,-80,41,-29,1735
2024-02-29T14,226,4978,6818,2261,503,41,-37,1628
2024-02-29T15,292,5299,7270,2260,1430,41,23,1682
2024-02-29T16,251,5285,7279,2260,2879,41,1288,1870
2024-02-29T17,207,4688,6612,2259,415,41,7831,2029
2024-02-29T18,203,4149,6351,2257,-455,41,12669,2223
2024-02-29T19,202,4137,6823,2255,-820,41,13040,2756
2024-02-29T20,202,3518,7035,2254,-1545,41,13755,3348
2024-02-29T21,202,3231,7231,2255,-1990,41,13542,3510
2024-02-29T22,202,3220,8059,2257,-2792,41,13253,3487
2024-02-29T23,202,3557,8262,2258,-3204,41,12450,3242
2024-03-01T00,201,3490,6644,2258,-1791,41,10961,3325
