period,Coal,Hydro,Natural Gas,Nuclear,Other,Petroleum,Solar,Wind
2024-01-19T22,214,1570,18819,2265,-1990,46,7619,225
2024-01-19T23,211,1720,18521,2265,-980,46,6249,283
2024-01-20T00,294,2075,17970,2266,736,46,4371,284
2024-01-20T01,348,2256,19205,2265,1443,46,2549,207
2024-01-20T02,425,2901,20309,2265,2160,46,592,197
2024-01-20T03,487,3142,21028,2265,3104,46,-42,325
2024-01-20T04,430,3452,20709,2266,2325,46,-49,463
2024-01-20T05,420,3337,20562,2264,2196,46,-49,346
2024-01-20T06,459,3202,19993,2264,1444,46,-49,405
2024-01-20T07,396,2921,19408,2265,836,46,-49,419
2024-01-20T08,235,2603,18679,2264,643,46,-51,537
2024-01-20T09,204,2445,17797,2265,315,46,-50,648
2024-01-20T10,205,2058,17147,2265,477,46,-50,740
2024-01-20T11,204,1663,16671,2266,216,46,-51,1046
2024-01-20T12,204,1300,16637,2267,147,46,-50,1301
2024-01-20T13,203,1449,16389,2266,324,46,-51,1071
2024-01-20T14,206,1367,16484,2266,352,46,-51,1076
2024-01-20T15,302,1615,16484,2268,855,46,-51,904
2024-01-20T16,353,1980,17246,2267,422,46,7,926
2024-01-20T17,268,2074,16888,2266,559,44,890,1014
2024-01-20T18,331,2356,16081,2266,438,46,2503,1178
2024-01-20T19,414,2240,14690,2267,381,46,4031,980
2024-01-20T20,488,2055,15245,2265,-746,46,5434,956
2024-01-20T21,491,1810,15340,2264,-872,46,5112,1485
2024-01-20T22,495,1860,14793,2265,55,46,4643,1492
2024-01-20T23,381,2005,14931,2266,26,45,4266,1438
2024-01-21T00,381,2150,16016,2265,297,45,2731,1322
2024-01-21T01,341,2543,17611,2265,640,46,1219,1302
2024-01-21T02,382,3207,18564,2265,823,46,267,1554
2024-01-21T03,333,3285,19068,2266,1697,46,-59,1511
2024-01-21T04,339,3339,18658,2266,1395,46,-52,1205
2024-01-21T05,318,3349,18490,2265,1123,46,-52,821
2024-01-21T06,274,3308,17597,2265,1540,46,-44,829
2024-01-21T07,215,3181,17351,2264,1001,46,-46,877
2024-01-21T08,205,2551,16772,2263,724,46,-54,773
2024-01-21T09,204,2221,16440,2263,225,46,-55,978
2024-01-21T10,203,1593,15925,2264,106,46,-55,1026
2024-01-21T11,203,1106,15814,2264,-66,46,-55,1078
2024-01-21T12,203,1073,15584,2263,-581,46,-56,1202
2024-01-21T13,203,1079,15497,2263,-700,44,-56,1230
2024-01-21T14,203,1086,14984,2264,-362,46,-56,1268
2024-01-21T15,203,1231,14458,2264,299,46,-56,1144
2024-01-21T16,203,1703,14572,2264,256,46,-14,1259
2024-01-21T17,202,1750,14139,2263,1036,46,781,1221
2024-01-21T18,203,1871,14252,2263,473,46,2958,1009
2024-01-21T19,203,1667,13674,2262,-654,46,5237,947
2024-01-21T20,203,1343,13057,2261,-1790,46,7272,963
2024-01-21T21,201,1236,12280,2262,-2327,46,8051,1261
2024-01-21T22,201,1258,12368,2262,-2214,46,8239,1288
2024-01-21T23,202,1346,12675,2261,-2079,46,8140,1395
2024-01-22T00,204,1488,12596,2261,-1266,46,7280,1626
2024-01-22T01,265,1846,12961,2262,306,40,4669,1560
2024-01-22T02,285,2634,16273,2262,882,-1,1013,1618
2024-01-22T03,213,2795,17236,2261,3111,-1,-52,1266
2024-01-22T04,205,3308,17123,2262,2618,-1,-37,904
2024-01-22T05,207,3283,16823,2263,2294,0,-30,850
2024-01-22T06,205,3121,16361,2263,1340,-1,-53,1075
2024-01-22T07,204,2934,15463,2262,743,-2,-53,1206
2024-01-22T08,204,2582,15002,2262,599,-2,-53,1205
2024-01-22T09,203,2261,15091,2263,-11,-3,-52,1357
2024-01-22T10,203,1602,16743,2263,-927,-3,-52,1502
2024-01-22T11,222,1412,16433,2262,-980,-3,-52,1525
2024-01-22T12,207,1424,15438,2261,-624,-3,-53,1374
2024-01-22T13,204,1422,14983,2263,-22,-3,-53,1464
2024-01-22T14,204,1605,15448,2263,370,-3,-53,1195
2024-01-22T15,199,2137,16229,2263,759,-3,-54,948
2024-01-22T16,256,2882,17465,2263,1652,0,-17,894
2024-01-22T17,295,3080,17989,2264,2535,34,272,901
2024-01-22T18,220,3048,18208,2264,2726,46,865,698
2024-01-22T19,380,2833,18554,2262,1886,46,1494,631
2024-01-22T20,333,2622,18954,2262,544,46,2731,642
2024-01-22T21,229,2272,18456,2262,-101,46,3298,614
2024-01-22T22,212,2374,17867,2261,202,46,2826,637
2024-01-22T23,256,2557,18418,2259,-289,46,2946,585
2024-01-23T00,415,2557,18225,2260,-64,46,2757,623
2024-01-23T01,328,2857,18744,2261,361,46,1971,714
2024-01-23T02,350,3444,19282,2261,1124,46,761,778
2024-01-23T03,411,3528,19738,2260,2013,46,-18,1087
2024-01-23T04,321,3794,19682,2262,1749,46,-47,1369
2024-01-23T05,235,3571,19295,2263,1063,46,-51,1783
2024-01-23T06,206,3508,18774,2263,879,46,-51,1947
2024-01-23T07,204,3178,17872,2262,716,46,-52,1696
2024-01-23T08,203,2672,17543,2262,1,46,-54,1737
2024-01-23T09,195,2196,17105,2263,-63,46,-54,1563
2024-01-23T10,195,1870,15885,2262,536,46,-54,1736
2024-01-23T11,194,1705,15957,2260,-57,46,-54,1778
2024-01-23T12,194,1493,16543,2261,-476,46,-54,1883
2024-01-23T13,195,1473,16326,2262,-211,46,-55,2000
2024-01-23T14,195,1540,16194,2263,225,46,-55,2235
2024-01-23T15,195,2542,16324,2263,1395,46,-54,2080
2024-01-23T16,195,3342,16441,2264,2847,45,55,1976
2024-01-23T17,195,3573,16598,2264,2614,45,1458,1950
2024-01-23T18,216,3096,15812,2264,561,46,4848,2020
2024-01-23T19,199,2528,13957,2263,10,46,6743,2223
2024-01-23T20,197,2225,13095,2263,-1185,46,8088,2160
2024-01-23T21,196,1939,12993,2263,-2112,46,9201,2055
2024-01-23T22,195,1944,12438,2263,-2189,46,9155,2146
2024-01-23T23,197,1948,13041,2262,-2081,46,8498,2269
2024-01-24T00,258,1938,13545,2262,-1575,46,7606,2204
2024-01-24T01,300,2428,14334,2263,-787,46,6496,2542
2024-01-24T02,356,3318,16377,2263,1225,46,1985,2979
2024-01-24T03,343,3399,17504,2262,3294,46,-34,3096
2024-01-24T04,249,3878,17534,2263,3133,46,-37,2853
2024-01-24T05,200,3699,17537,2263,3238,46,-34,2419
2024-01-24T06,213,3635,17364,2264,3214,46,-6,1578
2024-01-24T07,289,3155,17721,2263,2620,46,-21,1258
2024-01-24T08,209,2755,17477,2264,1274,44,-34,1264
2024-01-24T09,205,2042,17343,2265,243,46,-47,1657
2024-01-24T10,204,1771,17306,2266,-58,47,-48,1883
2024-01-24T11,203,1590,16915,2262,-177,46,-50,1665
2024-01-24T12,203,1571,17391,2263,-613,46,-50,2003
2024-01-24T13,202,1639,17320,2263,-347,46,-50,1916
2024-01-24T14,215,1870,16828,2263,834,46,-51,1357
2024-01-24T15,374,2458,17405,2264,660,46,-52,1834
2024-01-24T16,262,3384,17807,2264,1682,46,115,1752
2024-01-24T17,238,3521,17884,2263,1374,46,1644,1217
2024-01-24T18,341,2844,17050,2263,1227,46,3848,857
2024-01-24T19,409,2323,17317,2262,402,46,4984,793
2024-01-24T20,267,1995,17915,2263,-507,44,5633,997
2024-01-24T21,204,1839,17868,2262,-1011,45,5755,1280
2024-01-24T22,202,1785,18620,2262,-2049,46,6449,1868
2024-01-24T23,200,1812,17102,2260,-729,46,5958,1825
2024-01-25T00,222,1920,16880,2260,457,46,4267,1378
2024-01-25T01,274,2512,18148,2261,1091,46,2423,1364
2024-01-25T02,281,3335,19435,2262,1247,46,721,1353
2024-01-25T03,355,3780,19858,2261,2276,46,-43,1479
2024-01-25T04,349,4051,19730,2261,1759,46,-51,1529
2024-01-25T05,230,4169,19008,2261,1277,46,-50,1689
2024-01-25T06,197,3814,18737,2261,884,46,-33,1632
2024-01-25T07,197,3039,18168,2260,497,46,-27,1969
2024-01-25T08,196,2173,17246,2263,308,46,-23,2558
2024-01-25T09,196,1833,16829,2264,-409,46,-37,2797
2024-01-25T10,220,1667,14177,2263,128,46,-51,2815
2024-01-25T11,201,1422,14143,2262,-99,45,-51,2917
2024-01-25T12,198,1572,13623,2263,8,45,-51,3026
2024-01-25T13,200,1568,13695,2263,-259,46,-52,3120
2024-01-25T14,200,1726,13396,2263,142,46,-53,3351
2024-01-25T15,203,2344,14053,2264,470,46,-52,3421
2024-01-25T16,202,2638,15051,2263,1460,46,98,3218
2024-01-25T17,203,2529,15237,2263,1525,46,1856,2712
2024-01-25T18,203,2500,14171,2263,28,46,6162,2504
2024-01-25T19,203,1958,11797,2263,-815,46,9813,2331
2024-01-25T20,203,1548,10835,2262,-2263,46,12018,2407
2024-01-25T21,202,1365,11474,2262,-3173,46,12091,2300
2024-01-25T22,202,1321,11097,2262,-2991,46,12138,2249
2024-01-25T23,201,1058,11561,2262,-3186,46,12501,2689
2024-01-26T00,203,1160,10983,2260,-2369,46,11954,2949
2024-01-26T01,260,1617,10518,2260,-183,46,9617,2835
2024-01-26T02,259,3281,13597,2261,1292,46,3033,3022
2024-01-26T03,286,3857,14961,2262,3400,46,80,2938
2024-01-26T04,340,4085,15284,2262,3205,46,6,2940
2024-01-26T05,332,3820,15683,2262,2452,46,-26,2785
2024-01-26T06,249,3760,15522,2263,2783,46,-25,2560
2024-01-26T07,361,3333,15299,2265,2403,46,-26,2337
2024-01-26T08,312,3051,14758,2263,974,46,-26,2699
2024-01-26T09,216,2543,14363,2262,516,46,-26,2488
2024-01-26T10,201,2172,14243,2262,483,46,-26,1955
2024-01-26T11,202,1934,14502,2263,41,46,-40,1711
2024-01-26T12,203,1802,14474,2262,156,46,-46,1180
2024-01-26T13,204,1930,14787,2262,176,46,-46,807
2024-01-26T14,204,2224,15297,2262,385,46,-46,746
2024-01-26T15,246,2995,15412,2264,1072,46,-42,715
2024-01-26T16,293,3396,15865,2264,2636,46,245,714
2024-01-26T17,214,3170,15049,2263,1710,45,3255,795
2024-01-26T18,203,2208,12696,2263,-745,45,9562,796
2024-01-26T19,203,1820,11711,2263,-1685,46,12344,924
2024-01-26T20,203,1719,12665,2264,-2906,46,13313,1056
2024-01-26T21,201,1533,12298,2262,-3018,46,12854,1049
2024-01-26T22,201,1482,12422,2262,-2868,46,12523,952
2024-01-26T23,201,1512,12752,2263,-2468,46,12198,982
2024-01-27T00,203,1612,12124,2263,-1433,46,10795,1118
2024-01-27T01,225,2044,12635,2262,468,46,8027,1140
2024-01-27T02,324,2989,14976,2262,1692,46,2259,1016
2024-01-27T03,330,3353,16149,2264,3077,46,-21,921
2024-01-27T04,256,3662,16422,2265,2928,46,-36,839
2024-01-27T05,212,3587,16231,2263,2494,46,6,829
2024-01-27T06,205,3570,16094,2263,2233,46,11,727
2024-01-27T07,203,3415,15793,2264,1832,46,-32,708
2024-01-27T08,200,2975,15449,2263,1194,46,-46,701
2024-01-27T09,202,2609,14537,2263,922,46,-46,724
2024-01-27T10,201,1992,13438,2263,713,46,-46,750
2024-01-27T11,202,2129,12589,2261,520,46,-46,829
2024-01-27T12,202,1954,11978,2262,328,46,-46,907
2024-01-27T13,203,1886,11584,2262,333,46,-47,878
2024-01-27T14,204,1845,11782,2262,429,46,-47,914
2024-01-27T15,203,2316,11588,2262,556,46,-44,1037
2024-01-27T16,202,2167,11927,2262,1257,46,268,1047
2024-01-27T17,201,2250,10958,2262,392,46,3573,1065
2024-01-27T18,202,2106,9346,2263,-1434,46,9599,1084
2024-01-27T19,202,1740,8952,2263,-1762,46,11745,1194
2024-01-27T20,202,1340,9292,2262,-2123,46,12029,1252
2024-01-27T21,202,782,9450,2262,-1854,46,11405,1231
2024-01-27T22,202,933,9583,2263,-1807,46,10714,854
2024-01-27T23,202,985,8611,2262,-937,46,10102,523
2024-01-28T00,203,1056,8162,2261,-51,46,9470,717
2024-01-28T01,201,1724,9938,2260,641,46,7061,748
2024-01-28T02,201,2797,13343,2261,1416,46,2101,723
2024-01-28T03,202,3033,14412,2261,3361,46,-10,779
2024-01-28T04,199,3210,14436,2261,3089,46,-39,693
2024-01-28T05,200,3090,14126,2261,3237,46,-53,721
2024-01-28T06,198,2801,13930,2261,2941,46,-53,790
2024-01-28T07,201,2548,13603,2262,2193,46,-54,806
2024-01-28T08,201,2337,13115,2261,1389,46,-54,835
2024-01-28T09,200,1991,12591,2261,627,46,-55,963
2024-01-28T10,198,1615,11662,2261,905,46,-55,950
2024-01-28T11,198,1584,11083,2262,461,46,-55,1029
2024-01-28T12,199,1580,10338,2263,467,46,-54,1121
2024-01-28T13,199,1470,9984,2262,465,46,-55,1215
2024-01-28T14,201,1384,9682,2262,563,46,-55,1188
2024-01-28T15,200,1666,9893,2262,618,46,-55,1224
2024-01-28T16,199,1784,9834,2263,1590,46,196,1239
2024-01-28T17,203,1739,8412,2261,806,46,2938,1281
2024-01-28T18,203,1218,7690,2261,-983,46,8682,1186
2024-01-28T19,203,936,8472,2262,-2497,46,10840,1206
2024-01-28T20,202,770,9222,2262,-3161,46,11338,892
2024-01-28T21,202,665,8755,2261,-2780,46,11139,671
2024-01-28T22,201,658,8543,2261,-2366,46,10801,665
2024-01-28T23,202,654,8062,2260,-1649,46,10266,585
2024-01-29T00,203,796,7211,2261,-284,46,9207,503
2024-01-29T01,207,1623,8039,2261,648,46,7463,670
2024-01-29T02,332,2595,11386,2260,1312,46,2730,578
2024-01-29T03,344,2939,13584,2260,2722,46,129,605
2024-01-29T04,272,3277,13604,2252,2956,46,-53,675
2024-01-29T05,212,3202,13231,2211,2732,46,-51,682
2024-01-29T06,283,2848,13362,2209,2398,46,-52,707
2024-01-29T07,304,2383,13258,2243,1666,46,-51,732
2024-01-29T08,216,2208,12501,2258,967,46,-52,714
2024-01-29T09,202,1947,11930,2263,777,46,-52,676
2024-01-29T10,203,1648,11683,2264,669,46,-52,586
2024-01-29T11,201,1494,11670,2262,310,46,-52,592
2024-01-29T12,202,1385,11393,2262,331,46,-52,654
2024-01-29T13,202,1272,11572,2261,314,46,-52,651
2024-01-29T14,210,1393,12183,2261,483,46,-53,562
2024-01-29T15,351,2018,12982,2261,1284,46,-53,512
2024-01-29T16,373,2725,12783,2261,2782,36,247,651
2024-01-29T17,246,2755,12005,2261,1588,36,3634,679
2024-01-29T18,204,2114,9171,2261,-363,36,10559,591
2024-01-29T19,203,1525,9107,2261,-1294,36,13193,504
2024-01-29T20,196,999,10281,2261,-2223,44,13880,532
2024-01-29T21,194,1149,10168,2262,-2265,46,13867,553
2024-01-29T22,193,885,10135,2261,-2380,46,13939,667
2024-01-29T23,193,872,10202,2260,-2232,46,13964,651
2024-01-30T00,196,1084,9696,2261,-1306,46,13192,593
2024-01-30T01,262,2182,9601,2261,391,46,10386,445
2024-01-30T02,286,3259,12813,2261,1320,46,3252,313
2024-01-30T03,313,3699,14755,2260,3491,46,20,279
2024-01-30T04,286,3910,14676,2261,3048,46,-52,275
2024-01-30T05,334,3627,14537,2261,2548,46,-52,256
2024-01-30T06,234,3179,14299,2262,2073,46,-51,227
2024-01-30T07,205,2924,13787,2260,1861,46,-40,181
2024-01-30T08,204,2450,13034,2261,1094,46,-50,155
2024-01-30T09,203,2057,12255,2262,659,46,-53,169
2024-01-30T10,202,2212,10944,2262,570,46,-53,172
2024-01-30T11,202,2195,10230,2260,239,46,-52,229
2024-01-30T12,202,2307,10107,2260,135,46,-52,193
2024-01-30T13,203,2360,10927,2261,-253,46,-32,294
2024-01-30T14,204,2253,10540,2260,471,46,-42,290
2024-01-30T15,247,2265,11307,2260,1447,44,-35,219
2024-01-30T16,207,2788,11600,2260,3012,45,316,235
2024-01-30T17,203,2530,11001,2260,1559,45,4009,226
2024-01-30T18,202,2050,9178,2260,-543,45,10732,190
2024-01-30T19,202,1630,9384,2260,-1396,45,13512,203
2024-01-30T20,202,1291,9342,2261,-1581,45,13646,251
2024-01-30T21,201,1063,9819,2261,-2100,45,13399,283
2024-01-30T22,200,1184,9419,2261,-1888,45,13238,273
2024-01-30T23,200,1399,9641,2260,-2106,45,12679,313
2024-01-31T00,201,1379,9423,2261,-1080,45,11248,258
2024-01-31T01,201,1991,10514,2259,-131,46,8149,240
2024-01-31T02,223,3096,13106,2259,1476,46,2484,264
2024-01-31T03,205,3647,15177,2260,3495,46,49,278
2024-01-31T04,203,4368,15252,2261,3216,46,-6,365
2024-01-31T05,202,4212,14857,2260,2598,46,-13,311
2024-01-31T06,202,4083,14266,2260,2028,46,-18,281
2024-01-31T07,203,3910,13862,2261,1329,46,-17,291
2024-01-31T08,248,3391,12640,2263,776,46,-19,261
2024-01-31T09,245,2545,12382,2262,656,46,-31,284
2024-01-31T10,206,2686,11944,2261,561,46,-47,311
2024-01-31T11,202,2557,11307,2261,459,46,-44,366
2024-01-31T12,199,2508,10784,2260,402,46,-49,381
2024-01-31T13,201,2328,10835,2261,408,46,-48,451
2024-01-31T14,199,2531,11086,2260,490,46,-48,713
2024-01-31T15,253,2804,11273,2260,1014,45,-43,769
2024-01-31T16,207,3518,11479,2260,2627,45,234,791
2024-01-31T17,198,3509,10958,2260,2043,45,2815,830
2024-01-31T18,205,2763,10499,2260,-70,45,8071,795
2024-01-31T19,203,2280,10737,2258,-495,46,8930,937
2024-01-31T20,205,2185,10925,2259,-1412,46,8371,1153
2024-01-31T21,201,2009,11203,2260,-1954,46,8646,1120
2024-01-31T22,202,1862,10921,2260,-1460,46,7904,1128
2024-01-31T23,201,2140,10623,2260,-812,46,6145,1559
2024-02-01T00,221,2278,10302,2260,456,46,4428,1827
