period,Battery storage,Coal,Geothermal,Hydro,Natural Gas,Nuclear,Other,Petroleum,Pumped storage,Solar,Solar with integrated battery storage,Wind
2025-11-15T19,-1,546,434,1675,12034,2262,-343,46,0,2610,0,2919
2025-11-15T20,-8,520,433,1711,11860,2262,-68,46,0,2758,0,2663
2025-11-15T21,-27,416,434,1869,12499,2262,898,46,0,2585,0,1449
2025-11-15T22,-21,413,431,1661,13279,2260,948,46,180,2800,0,932
2025-11-15T23,5,394,429,1795,13519,2259,642,46,185,2711,1,828
2025-11-16T00,-3,367,433,1920,13181,2260,480,46,234,2905,42,1144
2025-11-16T01,9,408,412,2855,13244,2261,816,46,224,1083,61,1795
2025-11-16T02,4,414,402,3059,13739,2260,1467,46,236,84,63,1730
2025-11-16T03,5,418,407,3379,13576,2260,2290,46,236,4,27,1411
2025-11-16T04,16,418,413,3352,13295,2261,1533,46,237,7,0,1591
2025-11-16T05,-1,419,407,3459,13396,2261,1092,46,233,6,0,1533
2025-11-16T06,2,422,409,2937,13709,2262,1096,46,0,6,0,1604
2025-11-16T07,-2,422,415,2813,13680,2262,574,46,0,5,0,1798
2025-11-16T08,-2,417,405,2665,13097,2260,-130,45,0,3,0,2305
2025-11-16T09,20,486,414,2044,11614,2261,-3,46,0,4,0,2339
2025-11-16T10,13,517,415,1698,10760,2260,712,45,0,5,0,2431
2025-11-16T11,-1,472,418,1574,10205,2261,146,45,0,3,0,2405
2025-11-16T12,-1,374,421,1472,9922,2261,-91,45,0,1,0,2502
2025-11-16T13,-1,357,420,1310,9874,2262,-109,45,0,0,0,2573
2025-11-16T14,-2,356,424,1199,10056,2262,43,46,0,1,0,2314
2025-11-16T15,-1,355,421,1485,10488,2262,301,43,0,39,3,2236
2025-11-16T16,-7,355,423,1304,10381,2262,709,46,0,525,35,2197
2025-11-16T17,-36,355,421,1257,10569,2262,-592,46,0,3313,39,2068
2025-11-16T18,-24,355,418,1008,11498,2262,-2427,46,0,6816,23,1909
2025-11-16T19,-53,356,419,1050,11774,2261,-2548,46,0,7896,23,1744
2025-11-16T20,-29,405,408,936,13954,2261,-4447,46,0,8776,24,1893
2025-11-16T21,-139,466,398,1196,14134,2261,-5120,46,0,9382,23,2360
2025-11-16T22,-136,372,398,1048,13924,2260,-4698,46,0,8413,23,2751
2025-11-16T23,-126,362,397,943,13404,2259,-3895,46,0,7244,26,2824
2025-11-17T00,38,452,398,1235,12667,2259,-2767,46,0,7129,108,2645
2025-11-17T01,17,388,395,1838,10490,2260,223,46,184,4209,96,2660
2025-11-17T02,-1,410,396,2277,10521,2260,3376,46,233,380,235,2839
2025-11-17T03,3,369,401,2301,10615,2261,4189,46,234,-49,207,2899
2025-11-17T04,3,463,399,2558,10307,2261,4099,46,236,-42,143,2690
2025-11-17T05,10,391,415,2641,9697,2261,3795,46,235,-44,170,2609
2025-11-17T06,12,387,424,2661,9893,2262,3307,46,210,-46,97,2586
2025-11-17T07,10,444,425,2453,9949,2261,2358,46,0,-45,6,2637
2025-11-17T08,21,474,412,2070,9955,2260,848,44,0,-45,6,2732
2025-11-17T09,-4,454,392,1438,10654,2260,-138,46,0,-44,0,2866
2025-11-17T10,9,394,393,1504,12079,2260,-979,46,0,-45,0,2775
2025-11-17T11,10,409,397,1580,12553,2259,-1753,46,0,-47,0,2484
2025-11-17T12,9,395,396,1414,12107,2260,-1614,25,0,-47,0,2512
2025-11-17T13,8,362,394,1211,11591,2260,-1298,44,0,-47,0,2679
2025-11-17T14,-1,447,398,1149,10922,2260,-792,46,0,-46,0,2758
2025-11-17T15,0,370,394,1432,10625,2262,150,46,0,-8,2,2537
2025-11-17T16,-26,349,394,2100,10522,2262,2588,46,0,655,10,2449
2025-11-17T17,-21,350,391,1878,11397,2263,381,46,0,3959,92,2351
2025-11-17T18,-96,356,390,1442,13693,2263,-2066,46,0,6690,215,2281
2025-11-17T19,-147,356,390,1618,14486,2263,-3380,46,0,8554,168,2494
2025-11-17T20,-99,356,386,1137,14101,2262,-3408,46,0,8294,165,2566
2025-11-17T21,-20,356,389,1102,14408,2262,-3446,44,0,8085,166,2590
2025-11-17T22,13,355,385,1011,14538,2262,-3486,45,0,8583,165,2655
2025-11-17T23,13,351,387,1025,13517,2262,-2099,46,0,7506,96,2282
2025-11-18T00,93,348,384,1066,13414,2261,-560,46,228,5228,33,2150
2025-11-18T01,9,363,387,2047,13845,2261,1844,46,236,2171,68,1824
2025-11-18T02,-2,473,390,2580,13714,2261,3595,46,236,197,71,1764
2025-11-18T03,2,441,394,3061,13901,2262,3868,46,235,-27,51,1984
2025-11-18T04,3,527,391,2924,13370,2262,3311,46,235,-26,49,2199
2025-11-18T05,13,619,390,2773,12888,2262,2616,46,235,-33,52,2079
2025-11-18T06,5,620,395,2472,13025,2262,2331,44,223,-36,81,1307
2025-11-18T07,5,620,395,2286,12961,2262,1758,46,0,-36,4,1118
2025-11-18T08,0,620,388,1971,11964,2261,-284,46,0,-36,0,1624
2025-11-18T09,0,576,394,1733,11676,2261,-328,46,0,-35,0,1683
2025-11-18T10,1,592,392,1324,11503,2261,212,46,0,-37,0,1353
2025-11-18T11,0,594,391,1291,11203,2259,47,46,0,-37,0,1282
2025-11-18T12,-2,623,396,1318,12278,2260,-564,46,0,-37,0,1081
2025-11-18T13,1,625,396,1348,12415,2261,-491,46,0,-38,0,1125
2025-11-18T14,95,625,395,1385,11726,2260,295,46,0,-38,0,1266
2025-11-18T15,136,625,398,1829,12241,2261,1062,46,0,-25,1,1221
2025-11-18T16,39,625,397,2013,12682,2261,3533,46,0,387,3,1264
2025-11-18T17,12,625,397,2164,12926,2261,1684,46,0,3448,127,1159
2025-11-18T18,-169,625,396,1585,12907,2261,-1262,46,0,6930,110,1207
2025-11-18T19,-176,625,396,1196,14594,2262,-4165,46,0,10660,186,1361
2025-11-18T20,-119,609,398,1158,15193,2260,-5481,46,0,11058,337,1546
2025-11-18T21,-27,484,397,1102,15377,2259,-5881,45,0,11137,400,1659
2025-11-18T22,-20,532,397,1085,14366,2258,-4964,46,0,11140,397,1544
2025-11-18T23,1,536,396,943,13981,2257,-3926,46,0,11187,422,1283
2025-11-19T00,21,611,394,923,12623,2257,-1848,46,0,10571,311,1076
2025-11-19T01,61,623,398,1795,12457,2257,534,46,0,6279,200,1075
2025-11-19T02,3,623,398,2745,14121,2258,4502,46,226,743,193,1102
2025-11-19T03,28,625,402,2796,14304,2259,4713,42,235,-27,220,1235
2025-11-19T04,55,626,399,3104,14430,2259,4481,45,236,-18,219,1232
2025-11-19T05,48,626,402,3104,14352,2259,3868,46,236,-16,187,1268
2025-11-19T06,167,623,399,2608,14306,2261,3931,46,212,-25,129,1217
2025-11-19T07,108,620,401,2819,14151,2262,3419,46,0,-30,9,1198
2025-11-19T08,-1,517,393,2496,13963,2263,1663,46,0,-32,0,1154
2025-11-19T09,-2,489,403,1927,13749,2261,706,46,0,-32,0,1280
2025-11-19T10,0,491,407,1693,13369,2261,337,46,0,-32,0,1281
2025-11-19T11,0,491,405,1397,13203,2260,47,46,0,-33,0,1253
2025-11-19T12,0,489,408,1345,13650,2261,-295,46,0,-33,0,898
2025-11-19T13,3,490,408,1379,13649,2261,-405,46,0,-33,0,772
2025-11-19T14,129,507,406,1603,13635,2260,125,46,0,-33,0,725
2025-11-19T15,81,614,409,2058,14148,2261,1128,46,0,-1,3,530
2025-11-19T16,-2,627,404,2471,14484,2262,3065,46,0,719,32,511
2025-11-19T17,-10,627,403,2308,14483,2261,331,46,0,5353,139,359
2025-11-19T18,-113,579,397,1442,14807,2261,-2852,46,0,12067,187,342
2025-11-19T19,-25,456,397,1240,15312,2262,-3812,46,0,13264,227,538
2025-11-19T20,-107,366,394,1264,16898,2261,-5866,46,0,13548,282,686
2025-11-19T21,-89,356,399,1071,17079,2259,-6126,46,0,13689,317,727
2025-11-19T22,-50,355,393,875,16997,2258,-5606,46,0,13179,376,813
2025-11-19T23,-44,387,398,1049,16295,2255,-4437,46,0,10889,402,730
2025-11-20T00,-44,512,398,1517,15108,2253,-2796,46,0,10168,238,674
2025-11-20T01,69,522,395,2700,14295,2254,23,46,0,6288,113,589
2025-11-20T02,5,487,400,3290,15341,2254,4051,46,205,770,44,716
2025-11-20T03,28,446,400,3342,15598,2254,5011,48,232,12,55,1018
2025-11-20T04,26,473,400,3156,15392,2254,4012,46,233,23,169,1276
2025-11-20T05,102,515,401,3064,15143,2255,4261,46,233,22,83,1441
2025-11-20T06,127,516,403,2958,15019,2256,4607,46,203,20,31,1413
2025-11-20T07,16,514,399,2414,14870,2258,4100,46,0,17,3,1355
2025-11-20T08,-1,513,397,2160,14574,2258,1564,46,0,18,9,1558
2025-11-20T09,0,515,398,1895,14638,2259,402,46,0,19,0,1135
2025-11-20T10,-1,517,397,2086,14509,2257,294,46,0,20,0,855
2025-11-20T11,-1,517,404,2129,13848,2255,10,46,0,-17,0,775
2025-11-20T12,0,475,410,2117,13623,2256,-599,46,0,-53,0,1102
2025-11-20T13,27,513,412,2231,13248,2257,-504,46,0,-53,0,1309
2025-11-20T14,0,515,422,2268,13565,2258,129,46,0,-53,0,1304
2025-11-20T15,27,518,430,2619,14252,2258,1277,46,0,-9,9,896
2025-11-20T16,-3,512,427,2431,14544,2259,3246,46,0,923,116,668
2025-11-20T17,-30,409,425,2511,15119,2259,-122,46,0,5924,196,745
2025-11-20T18,-30,361,417,2088,17893,2259,-4517,57,0,10758,194,1060
2025-11-20T19,-26,397,419,2098,17866,2258,-5296,46,0,11921,183,1354
2025-11-20T20,-25,365,420,1908,17932,2258,-5491,46,0,11129,204,1491
2025-11-20T21,-24,425,422,1908,18551,2256,-5491,46,0,10033,268,1901
2025-11-20T22,5,509,421,1662,17646,2257,-4459,46,0,9113,311,1931
2025-11-20T23,-25,519,420,1751,17071,2257,-3529,46,0,8478,215,1675
2025-11-21T00,8,517,419,1794,15872,2255,-1568,46,183,5894,63,1534
2025-11-21T01,-49,563,421,2551,14979,2256,1375,46,185,2043,32,1511
2025-11-21T02,-31,567,416,3094,15206,2257,3918,46,177,141,29,1316
2025-11-21T03,-36,567,419,3276,15432,2256,4691,46,0,-47,131,1560
2025-11-21T04,28,568,419,3280,15350,2257,3844,46,0,-43,85,1784
2025-11-21T05,14,569,424,3078,15760,2258,3144,46,0,-43,30,1619
2025-11-21T06,8,570,420,2928,15543,2257,2719,44,0,-45,20,1597
2025-11-21T07,-3,570,422,2426,15118,2258,2694,45,0,-47,2,1545
2025-11-21T08,0,559,422,2217,14961,2258,861,46,0,-47,0,1579
2025-11-21T09,-8,546,422,1909,15137,2259,-292,46,0,-47,0,1767
2025-11-21T10,-9,520,419,1921,13824,2259,-49,46,0,-47,0,1567
2025-11-21T11,-5,484,421,1939,13559,2257,-523,46,0,-48,0,1746
2025-11-21T12,-3,448,421,1859,14085,2258,-1097,46,0,-49,0,2036
2025-11-21T13,-5,442,422,1876,13994,2258,-1457,46,0,-49,0,2362
2025-11-21T14,-1,505,422,1940,13435,2257,-752,46,0,-49,0,2630
2025-11-21T15,99,545,422,2472,13439,2257,458,40,0,-50,1,2727
2025-11-21T16,51,559,423,2564,13507,2258,2703,-2,22,22,24,2347
2025-11-21T17,14,570,423,2529,13725,2258,3447,-1,0,505,31,2311
2025-11-21T18,-17,616,422,2271,14145,2260,1647,0,2,1950,37,2264
2025-11-21T19,-23,627,417,1794,13780,2261,172,-2,160,3122,3,1944
2025-11-21T20,-27,626,423,1498,15387,2260,-1806,-3,0,4102,10,1840
2025-11-21T21,-6,558,420,1072,15860,2260,-2723,-3,0,4952,1,1807
2025-11-21T22,-14,547,420,1018,16787,2260,-3662,-3,0,5391,0,1727
2025-11-21T23,0,546,417,1209,16942,2258,-3864,-3,0,5364,0,1758
2025-11-22T00,29,545,417,1422,15507,2257,-1866,11,0,4428,0,1627
2025-11-22T01,2,588,420,1400,14848,2257,735,26,0,2294,30,1524
2025-11-22T02,13,546,417,2809,14809,2257,2898,45,0,287,2,1716
2025-11-22T03,20,545,418,3012,14931,2257,3987,46,0,-34,51,1482
2025-11-22T04,13,547,419,3212,14958,2258,3288,46,0,-31,56,1253
2025-11-22T05,4,520,422,3165,14709,2258,2524,45,0,-31,51,1101
2025-11-22T06,5,507,420,3019,14657,2258,2169,46,0,-33,50,961
2025-11-22T07,-1,491,429,2768,14565,2260,1714,46,0,-35,41,872
2025-11-22T08,-43,489,422,2690,14548,2259,486,46,0,-37,44,900
2025-11-22T09,-3,477,422,2387,14546,2260,-245,46,0,-38,2,800
2025-11-22T10,4,470,422,2205,13998,2259,144,46,0,-38,0,679
2025-11-22T11,-2,399,422,2215,13035,2258,83,46,0,-38,0,709
2025-11-22T12,-2,352,421,2059,12366,2259,-19,46,0,-38,0,813
2025-11-22T13,2,350,423,2109,11801,2259,30,46,0,-39,0,837
2025-11-22T14,-1,366,423,2327,11640,2257,-49,46,0,-39,0,1005
2025-11-22T15,0,503,423,2530,11721,2258,187,46,0,-37,0,990
2025-11-22T16,8,594,421,2589,11936,2259,1449,46,0,69,6,914
2025-11-22T17,-8,613,421,2585,11538,2259,764,45,0,1308,11,876
2025-11-22T18,-18,559,420,2007,10200,2259,229,45,0,3946,17,896
2025-11-22T19,-16,585,421,1385,10999,2260,-1069,45,0,6226,33,1001
2025-11-22T20,-13,588,419,1188,13251,2260,-2931,45,0,6810,34,1249
2025-11-22T21,-15,588,421,1087,14227,2260,-4132,45,0,6908,48,1399
2025-11-22T22,-11,571,417,1067,15350,2260,-5355,45,0,7991,101,1235
2025-11-22T23,-1,588,420,1043,14991,2260,-4917,45,0,7708,78,1294
2025-11-23T00,-1,606,419,1441,13287,2257,-2937,45,0,6673,8,1235
2025-11-23T01,-2,619,422,2134,11692,2258,137,45,0,4153,98,1021
2025-11-23T02,-1,620,417,2905,11225,2259,3988,45,0,435,228,866
2025-11-23T03,26,621,419,3461,11428,2257,4686,45,0,-45,158,856
2025-11-23T04,18,621,426,3531,10741,2257,3766,45,0,-40,90,937
2025-11-23T05,15,621,424,3329,11090,2258,2641,45,0,-39,142,1144
2025-11-23T06,25,620,426,3290,11036,2259,2131,46,0,-40,98,1255
2025-11-23T07,8,586,428,3084,11033,2259,1873,46,0,-51,5,1404
2025-11-23T08,-13,507,426,2968,10644,2258,953,46,0,-54,0,1649
2025-11-23T09,-1,491,425,2744,10567,2259,99,46,0,-53,1,1310
2025-11-23T10,0,429,427,2696,10588,2259,411,46,0,-52,0,1296
2025-11-23T11,0,485,425,2533,9592,2258,220,46,0,-53,0,1204
2025-11-23T12,-1,453,417,2472,9302,2258,326,46,0,-55,0,955
2025-11-23T13,-2,465,420,2466,9488,2258,43,45,0,-55,0,860
2025-11-23T14,-7,536,428,2530,9490,2258,179,45,0,-55,0,893
2025-11-23T15,9,612,428,2655,9662,2260,408,46,0,-36,2,1101
2025-11-23T16,9,622,427,2591,9570,2260,1000,45,0,535,9,1056
2025-11-23T17,-4,550,427,2199,7689,2259,135,45,0,5736,117,912
2025-11-23T18,-25,400,420,1245,8586,2258,-1771,46,0,12401,307,777
2025-11-23T19,-20,350,420,783,10631,2258,-3667,46,0,14050,395,789
2025-11-23T20,-167,349,415,803,11365,2258,-5216,45,0,14062,401,995
2025-11-23T21,-175,349,412,439,12608,2256,-6317,46,0,14348,415,1105
2025-11-23T22,-161,349,412,393,12053,2256,-5865,46,0,14621,315,1208
2025-11-23T23,-148,348,411,392,13029,2256,-6393,46,0,15012,293,1346
2025-11-24T00,31,362,408,1032,12001,2254,-4264,45,0,13494,197,1529
2025-11-24T01,81,491,412,2251,9017,2254,336,41,2,7467,241,1697
2025-11-24T02,109,466,411,3178,8932,2255,4845,45,234,697,203,1735
2025-11-24T03,152,380,414,3540,9382,2255,5829,45,236,-40,234,1909
2025-11-24T04,133,350,413,3654,9314,2256,5340,45,236,-34,205,2234
2025-11-24T05,77,349,417,3694,9366,2256,4669,46,235,-32,151,2259
2025-11-24T06,29,349,412,3426,9613,2257,3686,45,224,-36,138,2215
2025-11-24T07,1,349,397,3394,9446,2256,2374,44,48,-39,13,2294
2025-11-24T08,-30,349,408,2656,9409,2258,1261,41,0,-42,0,2363
2025-11-24T09,-21,348,425,2435,9452,2259,463,44,0,-42,0,2277
2025-11-24T10,-6,347,421,1948,9424,2258,296,46,0,-41,0,2128
2025-11-24T11,-3,347,426,1814,9156,2257,51,45,0,-42,0,2072
2025-11-24T12,-7,348,427,1808,10052,2258,-426,45,0,-42,0,2293
2025-11-24T13,-3,347,427,1829,9551,2258,-559,43,0,-43,0,2332
2025-11-24T14,0,358,429,1956,9645,2258,-212,45,0,-42,0,2305
2025-11-24T15,55,450,427,2396,9681,2259,953,46,0,-22,3,2248
2025-11-24T16,-29,399,432,2240,9523,2261,2685,46,0,658,49,2340
2025-11-24T17,-165,352,421,2403,9752,2261,-152,46,0,5717,215,2066
2025-11-24T18,-23,350,421,1849,11011,2261,-3287,46,0,11296,390,1478
2025-11-24T19,-17,350,415,1462,11305,2260,-3934,46,0,12548,399,1207
2025-11-24T20,53,349,416,1303,12374,2258,-5040,46,0,12936,400,1056
2025-11-24T21,-17,349,414,1147,12854,2257,-5521,45,0,12992,419,999
2025-11-24T22,-144,394,414,1215,12987,2258,-5677,44,0,12862,418,943
2025-11-24T23,-150,420,415,1186,13876,2257,-6170,44,0,12525,358,989
2025-11-25T00,-52,434,414,1274,13096,2256,-4517,43,383,11237,222,1072
2025-11-25T01,2,441,413,2248,10886,2255,150,43,803,6070,53,1093
2025-11-25T02,3,401,409,2935,11418,2257,4636,43,1116,504,61,1136
2025-11-25T03,35,433,421,3303,11818,2259,5776,44,522,-43,171,1224
2025-11-25T04,83,351,423,3467,11895,2260,5249,44,234,-34,176,1383
2025-11-25T05,30,349,425,3387,12172,2259,4766,44,235,-35,137,1397
2025-11-25T06,26,348,431,3318,12178,2259,4378,45,180,-35,96,1341
2025-11-25T07,141,348,427,3073,12629,2261,3874,45,0,-41,18,1134
2025-11-25T08,12,369,428,2725,12793,2263,2064,45,0,-42,245,1201
2025-11-25T09,-6,362,428,2502,12937,2264,428,45,0,-41,13,1202
2025-11-25T10,-17,352,429,1954,13481,2260,282,45,0,-41,0,1190
2025-11-25T11,26,349,430,1930,13067,2258,132,46,0,-41,0,1330
2025-11-25T12,28,347,432,1960,13448,2259,-646,46,0,-43,0,1703
2025-11-25T13,21,347,432,2042,13068,2260,-446,46,0,-43,0,1275
2025-11-25T14,13,346,438,2137,12783,2262,69,46,0,-43,0,1151
2025-11-25T15,83,347,439,2373,13225,2262,1148,46,0,-23,1,1154
2025-11-25T16,-43,351,437,2413,13240,2262,3141,46,0,617,22,1055
2025-11-25T17,-129,350,436,2556,12793,2261,335,46,0,5597,77,964
2025-11-25T18,-5,349,427,2255,12642,2259,-2415,45,0,11147,165,876
2025-11-25T19,-5,349,419,1876,13807,2259,-4100,45,0,12767,296,747
2025-11-25T20,-21,350,418,1675,14967,2260,-4962,45,0,13008,395,566
2025-11-25T21,-23,351,414,1348,15522,2260,-5729,45,0,13039,438,485
2025-11-25T22,-162,351,420,1095,15411,2258,-5751,45,0,13158,420,555
2025-11-25T23,-172,350,422,1171,15743,2258,-5854,45,11,12988,399,593
2025-11-26T00,-6,348,421,1495,15362,2258,-4234,46,77,11580,290,457
2025-11-26T01,35,348,425,2068,14165,2259,1312,45,0,6151,242,451
2025-11-26T02,60,349,424,3217,15153,2257,5308,44,0,560,240,544
2025-11-26T03,83,350,427,3313,15409,2257,5679,45,0,-32,263,701
2025-11-26T04,51,350,430,3214,15325,2259,5071,45,0,-24,246,691
2025-11-26T05,76,350,432,3002,15009,2261,4824,46,0,-25,159,735
2025-11-26T06,119,350,436,2994,14621,2260,4606,45,0,-23,11,748
2025-11-26T07,91,349,436,3006,14872,2258,3867,45,0,-34,64,794
2025-11-26T08,0,352,440,2883,14847,2259,1329,45,0,-52,4,803
2025-11-26T09,-3,350,438,2134,15320,2261,173,45,0,-53,0,764
2025-11-26T10,-1,348,436,1987,15052,2261,137,46,0,-52,0,683
2025-11-26T11,-2,348,441,1934,14764,2260,-310,46,0,-54,0,628
2025-11-26T12,-1,348,440,1851,15013,2260,-562,46,0,-54,0,618
2025-11-26T13,-2,348,441,1944,14395,2261,-364,46,0,-55,0,545
2025-11-26T14,-44,348,442,2061,14512,2262,-283,46,0,-54,5,494
2025-11-26T15,6,349,445,2440,14496,2261,571,45,0,-28,36,618
2025-11-26T16,26,348,445,2739,14145,2261,2336,45,0,656,66,745
2025-11-26T17,-26,318,439,2841,12670,2259,44,45,0,5783,179,733
2025-11-26T18,-56,267,431,2423,14083,2258,-3516,45,0,11560,389,757
2025-11-26T19,-159,88,426,2098,15474,2258,-5365,45,0,13168,397,999
2025-11-26T20,-34,2,425,1693,16376,2259,-6474,45,0,13552,350,1261
2025-11-26T21,-163,0,426,1681,16589,2259,-6882,46,0,13882,379,1342
2025-11-26T22,-170,0,428,1345,16844,2257,-7078,45,0,14454,356,1374
2025-11-26T23,-150,0,425,1580,15803,2256,-6304,46,0,14787,195,1334
2025-11-27T00,39,0,425,1684,14346,2256,-3916,46,1,13420,128,1197
2025-11-27T01,32,0,428,2660,13087,2258,938,46,230,7143,198,1084
2025-11-27T02,31,0,426,3584,13570,2257,5820,46,236,598,276,1135
2025-11-27T03,164,0,431,3513,13934,2256,6603,46,235,-28,186,1219
2025-11-27T04,175,0,440,3415,13982,2257,5591,46,231,-21,173,1224
2025-11-27T05,68,0,434,3431,13928,2260,5125,46,0,-31,221,1395
2025-11-27T06,24,0,436,3425,13636,2261,4273,46,0,-49,154,1340
2025-11-27T07,9,0,438,3363,13613,2262,3941,46,0,-51,120,1239
2025-11-27T08,0,0,445,2771,14231,2263,2261,46,0,-54,0,1082
2025-11-27T09,0,0,438,2485,13857,2261,1186,46,0,-53,0,951
2025-11-27T10,-1,0,442,2162,13735,2261,1431,46,0,-52,0,940
2025-11-27T11,58,0,440,2128,13242,2260,625,45,0,-53,0,928
2025-11-27T12,0,0,442,1838,12771,2261,474,46,0,-54,0,842
2025-11-27T13,12,0,444,1969,12838,2259,290,46,0,-55,0,720
2025-11-27T14,46,0,443,2016,13002,2260,151,46,0,-55,0,577
2025-11-27T15,0,0,445,1997,13430,2257,468,46,0,-44,1,549
2025-11-27T16,8,0,447,2196,13275,2257,1075,46,0,377,56,552
2025-11-27T17,-21,0,439,1962,12555,2257,-109,46,0,3602,119,442
2025-11-27T18,-169,0,431,1772,14592,2258,-3318,46,0,7740,126,349
2025-11-27T19,-165,0,430,1697,15448,2255,-4519,46,0,9988,124,331
2025-11-27T20,-166,0,426,1436,17144,2256,-6325,46,0,11874,100,302
2025-11-27T21,-175,0,424,1341,17401,2257,-6617,46,0,12513,165,302
2025-11-27T22,-28,0,425,1237,16723,2258,-5838,46,0,12726,168,275
2025-11-27T23,-34,0,422,1227,15807,2257,-5003,46,0,11653,168,303
2025-11-28T00,-8,0,426,1293,14849,2256,-3006,46,193,9503,168,290
2025-11-28T01,-12,0,426,2105,12612,2256,1088,46,235,4961,146,365
2025-11-28T02,-4,0,429,3189,12365,2258,4224,46,235,599,145,391
2025-11-28T03,11,0,430,3233,12109,2256,4476,46,236,-36,145,400
2025-11-28T04,26,0,433,3015,11682,2256,3786,46,236,-53,145,368
2025-11-28T05,25,0,434,2824,11526,2256,3297,46,235,-51,145,429
2025-11-28T06,24,0,434,2736,11473,2258,3104,46,0,-51,105,572
2025-11-28T07,25,0,437,2726,11586,2257,3120,46,0,-53,55,602
2025-11-28T08,1,0,442,2588,11737,2256,2156,46,0,-54,15,557
2025-11-28T09,-1,0,441,2147,11460,2257,1814,46,0,-54,0,726
2025-11-28T10,0,0,439,2170,11161,2257,1451,46,0,-53,0,730
2025-11-28T11,0,0,444,2138,11036,2258,980,46,0,-53,0,878
2025-11-28T12,-2,0,441,2198,10942,2256,197,46,0,-55,0,1090
2025-11-28T13,-1,0,440,2200,10956,2257,92,46,0,-55,0,1207
2025-11-28T14,81,0,447,2333,10857,2259,99,46,0,-55,1,1371
2025-11-28T15,140,0,447,2443,10793,2260,721,46,0,-34,20,1509
2025-11-28T16,-33,0,447,2276,10527,2259,1466,46,0,622,69,1954
2025-11-28T17,-124,0,437,1989,9310,2259,46,46,0,5705,232,1982
2025-11-28T18,-95,0,435,1759,11342,2259,-3497,46,0,11549,315,1925
2025-11-28T19,-82,0,430,1312,12916,2259,-4831,46,0,12919,418,2227
2025-11-28T20,-30,0,428,882,14075,2258,-5936,46,0,12969,419,2266
2025-11-28T21,-23,0,423,762,14332,2258,-6428,46,0,12895,401,2361
2025-11-28T22,-11,0,427,777,14438,2258,-6571,46,0,12940,411,2472
2025-11-28T23,-2,0,421,701,14518,2258,-6039,46,0,12425,297,2308
2025-11-29T00,39,0,427,820,12594,2258,-3228,46,189,9987,113,2000
2025-11-29T01,43,0,421,1807,10336,2257,894,46,472,5815,63,2083
2025-11-29T02,22,0,426,2953,10370,2258,5171,46,370,606,161,2196
2025-11-29T03,23,0,427,3135,10619,2258,5967,46,187,36,337,2058
2025-11-29T04,24,0,431,3121,10244,2258,5444,46,198,-22,244,1985
2025-11-29T05,33,0,432,2976,10515,2256,4355,46,213,-23,168,2683
2025-11-29T06,15,0,434,2940,10685,2256,3175,46,185,-21,125,3365
2025-11-29T07,-1,0,438,2777,10495,2260,3775,46,183,-31,52,3073
2025-11-29T08,20,0,441,2643,10454,2259,2900,46,183,-48,3,2369
2025-11-29T09,148,0,437,2388,10493,2257,2616,45,178,-47,0,2125
2025-11-29T10,143,0,437,1844,11062,2257,1566,46,178,-48,0,1934
2025-11-29T11,0,0,444,1733,10946,2258,916,46,0,-49,0,1662
2025-11-29T12,0,0,441,1849,10840,2257,568,46,0,-49,0,1294
2025-11-29T13,0,0,445,1779,10974,2259,520,46,0,-49,0,1193
2025-11-29T14,56,0,448,1861,10926,2261,836,46,0,-48,0,1053
2025-11-29T15,140,0,443,1824,11095,2263,1048,46,0,-31,42,962
2025-11-29T16,-6,0,444,2045,11484,2261,1541,46,0,560,17,914
2025-11-29T17,-43,0,442,1890,10901,2261,-257,46,0,4786,1,929
2025-11-29T18,-173,0,433,1678,11427,2262,-2834,46,0,9856,23,1003
2025-11-29T19,-143,0,435,1612,13327,2261,-4755,46,0,11833,115,820
2025-11-29T20,-38,0,428,1404,14830,2258,-6106,46,0,12340,144,623
2025-11-29T21,-31,0,423,1273,15006,2258,-6437,46,0,12666,258,522
2025-11-29T22,-152,0,422,1263,15248,2258,-6819,46,0,12360,213,479
2025-11-29T23,-140,0,421,1264,14902,2259,-6519,46,0,12053,340,505
2025-11-30T00,51,0,424,1331,14066,2257,-4598,46,0,10774,182,654
2025-11-30T01,21,0,421,2138,11707,2258,1289,46,0,5609,246,700
2025-11-30T02,0,0,430,3158,12667,2260,5149,46,0,452,338,597
2025-11-30T03,46,0,430,3542,12858,2261,5651,46,0,-56,252,532
2025-11-30T04,128,0,429,3353,12322,2260,5990,46,0,-51,170,551
2025-11-30T05,169,0,434,3279,12748,2259,5199,46,0,-50,78,619
2025-11-30T06,170,0,432,3133,12553,2260,5210,46,0,-53,44,736
2025-11-30T07,65,0,436,3021,12635,2260,4619,46,0,-55,52,853
2025-11-30T08,0,0,440,2975,12723,2260,2339,46,0,-56,10,1186
2025-11-30T09,-1,0,435,2448,13153,2259,1238,46,0,-55,1,1296
2025-11-30T10,0,0,440,2055,13348,2260,905,46,0,-54,0,1218
2025-11-30T11,-2,0,440,1961,13183,2261,448,46,0,-54,0,1257
2025-11-30T12,-1,0,439,1797,13116,2262,151,46,0,-55,0,1637
2025-11-30T13,-1,0,443,1818,12383,2261,220,46,0,-55,0,1913
2025-11-30T14,-1,0,442,1997,12425,2261,-127,46,0,-55,1,2375
