period,Coal,Hydro,Natural Gas,Nuclear,Other,Petroleum,Solar,Wind
2024-03-20T01,199,2398,6228,2264,-491,41,11682,898
2024-03-20T02,306,3781,7559,2263,452,42,9124,1386
2024-03-20T03,219,5171,9079,2263,3095,41,2239,1820
2024-03-20T04,196,5661,9566,2265,3991,41,98,2540
2024-03-20T05,196,5610,9142,2266,3475,41,106,2980
2024-03-20T06,196,5371,8959,2268,2584,41,98,2898
2024-03-20T07,196,4810,7830,2271,1070,40,128,2759
2024-03-20T08,196,4233,7517,2269,375,41,126,2865
2024-03-20T09,195,3798,6446,2267,848,41,134,2942
2024-03-20T10,195,3640,5753,2267,413,41,128,3072
2024-03-20T11,195,3469,5492,2265,-193,40,117,3392
2024-03-20T12,195,3608,5195,2265,-102,40,96,3590
2024-03-20T13,195,3813,5849,2266,343,40,106,3669
2024-03-20T14,196,4080,7200,2266,1603,41,88,3402
2024-03-20T15,236,4322,8300,2265,3827,41,313,3089
2024-03-20T16,200,4016,7888,2266,1969,41,3746,2584
2024-03-20T17,197,3133,7154,2266,-936,41,11223,2031
2024-03-20T18,196,2279,7318,2266,-1609,41,14089,1706
2024-03-20T19,196,2102,8782,2266,-3379,41,14029,1758
2024-03-20T20,196,1873,8849,2266,-3542,41,14282,1556
2024-03-20T21,195,1753,8792,2266,-3855,40,14252,1644
2024-03-20T22,195,1728,8396,2268,-3476,40,13955,1957
2024-03-20T23,195,1872,6742,2269,-1881,40,13077,2211
2024-03-21T00,196,1944,5731,2268,-825,41,12297,2431
2024-03-21T01,195,2414,5430,2268,-131,41,10908,2538
2024-03-21T02,196,3641,5949,2267,419,42,9121,3242
2024-03-21T03,195,5292,6378,2266,3290,41,2177,3729
2024-03-21T04,196,5944,6621,2268,4100,41,163,4107
2024-03-21T05,196,5886,6514,2268,3720,41,138,4277
2024-03-21T06,195,5573,6278,2269,3333,41,136,4213
2024-03-21T07,196,5031,5058,2272,1100,40,166,4319
2024-03-21T08,195,4458,5159,2271,228,41,175,4234
2024-03-21T09,194,4588,4570,2269,154,42,177,4438
2024-03-21T10,194,4366,4219,2269,-23,42,148,4163
2024-03-21T11,194,4296,4061,2269,-57,42,105,4095
2024-03-21T12,195,4270,4354,2269,-76,41,75,3892
2024-03-21T13,194,4769,4417,2269,261,41,60,3555
2024-03-21T14,194,4582,5383,2268,1147,42,42,3232
2024-03-21T15,195,4624,6616,2268,2931,41,365,2921
2024-03-21T16,195,4242,6559,2269,2061,41,3936,2634
2024-03-21T17,195,3359,6345,2267,-79,41,12174,2491
2024-03-21T18,195,2675,7409,2266,-1214,47,13670,2387
2024-03-21T19,195,2438,8217,2266,-2112,51,13523,2166
2024-03-21T20,196,1854,7915,2266,-1989,55,13119,1917
2024-03-21T21,195,1857,7720,2265,-2260,75,13058,1947
2024-03-21T22,195,1645,7650,2264,-2156,76,12974,2325
2024-03-21T23,195,1858,7444,2264,-1981,76,12627,2494
2024-03-22T00,196,2249,6990,2266,-1381,76,12434,2834
2024-03-22T01,196,2986,6546,2268,-548,76,11018,2986
2024-03-22T02,197,4136,6647,2269,434,77,8694,3417
2024-03-22T03,258,5500,6794,2268,2547,77,2282,3529
2024-03-22T04,367,5986,7447,2267,4252,76,34,3677
2024-03-22T05,246,5954,7103,2266,4215,76,-25,3567
2024-03-22T06,197,5263,7026,2267,2885,76,0,3816
2024-03-22T07,196,4734,6290,2267,1183,77,-6,3822
2024-03-22T08,196,4623,6009,2270,700,77,-24,3627
2024-03-22T09,199,4634,6113,2271,794,77,-29,3298
2024-03-22T10,197,4550,6295,2269,414,77,-35,2912
2024-03-22T11,196,4408,6136,2270,121,77,-1,2962
2024-03-22T12,196,4402,5913,2269,58,77,48,3354
2024-03-22T13,198,4661,5638,2269,586,77,9,3103
2024-03-22T14,263,4757,6753,2270,1409,77,-29,2264
2024-03-22T15,354,4780,7586,2270,3329,77,198,2000
2024-03-22T16,328,4262,7524,2268,2262,76,3258,1849
2024-03-22T17,221,3694,6457,2267,534,78,9678,1188
2024-03-22T18,196,3446,6233,2267,-209,77,14007,1131
2024-03-22T19,196,2870,7549,2266,-1834,76,14583,1516
2024-03-22T20,196,2700,7945,2265,-2614,77,14212,1657
2024-03-22T21,194,2749,7900,2263,-2367,77,13947,1719
2024-03-22T22,194,2773,7909,2263,-2142,76,13954,2054
2024-03-22T23,194,2839,7758,2262,-2166,76,14028,2287
2024-03-23T00,200,2892,7514,2261,-1686,75,13207,2357
2024-03-23T01,197,3613,7135,2262,-850,75,11598,2542
2024-03-23T02,197,4292,6899,2261,324,75,8691,2820
2024-03-23T03,214,5319,7485,2261,2473,75,1962,2651
2024-03-23T04,215,5622,8364,2263,3476,75,12,2566
2024-03-23T05,198,5543,8117,2264,3470,76,104,2933
2024-03-23T06,196,5490,7802,2266,2708,76,69,2923
2024-03-23T07,196,5153,6317,2266,1658,76,47,2711
2024-03-23T08,195,5072,6149,2266,1027,76,27,2585
2024-03-23T09,195,4981,5835,2262,546,76,-20,2790
2024-03-23T10,196,4727,5102,2263,328,76,-34,2820
2024-03-23T11,196,4706,5119,2263,243,75,-39,2801
2024-03-23T12,196,4661,5178,2262,260,76,-48,2604
2024-03-23T13,197,4975,5072,2261,338,74,-47,2623
2024-03-23T14,244,4663,4966,2263,825,75,-31,2739
2024-03-23T15,286,4683,5015,2263,2367,75,73,2610
2024-03-23T16,215,4274,4990,2264,2202,78,1581,2427
2024-03-23T17,198,3975,4813,2264,1429,77,4943,2817
2024-03-23T18,201,3575,4568,2265,348,76,7522,3090
2024-03-23T19,234,3159,5008,2266,-950,77,10477,3392
2024-03-23T20,199,2721,5817,2266,-1170,77,11899,3623
2024-03-23T21,195,2604,6260,2263,-1729,77,12486,3940
2024-03-23T22,195,2323,6403,2261,-1910,77,12000,4339
2024-03-23T23,194,2128,6171,2261,-2185,76,10668,4930
2024-03-24T00,195,2488,6502,2263,-2268,77,9795,5087
2024-03-24T01,195,3038,5623,2264,-855,78,8036,5021
2024-03-24T02,195,4624,5515,2263,-122,76,6281,5383
2024-03-24T03,196,5893,4502,2261,1939,77,1630,4994
2024-03-24T04,217,5994,4958,2261,3998,77,-2,4356
2024-03-24T05,281,5852,4512,2261,3339,77,-35,4351
2024-03-24T06,208,5390,4068,2263,2544,77,-20,4335
2024-03-24T07,196,5101,3723,2264,1376,77,-25,4769
2024-03-24T08,195,4951,3810,2264,695,77,-22,4598
2024-03-24T09,195,4795,3801,2264,1326,77,-18,4212
2024-03-24T10,195,4789,4018,2263,483,77,-19,4282
2024-03-24T11,194,4747,3675,2263,274,77,-21,4124
2024-03-24T12,195,4596,3841,2264,-1,77,-2,4202
2024-03-24T13,196,4765,3806,2264,49,77,3,4268
2024-03-24T14,196,4979,3495,2263,476,77,22,4347
2024-03-24T15,196,4852,3417,2263,1531,77,347,4439
2024-03-24T16,196,4695,3488,2266,1623,77,2891,4064
2024-03-24T17,195,4172,3544,2266,184,77,8082,3454
2024-03-24T18,199,3679,3594,2266,14,76,11165,3169
2024-03-24T19,314,2901,5435,2265,-1787,75,12161,3113
2024-03-24T20,226,2148,6006,2265,-2480,77,12167,2937
2024-03-24T21,197,1894,5166,2265,-1526,77,11051,3105
2024-03-24T22,196,1934,5137,2265,-1565,77,11260,3437
2024-03-24T23,195,2042,4855,2265,-859,77,10684,3616
2024-03-25T00,196,2171,4720,2267,-833,77,9329,4113
2024-03-25T01,196,3532,4514,2267,-704,76,8234,4180
2024-03-25T02,195,5066,4500,2266,-114,77,6063,4678
2024-03-25T03,195,5881,3908,2266,1552,77,1528,4704
2024-03-25T04,196,5903,3997,2267,2846,76,166,4850
2024-03-25T05,234,5725,4021,2267,2534,76,143,5094
2024-03-25T06,200,5495,3900,2268,2274,76,29,4875
2024-03-25T07,195,5411,3748,2269,1201,77,16,4793
2024-03-25T08,175,4816,3749,2270,434,77,30,4746
2024-03-25T09,174,4577,3386,2270,785,77,74,4681
2024-03-25T10,174,4445,3495,2270,246,77,71,4622
2024-03-25T11,174,4422,3733,2270,31,78,113,4977
2024-03-25T12,174,4505,3746,2269,42,77,97,4674
2024-03-25T13,176,4816,3725,2269,380,77,106,4627
2024-03-25T14,175,4922,3980,2269,1862,77,73,4387
2024-03-25T15,176,4760,4772,2269,3976,77,463,4505
2024-03-25T16,176,4070,4631,2270,2563,77,4618,3999
2024-03-25T17,175,3587,5326,2271,-196,77,11154,3392
2024-03-25T18,175,2843,6069,2271,-979,77,12979,3060
2024-03-25T19,175,2446,7215,2272,-2074,77,13687,2871
2024-03-25T20,175,2282,7087,2273,-1934,73,12958,2638
2024-03-25T21,175,2288,7378,2272,-2423,74,12628,2765
2024-03-25T22,174,2311,6963,2271,-2070,77,12488,2551
2024-03-25T23,174,2299,5786,2271,-1267,77,12479,2642
2024-03-26T00,175,2408,5481,2270,-632,77,12256,3071
2024-03-26T01,175,2839,5241,2269,-169,77,10885,3275
2024-03-26T02,175,3969,5199,2269,1058,55,7284,3764
2024-03-26T03,175,5651,5406,2268,3071,55,2017,4127
2024-03-26T04,186,5905,6097,2267,4911,77,58,3964
2024-03-26T05,178,5808,5747,2269,3871,78,42,4316
2024-03-26T06,176,5339,5544,2270,3079,77,64,4403
2024-03-26T07,176,4858,5019,2271,1546,78,73,4356
2024-03-26T08,175,4648,4214,2269,797,78,68,4504
2024-03-26T09,175,4368,3997,2271,957,78,109,4799
2024-03-26T10,175,4286,3857,2272,594,78,116,5102
2024-03-26T11,175,4235,4310,2272,104,77,109,5151
2024-03-26T12,178,4328,4540,2271,-46,78,68,5009
2024-03-26T13,239,4675,4343,2272,565,77,30,4824
2024-03-26T14,183,4801,4588,2272,1439,78,32,4622
2024-03-26T15,176,4859,5222,2271,3273,78,400,4256
2024-03-26T16,178,4246,6000,2270,1838,78,4403,3622
2024-03-26T17,176,3603,5839,2270,-285,78,11736,3453
2024-03-26T18,175,2769,6360,2269,-814,78,13897,3285
2024-03-26T19,175,2549,7331,2269,-2084,78,13900,2949
2024-03-26T20,174,2325,7831,2270,-2696,77,13786,2701
2024-03-26T21,174,1761,7946,2270,-2540,77,13687,2662
2024-03-26T22,174,1664,8609,2270,-3220,75,13668,2833
2024-03-26T23,175,1617,8246,2270,-2864,75,12868,2773
2024-03-27T00,175,1689,6822,2270,-1489,74,12003,2691
2024-03-27T01,175,2147,6108,2271,-387,77,10925,2950
2024-03-27T02,186,3639,5869,2271,297,75,9006,3386
2024-03-27T03,343,5634,5632,2272,2854,75,2819,3617
2024-03-27T04,413,5838,5832,2273,4987,77,43,3569
2024-03-27T05,409,5789,6103,2272,4422,77,38,3891
2024-03-27T06,300,5350,5858,2272,3564,75,57,4137
2024-03-27T07,188,4869,5742,2274,1568,56,50,4328
2024-03-27T08,176,4644,5360,2273,728,69,62,4721
2024-03-27T09,175,4267,5288,2271,774,78,46,4518
2024-03-27T10,174,3991,5642,2270,799,78,34,4105
2024-03-27T11,174,4169,5797,2271,912,77,7,3182
2024-03-27T12,176,4265,6259,2273,638,77,-11,2880
2024-03-27T13,204,4563,6134,2273,674,78,-23,3084
2024-03-27T14,232,5303,6824,2273,1084,78,-28,2844
2024-03-27T15,374,5166,7700,2273,2786,77,397,2653
2024-03-27T16,270,4715,7245,2272,1691,78,4967,2501
2024-03-27T17,179,3976,7147,2272,-1095,78,11900,1677
2024-03-27T18,176,3458,6612,2271,-830,77,12938,934
2024-03-27T19,176,3271,7339,2271,-1982,77,12845,791
2024-03-27T20,176,3187,7852,2270,-3020,77,13273,786
2024-03-27T21,175,3110,8095,2269,-3129,77,13000,722
2024-03-27T22,175,3141,7827,2268,-2691,77,12601,698
2024-03-27T23,175,3141,6513,2266,-1318,77,11301,951
2024-03-28T00,175,3303,5935,2267,-660,77,10629,1329
2024-03-28T01,175,3355,5985,2268,121,77,9611,1731
2024-03-28T02,175,4694,6930,2268,595,77,7049,2216
2024-03-28T03,175,6191,7607,2269,3166,77,1760,2539
2024-03-28T04,175,6193,8289,2271,4498,77,25,2540
2024-03-28T05,175,6095,7999,2271,4491,77,11,2684
2024-03-28T06,175,5880,7303,2270,4138,77,11,2619
2024-03-28T07,175,5172,7135,2270,2080,77,22,2676
2024-03-28T08,194,4605,7650,2272,565,77,28,3061
2024-03-28T09,244,3911,7430,2271,358,77,51,3538
2024-03-28T10,184,3774,6876,2267,242,77,59,3570
2024-03-28T11,176,3724,6192,2266,297,77,49,3820
2024-03-28T12,176,3758,5815,2267,590,77,36,4073
2024-03-28T13,176,4185,6465,2267,611,77,4,4065
2024-03-28T14,176,4767,7631,2269,895,77,-22,3654
2024-03-28T15,175,4907,8302,2268,2189,77,356,3189
2024-03-28T16,175,4053,8536,2268,1231,77,3693,3054
2024-03-28T17,176,3643,8291,2268,-453,77,8680,2814
2024-03-28T18,175,2894,8314,2267,-974,77,10900,2757
2024-03-28T19,175,2668,9095,2266,-2400,77,12063,2652
2024-03-28T20,175,2523,8953,2267,-3397,76,12016,2713
2024-03-28T21,174,2312,8616,2266,-3534,76,11840,2739
2024-03-28T22,174,2357,7982,2266,-2813,76,11365,2704
2024-03-28T23,175,2513,8190,2267,-2594,77,10724,2829
2024-03-29T00,175,2522,6917,2267,-1130,77,10023,2938
2024-03-29T01,175,2987,5920,2268,-130,77,9076,3781
2024-03-29T02,177,4102,5760,2268,1302,78,5606,4123
2024-03-29T03,211,5639,6050,2269,2982,77,1275,4000
2024-03-29T04,216,5709,6679,2270,4665,77,32,3895
2024-03-29T05,290,5608,6578,2270,4188,76,4,3957
2024-03-29T06,200,5160,6050,2268,3563,77,-5,4200
2024-03-29T07,176,5150,5833,2267,2459,78,-4,4158
2024-03-29T08,175,4733,6566,2267,702,77,-41,3961
2024-03-29T09,175,4261,6871,2268,669,77,-49,3475
2024-03-29T10,175,4162,6780,2269,567,77,-51,3398
2024-03-29T11,175,4132,6493,2270,509,78,-51,3169
2024-03-29T12,175,4125,6667,2271,409,77,-52,3262
2024-03-29T13,175,4364,6525,2272,518,77,-52,3399
2024-03-29T14,175,4521,6863,2272,1398,77,-38,3248
2024-03-29T15,174,4837,8130,2272,2680,77,458,3073
2024-03-29T16,175,4249,8638,2272,1063,77,4527,2941
2024-03-29T17,175,3695,8704,2270,-816,77,9215,2336
2024-03-29T18,176,3118,8844,2269,-1224,77,11105,2025
2024-03-29T19,176,2878,9165,2269,-1918,76,11995,2026
2024-03-29T20,175,2685,9343,2268,-2666,77,12079,2265
2024-03-29T21,175,2793,9346,2268,-2491,76,11372,2858
2024-03-29T22,176,2897,9441,2268,-2274,77,10742,2622
2024-03-29T23,198,2964,8609,2268,-1216,77,10199,2397
2024-03-30T00,179,3024,8172,2269,148,76,9120,2743
2024-03-30T01,176,3049,8304,2269,500,77,7642,3144
2024-03-30T02,175,3831,8308,2269,773,77,5632,3683
2024-03-30T03,175,5378,9356,2269,1960,67,1358,3762
2024-03-30T04,175,5772,10001,2269,3472,62,131,3528
2024-03-30T05,175,5614,10131,2269,3520,61,59,3336
2024-03-30T06,175,5386,9554,2269,3016,61,2,3115
2024-03-30T07,176,5132,8875,2269,1974,61,1,3190
2024-03-30T08,176,4649,8718,2269,1098,61,-27,3159
2024-03-30T09,175,4772,8545,2269,1292,61,-23,2777
2024-03-30T10,177,4434,9032,2270,681,61,-14,2480
2024-03-30T11,177,4247,8915,2268,683,61,-38,1938
2024-03-30T12,176,4442,9350,2268,389,61,-31,1735
2024-03-30T13,175,4404,9243,2267,634,62,-39,1393
2024-03-30T14,175,4495,9425,2267,1076,61,-32,1213
2024-03-30T15,175,4277,9215,2267,1576,62,253,1345
2024-03-30T16,175,4074,8924,2266,588,64,3086,1305
2024-03-30T17,175,3345,8894,2263,-308,66,7548,1509
2024-03-30T18,175,3110,8096,2263,-440,68,9560,1612
2024-03-30T19,175,2832,7595,2263,-926,68,10295,1928
2024-03-30T20,175,2700,6487,2265,-1241,67,11334,2121
2024-03-30T21,175,2664,6906,2266,-1612,67,10757,2507
2024-03-30T22,175,2655,6950,2267,-1801,67,10644,2658
2024-03-30T23,175,2690,6217,2267,-272,67,8766,2575
2024-03-31T00,175,2670,6482,2266,267,67,6863,2232
2024-03-31T01,193,3031,6909,2265,895,67,5072,2286
2024-03-31T02,345,4051,8793,2266,826,67,2560,2220
2024-03-31T03,391,5678,8752,2265,1584,66,636,2190
2024-03-31T04,391,5867,8811,2266,2788,64,-35,1988
2024-03-31T05,381,5771,9050,2266,2363,67,-36,1918
2024-03-31T06,303,5257,8866,2266,2245,67,-43,1990
2024-03-31T07,189,4968,8739,2266,1803,67,-51,2056
2024-03-31T08,176,4810,8722,2266,1215,67,-51,1857
2024-03-31T09,175,4382,8480,2267,629,68,-52,1840
2024-03-31T10,175,4463,8186,2267,217,68,-50,1784
2024-03-31T11,175,4393,7660,2266,72,68,-48,1720
2024-03-31T12,175,4326,7402,2265,165,68,-50,1555
2024-03-31T13,174,4417,7435,2264,210,67,-52,1550
2024-03-31T14,174,4398,7429,2265,525,68,-38,1407
2024-03-31T15,174,4228,7214,2265,1277,68,430,1352
2024-03-31T16,175,3928,6489,2265,677,68,4150,1355
2024-03-31T17,175,3193,6158,2265,-421,67,10352,1431
2024-03-31T18,176,2507,5691,2265,-1032,67,12787,1433
2024-03-31T19,176,1975,6279,2264,-1865,67,13114,1369
2024-03-31T20,175,1938,6816,2265,-2551,68,12495,1473
2024-03-31T21,176,1884,6844,2265,-2540,68,11549,1752
2024-03-31T22,175,1719,6449,2265,-2123,67,10713,1701
2024-03-31T23,175,1740,6318,2265,-2067,67,9904,1869
2024-04-01T00,175,2042,6414,2264,-1824,75,8921,2163
