period,Battery storage,Coal,Geothermal,Hydro,Natural Gas,Nuclear,Other,Petroleum,Pumped storage,Solar,Solar with integrated battery storage,Wind
2025-10-15T14,65,493,454,3397,12725,1137,874,46,0,-20,27,2111
2025-10-15T15,6,474,455,3286,13779,1138,3769,46,0,260,274,2115
2025-10-15T16,-92,352,451,2382,13397,1138,2171,46,0,3791,338,2232
2025-10-15T17,-175,240,453,1748,12476,1138,-1408,46,0,12229,393,2036
2025-10-15T18,-177,200,442,1109,14043,1138,-3833,46,0,15652,398,2351
2025-10-15T19,-151,200,446,561,15047,1137,-4983,46,0,16896,399,2401
2025-10-15T20,10,200,447,363,15469,1137,-6158,46,0,17688,425,2501
2025-10-15T21,8,199,446,95,14829,1137,-5919,46,0,17698,429,2660
2025-10-15T22,-44,197,449,-78,14214,1136,-5586,46,0,17308,428,2563
2025-10-15T23,-98,276,460,-46,13869,1136,-4808,46,0,16585,416,2241
2025-10-16T00,-34,340,452,257,12793,1136,-3302,46,5,14522,414,2355
2025-10-16T01,78,454,456,1386,11350,1137,-1062,46,229,11428,258,2437
2025-10-16T02,124,509,458,2044,11185,1137,3184,46,421,3902,268,2549
2025-10-16T03,34,456,457,3250,11306,1137,6610,46,421,49,261,2715
2025-10-16T04,-30,422,457,3627,11595,1137,6179,46,422,-43,291,3044
2025-10-16T05,-23,396,459,3482,11172,1137,5987,46,204,-39,239,2718
2025-10-16T06,26,293,461,3531,10986,1137,4688,46,182,-38,66,2601
2025-10-16T07,137,249,460,3067,10385,1137,3333,46,182,-36,3,2552
2025-10-16T08,171,237,459,2712,10899,1137,2183,46,181,-36,0,2080
2025-10-16T09,163,202,461,2130,11865,1137,1351,46,183,-37,0,1961
2025-10-16T10,14,198,457,1902,11654,1137,1134,46,183,-37,0,1439
2025-10-16T11,-1,201,456,1985,11522,1137,617,46,184,-37,0,920
2025-10-16T12,-1,258,460,2111,11821,1137,306,46,185,-38,5,612
2025-10-16T13,0,347,460,2128,11966,1137,582,46,185,-37,0,687
2025-10-16T14,-3,474,461,3042,12128,1138,1074,46,231,-36,10,930
2025-10-16T15,-1,472,464,3613,12657,1139,2424,46,215,258,22,1089
2025-10-16T16,-48,351,460,3069,12154,1139,1116,46,0,3987,337,1003
2025-10-16T17,-34,295,453,1484,11714,1139,-2308,46,0,13141,392,931
2025-10-16T18,-65,250,453,506,12888,1139,-4489,45,0,17189,399,964
2025-10-16T19,-46,200,455,150,13423,1139,-5575,45,0,18411,400,1193
2025-10-16T20,-151,199,450,79,14295,1138,-7157,45,0,18596,429,1243
2025-10-16T21,-123,198,451,-259,15043,1137,-7865,45,0,18196,429,1249
2025-10-16T22,-151,198,453,-316,14356,1137,-6818,45,0,17611,429,1154
2025-10-16T23,-148,199,456,93,13186,1137,-5782,45,0,17337,430,1161
2025-10-17T00,16,241,451,166,11535,1136,-3489,45,201,15566,418,1097
2025-10-17T01,22,342,452,1410,9469,1136,-185,45,433,12297,384,940
2025-10-17T02,7,434,452,2939,10276,1136,3130,45,446,4547,327,894
2025-10-17T03,16,541,456,3634,10823,1137,6158,45,446,223,305,755
2025-10-17T04,-7,552,456,3745,10996,1136,5495,46,438,-18,244,759
2025-10-17T05,0,529,460,3714,10406,1136,4909,46,421,-16,113,769
2025-10-17T06,24,408,458,3520,10068,1136,4420,46,419,-43,4,805
2025-10-17T07,26,384,459,2929,10197,1136,2579,45,230,-41,1,822
2025-10-17T08,0,289,453,2803,10326,1137,1366,46,194,-42,0,814
2025-10-17T09,-1,250,455,2749,9951,1137,899,46,178,-42,0,666
2025-10-17T10,0,248,461,2393,9780,1138,459,46,178,-42,0,628
2025-10-17T11,12,245,458,2405,9730,1137,-103,46,179,-42,0,752
2025-10-17T12,147,234,463,2354,9922,1137,-349,46,180,-42,0,756
2025-10-17T13,155,246,460,2524,9298,1137,554,46,180,-43,0,692
2025-10-17T14,148,388,463,2837,9278,1137,1646,46,198,-42,9,779
2025-10-17T15,110,454,464,2756,10764,1137,3584,46,195,230,21,662
2025-10-17T16,-49,338,454,2404,10461,1137,2556,46,177,3815,410,463
2025-10-17T17,-14,226,449,1438,10542,1137,-1942,46,0,12999,399,453
2025-10-17T18,-31,214,444,510,12723,1137,-4874,46,0,17049,399,565
2025-10-17T19,-162,213,427,62,13589,1136,-6612,46,0,18386,400,788
2025-10-17T20,-109,217,434,11,13700,1135,-7145,46,0,18105,429,949
2025-10-17T21,-152,218,432,-89,13178,1135,-6942,46,0,17481,429,950
2025-10-17T22,-153,224,435,-66,11963,1134,-6005,46,0,17008,416,1048
2025-10-17T23,-72,227,434,-114,10682,1135,-4348,46,0,15955,399,1139
2025-10-18T00,5,334,439,287,9449,1134,-2334,46,206,14644,413,970
2025-10-18T01,57,485,446,1505,8842,1134,-161,46,232,11683,382,730
2025-10-18T02,133,530,447,3077,9604,1135,3664,46,466,4109,325,476
2025-10-18T03,8,608,456,3927,9727,1135,6694,46,475,65,267,550
2025-10-18T04,-16,623,459,4048,10182,1135,6056,46,478,-58,153,718
2025-10-18T05,-19,608,459,3876,9785,1135,5180,46,472,-53,5,984
2025-10-18T06,51,475,463,3672,9858,1135,4977,46,228,-54,0,1070
2025-10-18T07,170,404,460,3180,9685,1135,4143,46,232,-54,0,838
2025-10-18T08,163,380,467,3074,10061,1135,3120,46,231,-53,0,773
2025-10-18T09,114,264,466,2489,10081,1135,2112,46,231,-53,0,929
2025-10-18T10,-2,224,471,2282,9984,1135,979,46,230,-54,0,1109
2025-10-18T11,0,313,468,2118,10171,1135,27,46,230,-53,0,1116
2025-10-18T12,-1,329,471,2215,10293,1135,-37,46,231,-54,0,1183
2025-10-18T13,-1,350,471,2197,10391,1135,146,46,231,-54,0,1184
2025-10-18T14,-11,476,473,2247,10481,1136,250,46,231,-53,15,1009
2025-10-18T15,-12,419,475,2206,10759,1136,1345,46,206,216,127,999
2025-10-18T16,-121,272,467,1696,10387,1136,212,45,0,3699,415,1057
2025-10-18T17,-176,212,464,734,11333,1137,-3517,45,0,12399,399,1108
2025-10-18T18,-169,212,450,16,12949,1136,-5704,45,0,16605,400,1123
2025-10-18T19,-70,212,440,-71,12709,1136,-6140,45,0,17438,399,1109
2025-10-18T20,13,212,438,-90,13742,1136,-7162,45,0,17565,429,1173
2025-10-18T21,-113,212,439,-151,13845,1136,-7252,45,0,17374,430,1168
2025-10-18T22,-44,216,433,-74,13495,1135,-6999,46,0,17067,415,1152
2025-10-18T23,-58,226,437,-32,11375,1135,-4844,46,10,15463,412,1001
2025-10-19T00,21,319,436,355,9378,1135,-2561,46,200,14555,415,967
2025-10-19T01,80,478,440,1219,8942,1136,27,46,221,11625,254,898
2025-10-19T02,77,524,440,2440,10098,1136,5731,46,234,3637,274,873
2025-10-19T03,71,537,442,3364,11156,1136,8199,46,233,20,288,898
2025-10-19T04,149,500,448,3571,11262,1136,7042,46,234,-48,273,814
2025-10-19T05,148,521,455,3469,11346,1136,6140,46,234,-45,96,749
2025-10-19T06,114,568,466,3498,11336,1136,5449,46,234,-43,28,724
2025-10-19T07,30,508,460,3332,11117,1136,3301,46,233,-44,105,670
2025-10-19T08,-1,537,468,2686,11522,1135,1538,46,189,-44,5,504
2025-10-19T09,-1,452,463,2642,11556,1134,1033,46,181,-44,0,380
2025-10-19T10,-1,338,466,2469,11395,1133,312,45,181,-45,0,375
2025-10-19T11,-1,273,467,2161,11243,1133,94,45,182,-44,0,320
2025-10-19T12,-1,239,469,2296,10617,1134,-252,45,182,-45,0,332
2025-10-19T13,-1,280,465,2254,10446,1135,-195,45,183,-44,0,376
2025-10-19T14,-2,286,472,2215,10483,1136,-136,45,182,-44,13,412
2025-10-19T15,-1,320,472,2017,10464,1137,701,46,0,230,108,563
2025-10-19T16,-82,225,469,1428,9421,1136,-90,45,0,3550,413,610
2025-10-19T17,-177,211,464,739,9509,1137,-3329,45,0,12146,399,592
2025-10-19T18,-176,211,456,451,11887,1136,-6006,46,0,15004,400,783
2025-10-19T19,-177,211,451,251,12718,1136,-7083,46,0,15559,397,1078
2025-10-19T20,-91,223,449,212,13653,1135,-8075,45,0,15709,409,1536
2025-10-19T21,-3,234,451,209,13821,1135,-8307,46,0,15095,399,1857
2025-10-19T22,-86,212,450,316,10931,1134,-5798,45,0,14346,399,1854
2025-10-19T23,-2,234,447,257,9691,1133,-4488,46,0,13637,399,2041
2025-10-20T00,1,253,448,553,7887,1133,-2280,46,12,13383,422,2132
2025-10-20T01,58,250,446,1475,7261,1133,-240,45,180,10894,371,2452
2025-10-20T02,29,230,454,2636,8123,1134,4386,45,182,3311,325,3051
2025-10-20T03,31,227,455,3239,8234,1135,6410,46,181,37,294,3716
2025-10-20T04,-9,269,454,3281,8393,1135,5150,46,181,-7,76,3967
2025-10-20T05,-2,414,463,3165,8662,1135,4070,46,181,-3,0,4113
2025-10-20T06,26,437,465,3050,8958,1135,2939,46,178,-4,0,4130
2025-10-20T07,26,421,461,2685,8800,1135,1556,46,180,-2,0,3811
2025-10-20T08,115,381,465,2272,8542,1135,795,46,178,-4,0,3561
2025-10-20T09,56,378,468,1929,8916,1134,343,46,179,-4,0,3212
2025-10-20T10,0,307,469,1844,9635,1134,-739,44,178,-4,0,2985
2025-10-20T11,0,266,471,1829,10105,1135,-1198,45,0,-4,0,2777
2025-10-20T12,0,258,475,1995,10496,1136,-1374,46,0,-4,0,2954
2025-10-20T13,97,307,476,1981,9439,1136,70,46,0,-3,0,2912
2025-10-20T14,147,396,474,2158,9898,1136,1951,45,0,-1,11,2522
2025-10-20T15,77,347,464,1965,10466,1137,4711,46,0,249,18,2309
2025-10-20T16,-99,242,401,1858,10403,1137,3933,46,0,3548,187,2073
2025-10-20T17,-177,221,401,976,11280,1137,-2038,45,0,12770,300,1899
2025-10-20T18,-176,219,393,712,13642,1136,-5871,46,0,17233,346,1853
2025-10-20T19,-152,218,392,492,13793,1136,-6805,46,0,17992,392,1580
2025-10-20T20,-139,214,385,207,14216,1136,-7370,45,0,17751,429,1336
2025-10-20T21,-2,212,387,171,13542,1136,-6765,46,0,17358,430,1270
2025-10-20T22,1,211,382,141,11840,1135,-4795,46,0,16801,429,1181
2025-10-20T23,4,276,379,531,10192,1135,-2698,46,0,15493,430,1139
2025-10-21T00,13,355,372,973,9461,1134,-601,46,0,15002,426,1035
2025-10-21T01,70,489,396,1926,11252,1133,563,46,230,11981,340,1016
2025-10-21T02,119,563,418,2961,13793,1134,5940,46,233,3514,322,960
2025-10-21T03,98,585,425,3631,14397,1133,7681,46,234,93,293,1015
2025-10-21T04,-1,529,438,3471,14644,1133,6518,46,235,-28,197,1046
2025-10-21T05,1,465,448,3302,14671,1133,5198,46,235,-53,12,822
2025-10-21T06,53,487,447,3150,14595,1134,4239,46,233,-53,83,659
2025-10-21T07,25,508,454,2634,14178,1133,2674,45,232,-52,4,688
2025-10-21T08,1,455,460,2582,14171,1134,1091,46,190,-53,0,561
2025-10-21T09,0,367,464,2589,13408,1134,994,46,192,-52,0,419
2025-10-21T10,142,282,463,2092,13500,1134,505,46,233,-52,0,368
2025-10-21T11,148,272,467,2118,13615,1134,250,46,230,-52,0,316
2025-10-21T12,37,248,468,2092,13546,1133,211,45,222,-53,0,323
2025-10-21T13,-1,325,469,2251,13562,1134,250,46,236,-53,0,358
2025-10-21T14,-1,408,475,2413,13686,1135,1122,46,236,-52,4,351
2025-10-21T15,-1,410,466,2319,14285,1135,2910,46,204,171,79,438
2025-10-21T16,-16,277,397,2287,13805,1134,1688,46,0,3021,389,493
2025-10-21T17,8,214,357,1129,14838,1134,-2558,46,0,11617,399,563
2025-10-21T18,-2,213,353,476,15221,1133,-5033,46,0,15651,400,499
2025-10-21T19,-20,212,345,251,15650,1131,-5602,46,0,15977,399,451
2025-10-21T20,-19,212,348,197,16724,1131,-6591,46,0,16114,398,468
2025-10-21T21,-9,238,346,175,15280,1130,-5347,46,0,15023,409,462
2025-10-21T22,-24,288,351,268,14485,1131,-4513,46,0,14962,409,398
2025-10-21T23,-112,281,357,487,14119,1131,-3299,46,0,13874,413,350
2025-10-22T00,-2,376,398,1203,13337,1131,-1929,46,0,12795,399,367
2025-10-22T01,-11,396,440,2271,13255,1131,780,46,220,8471,243,365
2025-10-22T02,13,533,445,3091,14579,1133,6566,46,228,2237,107,421
2025-10-22T03,18,550,447,3905,15069,1134,7507,46,237,11,146,456
2025-10-22T04,63,445,449,3677,15512,1132,6219,46,237,-51,146,505
2025-10-22T05,56,437,451,3668,15020,1130,5341,46,237,-53,58,1014
2025-10-22T06,22,453,452,3383,14921,1130,3314,46,230,-53,3,1928
2025-10-22T07,2,420,457,2988,14899,1131,1736,46,0,-52,0,2198
2025-10-22T08,-2,307,457,2801,14521,1133,361,45,0,-54,0,2128
2025-10-22T09,0,221,458,2868,14367,1134,146,44,0,-53,0,2014
2025-10-22T10,0,212,459,2501,13550,1133,122,46,0,-54,0,2185
2025-10-22T11,-1,212,455,2460,14077,1133,-902,46,0,-54,0,2396
2025-10-22T12,-1,211,458,2527,14324,1131,-1345,46,0,-54,0,2727
2025-10-22T13,-6,242,460,2560,13870,1131,-863,46,0,-53,1,2924
2025-10-22T14,1,321,459,2758,13215,1132,297,46,0,-53,29,2880
2025-10-22T15,5,250,456,2948,13867,1134,2353,46,0,103,16,2921
2025-10-22T16,-15,213,431,2937,13542,1135,2344,46,0,2119,333,2974
2025-10-22T17,-52,212,417,1884,12583,1135,-615,46,0,8080,394,3372
2025-10-22T18,-49,213,414,1210,12850,1134,-2388,46,0,12772,394,3591
2025-10-22T19,-18,212,417,1057,13904,1133,-4285,46,0,14136,282,3475
2025-10-22T20,-1,211,416,701,15248,1133,-5721,46,0,14834,424,2792
2025-10-22T21,-2,211,411,571,15345,1132,-5741,46,0,15652,427,2478
2025-10-22T22,-148,210,414,585,15301,1129,-5971,46,0,16099,403,3282
2025-10-22T23,-136,210,411,723,16203,1125,-6942,46,0,16340,403,3737
2025-10-23T00,-78,218,417,809,14913,1125,-5659,46,0,15501,422,4217
2025-10-23T01,41,301,440,1302,11263,1129,-401,46,0,10971,301,4581
2025-10-23T02,22,265,445,2799,10247,1132,4792,46,177,2970,292,4653
2025-10-23T03,25,309,445,3302,10304,1132,5966,46,182,59,266,4511
2025-10-23T04,2,299,445,3294,10033,1126,6033,46,183,-58,239,4493
2025-10-23T05,72,320,446,3100,9877,1125,4850,46,183,-52,12,4443
2025-10-23T06,124,247,451,3015,10439,1127,3774,44,182,-52,54,4559
2025-10-23T07,27,228,453,2868,10423,1131,2005,45,184,-53,48,4608
2025-10-23T08,92,190,453,2672,10359,1133,808,46,234,-52,2,4604
2025-10-23T09,0,209,454,2324,10207,1133,655,46,235,-52,0,4598
2025-10-23T10,6,211,457,2224,10551,1131,-174,46,237,-52,0,4470
2025-10-23T11,16,211,454,2186,10635,1129,-364,46,237,-53,0,4243
2025-10-23T12,-1,210,455,2196,10932,1129,-186,46,236,-53,0,3374
2025-10-23T13,0,212,457,2287,10873,1130,432,46,237,-52,1,3117
2025-10-23T14,-8,262,456,2410,10628,1132,1946,46,235,-50,16,2903
2025-10-23T15,-16,376,456,2386,11260,1134,4019,46,0,158,66,2334
2025-10-23T16,-121,270,430,2557,11251,1135,2891,46,0,2953,294,1933
2025-10-23T17,-151,238,419,2387,11865,1136,-1976,46,0,11754,393,1987
2025-10-23T18,-168,213,417,989,12945,1136,-4734,46,0,16704,376,1700
2025-10-23T19,-166,212,411,448,12850,1136,-5023,46,0,17405,393,1152
2025-10-23T20,-138,211,408,346,13803,1135,-6221,46,0,17467,334,1376
2025-10-23T21,-1,211,414,269,13976,1136,-6536,46,0,17396,330,1569
2025-10-23T22,2,211,409,384,14166,1136,-6618,46,0,17433,332,1936
2025-10-23T23,0,214,411,476,13297,1133,-5310,46,0,17446,392,2192
2025-10-24T00,0,252,415,539,12051,1132,-3602,46,0,16562,342,2267
2025-10-24T01,62,382,439,1521,10238,1132,-380,46,184,12084,291,2305
2025-10-24T02,21,445,447,2711,10500,1135,4309,46,423,3225,257,3037
2025-10-24T03,17,534,446,3634,10576,1135,6067,46,454,86,248,3350
2025-10-24T04,15,493,450,3550,10921,1136,5872,46,430,34,219,3142
2025-10-24T05,13,399,451,3440,11391,1136,5189,46,424,42,143,2738
2025-10-24T06,10,411,456,3591,11644,1136,4325,46,421,13,52,2209
2025-10-24T07,2,518,456,3378,11508,1140,3354,46,240,5,2,2033
2025-10-24T08,149,419,459,3252,11488,1139,2240,46,237,4,0,1344
2025-10-24T09,48,288,460,2801,11639,1137,1369,46,236,5,0,958
2025-10-24T10,9,244,460,2637,11912,1137,649,46,235,5,0,835
2025-10-24T11,0,214,459,2511,12776,1136,-117,46,194,5,0,1044
2025-10-24T12,-15,213,465,2555,12946,1137,-301,46,210,5,0,1054
2025-10-24T13,77,253,466,2629,12820,1137,-21,46,217,5,1,994
2025-10-24T14,136,254,468,3095,13008,1137,730,46,230,5,12,657
2025-10-24T15,106,372,466,3062,13738,1138,3373,46,11,212,63,470
2025-10-24T16,-86,325,463,2961,13398,1138,1734,46,0,3015,278,487
2025-10-24T17,-151,239,453,1876,11804,1138,-1634,46,0,12198,298,397
2025-10-24T18,-168,212,446,1270,13426,1138,-4594,46,0,17163,295,318
2025-10-24T19,-166,211,439,640,13623,1138,-5628,46,0,18058,393,415
2025-10-24T20,-84,227,440,591,14138,1138,-6259,46,0,17946,375,425
2025-10-24T21,-35,213,440,387,13726,1137,-5975,46,0,17763,373,522
2025-10-24T22,-42,216,443,457,13741,1137,-5959,46,0,17899,375,775
2025-10-24T23,-2,240,441,603,13017,1136,-5245,46,0,17749,411,1113
2025-10-25T00,5,337,442,841,11656,1137,-3188,46,189,16576,372,1738
2025-10-25T01,41,422,440,1929,10551,1136,-436,46,220,12014,329,2358
2025-10-25T02,7,427,442,3251,10891,1136,5027,46,201,3020,294,2916
2025-10-25T03,10,428,445,3919,11445,1136,5969,46,182,49,240,3355
2025-10-25T04,16,424,447,3882,11546,1136,4702,46,182,-3,194,3275
2025-10-25T05,12,425,452,3760,10664,1137,4513,46,184,3,127,3153
2025-10-25T06,0,503,456,3716,10886,1138,3896,46,183,3,6,2984
2025-10-25T07,0,422,453,3401,10615,1139,2387,46,187,3,0,2875
2025-10-25T08,19,469,459,3582,10160,1139,1543,46,200,4,3,2588
2025-10-25T09,144,392,459,3208,10117,1139,1536,46,184,1,0,2132
2025-10-25T10,149,335,461,3228,10182,1139,1685,46,185,0,0,1412
2025-10-25T11,148,361,461,3219,10376,1139,825,46,184,-1,0,1386
2025-10-25T12,6,334,467,3139,10585,1138,312,46,185,-1,0,1478
2025-10-25T13,93,351,466,3123,10496,1138,320,46,183,-1,1,1295
2025-10-25T14,-1,421,464,3180,10403,1139,1196,46,184,1,13,1093
2025-10-25T15,-11,400,465,3145,10549,1139,2561,46,183,196,91,1349
2025-10-25T16,-84,266,461,2907,9703,1139,776,46,0,2958,290,1799
2025-10-25T17,-166,212,456,1780,9451,1138,-1593,46,0,11404,320,1940
2025-10-25T18,-23,210,448,850,11654,1138,-3546,46,0,15746,336,1937
2025-10-25T19,-23,208,444,466,12663,1138,-4799,46,0,17042,333,1708
2025-10-25T20,-97,208,442,403,13323,1137,-5496,46,0,16739,351,1991
2025-10-25T21,-41,207,443,424,14381,1137,-6898,46,0,16563,324,2921
2025-10-25T22,-151,207,437,371,13557,1136,-6276,46,0,15967,408,3186
2025-10-25T23,-79,211,441,458,12270,1136,-4745,46,0,15584,339,3016
2025-10-26T00,0,312,433,702,11496,1135,-3556,46,0,13979,253,3375
2025-10-26T01,52,422,435,1533,9016,1135,-236,46,0,9695,297,3403
2025-10-26T02,18,483,435,3435,8857,1135,3444,46,0,2539,226,3787
2025-10-26T03,3,493,439,3517,8577,1136,5227,46,0,93,241,3853
2025-10-26T04,-1,411,443,3316,8229,1137,5235,46,0,71,219,3809
2025-10-26T05,4,369,446,3230,7826,1137,5320,46,0,-55,143,4000
2025-10-26T06,31,393,448,3308,7577,1137,4612,46,0,-55,35,4384
2025-10-26T07,10,375,450,2790,7557,1138,2341,46,0,-54,1,4419
2025-10-26T08,12,399,455,2819,7678,1139,1157,46,0,-54,0,4435
2025-10-26T09,26,339,455,2839,7316,1139,1117,46,0,-56,0,4295
2025-10-26T10,21,251,462,2558,7000,1139,670,46,0,-55,0,4167
2025-10-26T11,67,213,462,2405,6892,1138,315,46,0,-55,1,4218
2025-10-26T12,47,230,461,2458,6552,1139,347,46,0,-55,0,3953
2025-10-26T13,146,240,466,2582,6840,1139,100,46,0,-56,0,4004
2025-10-26T14,126,289,460,2413,6723,1138,1125,46,0,-55,11,3974
2025-10-26T15,-12,220,466,2708,7022,1138,2147,44,0,118,54,4094
2025-10-26T16,0,213,460,2438,7137,1137,1198,46,0,2461,188,3676
2025-10-26T17,-68,212,451,1687,8140,1137,-1804,46,0,10538,215,3455
2025-10-26T18,-118,212,445,1212,10674,1137,-4286,46,0,15042,293,3781
2025-10-26T19,-166,210,443,763,11857,1137,-5513,46,0,15048,307,3990
2025-10-26T20,-150,210,442,743,13247,1137,-6879,46,0,14978,308,4089
2025-10-26T21,-148,210,444,666,13474,1137,-7000,46,0,15024,311,4180
2025-10-26T22,-32,210,439,709,12941,1137,-6380,46,0,14997,308,4272
2025-10-26T23,-3,209,436,756,11749,1137,-5000,46,0,14787,311,4021
2025-10-27T00,11,215,440,1110,9995,1137,-3248,46,0,13398,338,4215
2025-10-27T01,72,338,439,1985,8631,1136,-365,46,182,10422,239,4272
2025-10-27T02,18,415,444,3276,8276,1136,4186,46,372,2500,152,4584
2025-10-27T03,18,479,444,3615,7839,1136,5625,46,181,-39,239,4760
2025-10-27T04,7,543,448,3520,7696,1135,4838,46,179,-60,141,4643
2025-10-27T05,14,485,450,3326,7286,1137,4588,46,179,-55,107,4604
2025-10-27T06,5,481,444,2768,7583,1138,3726,46,177,-54,107,4791
2025-10-27T07,72,476,440,2562,7540,1138,2622,46,0,-57,103,4908
2025-10-27T08,6,459,449,2524,7867,1138,996,45,0,-54,5,4655
2025-10-27T09,6,400,453,2371,7816,1138,861,43,0,-55,0,4660
2025-10-27T10,1,364,450,2156,8177,1137,74,46,0,-55,1,4586
2025-10-27T11,61,429,452,2213,8895,1138,-696,46,0,-56,0,4535
2025-10-27T12,2,487,449,2235,9717,1138,-1070,46,0,-56,0,4263
2025-10-27T13,16,506,458,2255,8829,1138,246,46,0,-54,4,4026
2025-10-27T14,141,575,459,2396,8356,1138,1827,46,0,-54,92,3955
2025-10-27T15,137,533,463,2737,8783,1138,5185,46,0,117,125,3818
2025-10-27T16,-78,448,458,2801,8613,1138,4446,46,0,2529,169,3556
2025-10-27T17,-154,298,449,1992,9583,1139,-1094,46,0,10940,319,3722
2025-10-27T18,-109,213,444,1190,13667,1139,-5213,46,0,15442,396,3654
2025-10-27T19,-16,212,442,814,14283,1139,-6199,46,0,16006,400,3102
2025-10-27T20,-9,211,441,543,14162,1139,-6415,46,0,16080,429,2268
2025-10-27T21,-149,210,437,449,14454,1139,-6983,46,0,16794,429,1649
2025-10-27T22,-103,211,439,328,12940,1139,-5684,46,0,16519,425,1501
2025-10-27T23,-92,216,441,429,12919,1139,-4983,46,0,16240,334,1596
2025-10-28T00,12,317,441,767,11903,1138,-3369,46,9,14980,327,1555
2025-10-28T01,70,419,447,2106,10373,1137,-245,46,204,10933,225,1489
2025-10-28T02,55,412,441,3854,12555,1137,4618,46,196,2582,218,1617
2025-10-28T03,19,384,446,4323,12414,1137,6675,46,183,-1,229,1773
2025-10-28T04,17,404,447,4133,12745,1137,6287,46,192,-16,152,1650
2025-10-28T05,109,490,452,4107,12790,1137,5570,46,230,-11,146,1619
2025-10-28T06,23,532,454,3808,12605,1138,4935,46,0,-10,156,1580
2025-10-28T07,63,504,462,3449,12458,1139,2511,46,0,-10,128,1582
2025-10-28T08,2,379,454,3267,12198,1140,1162,46,0,-11,6,1603
2025-10-28T09,0,247,436,3193,11926,1139,674,46,0,-9,0,1509
2025-10-28T10,1,212,405,2940,12146,1139,81,46,0,-10,0,1613
2025-10-28T11,-2,212,406,2741,12429,1138,-496,46,0,-10,0,1456
2025-10-28T12,0,242,405,2842,13093,1138,-979,46,0,-10,0,1477
2025-10-28T13,76,323,408,2922,12649,1138,-369,46,0,-9,1,1334
2025-10-28T14,147,443,395,3154,12158,1139,1255,46,0,-9,18,1185
2025-10-28T15,102,478,391,3385,13071,1139,3948,46,0,158,27,1219
2025-10-28T16,-90,447,389,2918,12618,1139,3486,46,0,2657,216,1348
2025-10-28T17,-129,313,385,1922,13389,1140,-2170,46,0,11789,354,1289
2025-10-28T18,-171,215,369,926,15034,1140,-5373,46,0,17264,398,1306
2025-10-28T19,-172,226,375,623,15740,1139,-6831,46,0,18201,400,1412
2025-10-28T20,-144,306,378,643,15335,1139,-7107,46,0,18190,430,1559
2025-10-28T21,-53,346,379,552,15456,1138,-7152,46,0,17903,430,1600
2025-10-28T22,-18,320,380,449,14228,1137,-5860,46,0,17881,429,1620
2025-10-28T23,-1,384,378,476,13653,1137,-4781,46,0,17665,411,1522
2025-10-29T00,10,508,376,1090,12535,1137,-2195,46,4,15705,344,1483
2025-10-29T01,98,615,382,2192,13146,1137,440,46,188,11521,234,1336
2025-10-29T02,16,618,383,3656,15548,1136,5265,46,182,2542,229,1316
2025-10-29T03,2,617,381,3767,15382,1136,7053,46,183,-40,283,1505
2025-10-29T04,28,617,388,3734,15275,1136,6693,46,184,-60,244,1523
2025-10-29T05,10,615,396,3644,14752,1136,6473,46,0,-56,255,1433
2025-10-29T06,139,614,392,3975,14456,1138,4660,46,0,-54,36,1301
2025-10-29T07,128,613,390,3898,14004,1140,2581,46,0,-53,2,1119
2025-10-29T08,15,617,401,3390,13735,1139,1492,46,0,-55,1,1051
2025-10-29T09,-1,617,411,2671,13392,1137,794,46,0,-54,1,974
2025-10-29T10,0,618,407,2328,12654,1137,291,46,0,-55,1,774
2025-10-29T11,-30,618,411,2252,13193,1137,-575,46,0,-54,1,654
2025-10-29T12,8,618,406,2234,13100,1137,-669,46,0,-54,1,703
2025-10-29T13,14,618,411,2430,13330,1137,-488,46,0,-55,1,709
2025-10-29T14,147,617,410,3061,12394,1137,531,46,0,-55,24,669
2025-10-29T15,91,617,411,3019,13299,1137,3556,46,0,110,13,616
2025-10-29T16,-46,524,405,2913,12878,1136,2580,46,0,2478,148,582
2025-10-29T17,-30,380,400,1770,14042,1137,-2797,46,0,11405,386,536
2025-10-29T18,-11,316,389,1211,15897,1137,-6206,46,0,16697,355,420
2025-10-29T19,-133,340,392,588,15912,1136,-6517,46,0,17885,390,422
2025-10-29T20,-138,395,387,486,16238,1136,-7618,46,0,17881,429,456
2025-10-29T21,-121,354,391,463,15508,1136,-7064,46,0,17737,430,444
2025-10-29T22,-121,445,386,465,14210,1136,-5372,46,0,17838,430,381
2025-10-29T23,-57,567,388,788,13573,1136,-4326,46,0,17721,403,386
2025-10-30T00,17,631,390,1219,12843,1135,-2055,46,83,16498,342,354
2025-10-30T01,16,631,389,2587,13976,1134,492,46,204,11476,233,378
2025-10-30T02,-3,625,391,4043,16103,1134,5819,46,182,2397,228,478
2025-10-30T03,5,620,395,4358,15650,1135,7529,46,0,-21,245,511
2025-10-30T04,0,620,397,3956,15284,1135,7039,46,75,-55,221,601
2025-10-30T05,2,620,401,3942,15172,1136,5941,46,91,-56,169,830
2025-10-30T06,1,619,401,3688,14872,1136,4360,46,0,-54,39,1076
2025-10-30T07,1,619,405,3484,14570,1136,2391,46,0,-54,93,1116
2025-10-30T08,0,626,409,3197,14280,1137,995,46,0,-54,5,1171
2025-10-30T09,-1,627,406,2860,13633,1136,799,46,0,-54,0,1188
2025-10-30T10,0,626,411,2667,13278,1136,346,46,0,-56,1,1173
