period,Battery storage,Coal,Geothermal,Hydro,Natural Gas,Nuclear,Other,Petroleum,Pumped storage,Solar,Solar with integrated battery storage,Wind
2025-03-30T09,50,199,449,4297,5221,2278,2014,44,0,-52,0,3172
2025-03-30T10,-1,201,454,4231,5175,2279,1435,44,0,-52,0,3415
2025-03-30T11,9,196,462,4242,5222,2279,638,44,0,-53,0,3646
2025-03-30T12,-1,195,463,4064,5285,2278,-62,44,0,-53,0,3985
2025-03-30T13,1,195,463,4594,4746,2277,126,44,0,-54,0,4207
2025-03-30T14,-1,196,468,4891,4641,2275,594,45,0,-51,0,3577
2025-03-30T15,-6,196,469,4708,4734,2272,1400,45,0,226,3,3985
2025-03-30T16,-1,195,463,4198,4391,2271,-238,45,0,3848,83,4520
2025-03-30T17,-3,194,461,3182,4009,2272,-513,45,0,9205,134,4125
2025-03-30T18,-44,196,460,2113,6313,2274,-2807,43,0,13113,147,3858
2025-03-30T19,-122,196,456,1924,7106,2278,-3395,44,0,13490,149,3800
2025-03-30T20,-129,195,453,1835,8931,2278,-5379,45,0,14336,174,4139
2025-03-30T21,-131,194,455,1848,10135,2278,-5971,45,0,13057,159,4001
2025-03-30T22,-131,198,449,1861,10202,2277,-6009,22,0,12368,138,3989
2025-03-30T23,-89,197,447,1969,9352,2277,-5289,-3,0,11869,148,3788
2025-03-31T00,-7,197,442,2021,7607,2277,-3740,-2,0,11423,157,3898
2025-03-31T01,-1,200,445,2488,6332,2277,-2504,-2,0,11073,116,3794
2025-03-31T02,79,290,447,3461,4592,2277,-25,-2,205,9227,118,3845
2025-03-31T03,98,418,448,4377,4386,2276,3227,-2,185,2695,187,4093
2025-03-31T04,125,466,453,5192,4470,2276,6219,-2,191,148,183,3942
2025-03-31T05,126,396,454,5309,4957,2277,5387,-2,186,32,67,3945
2025-03-31T06,0,304,453,5318,5310,2277,4812,-2,182,-49,40,3512
2025-03-31T07,0,202,453,4969,6011,2277,2064,-2,181,-48,38,3333
2025-03-31T08,-1,194,456,4811,6231,2278,513,-2,0,-48,1,3456
2025-03-31T09,-1,195,455,4443,5618,2277,384,-2,0,-47,0,3663
2025-03-31T10,0,195,455,4287,5570,2277,-143,-2,0,-48,0,3742
2025-03-31T11,0,193,453,4197,5347,2277,-152,-2,0,-48,0,3835
2025-03-31T12,83,194,452,4329,5259,2276,29,-2,0,-49,0,3870
2025-03-31T13,-1,199,452,4660,5100,2274,508,-2,0,-49,1,3608
2025-03-31T14,67,284,451,4896,5364,2274,1725,-2,0,-42,16,3419
2025-03-31T15,-5,373,454,4747,5737,2274,3542,-2,0,341,10,3243
2025-03-31T16,-2,282,447,4333,5904,2274,1687,-2,0,3533,82,2984
2025-03-31T17,-8,208,429,3340,5036,2274,501,-2,0,8591,87,3174
2025-03-31T18,-101,200,423,3119,5897,2274,-1457,-2,0,12798,93,3591
2025-03-31T19,-82,199,438,2970,6195,2275,-2165,-2,0,14081,98,3857
2025-03-31T20,-77,202,445,2397,8256,2277,-4439,-2,0,15383,115,4329
2025-03-31T21,-79,198,446,2299,9008,2276,-5339,-2,0,16057,128,4656
2025-03-31T22,-83,197,442,2118,9081,2276,-5384,-2,102,15725,134,4733
2025-03-31T23,-87,196,443,1961,9446,2275,-5913,-2,0,15070,136,5315
2025-04-01T00,-76,198,443,2053,8681,2274,-4243,-2,0,12958,136,5471
